rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,amisevsk,1107,28.16794,1107,28.16794,3930
2,javisperez,676,17.20102,1783,45.36896,3930
3,Jwilliamsr,184,4.68193,1967,50.05089,3930
4,brett-hodges,152,3.86768,2119,53.91858,3930
5,srikary12,59,1.50127,2178,55.41985,3930
6,SkySingh04,56,1.42494,2234,56.84478,3930
7,nida-hasan,54,1.37405,2288,58.21883,3930
8,annigro,33,0.83969,2321,59.05852,3930
9,RS-labhub,11,0.27990,2332,59.33842,3930
10,hakimulla003,10,0.25445,2342,59.59288,3930
11,MihiAhsan,8,0.20356,2350,59.79644,3930
12,Burhan-Q,7,0.17812,2357,59.97455,3930
13,notniknot,7,0.17812,2364,60.15267,3930
14,SagarSharma101,6,0.15267,2370,60.30534,3930
15,Mugniana,5,0.12723,2375,60.43257,3930
16,arnab2001,4,0.10178,2379,60.53435,3930
17,bhattbhuwan13,4,0.10178,2383,60.63613,3930
18,FarukhS52,4,0.10178,2387,60.73791,3930
19,Mayank8881,4,0.10178,2391,60.83969,3930
20,rmtuckerphx,4,0.10178,2395,60.94148,3930
21,Techtacles,4,0.10178,2399,61.04326,3930
22,tlgevers,4,0.10178,2403,61.14504,3930
23,TusharMohapatra07,4,0.10178,2407,61.24682,3930
24,abusayeedtfx,3,0.07634,2410,61.32316,3930
25,kushal34712,3,0.07634,2413,61.39949,3930
26,novanish,3,0.07634,2416,61.47583,3930
27,sima6699,3,0.07634,2419,61.55216,3930
28,chanix95,2,0.05089,2421,61.60305,3930
29,markfiend37,2,0.05089,2423,61.65394,3930
30,mayaCostantini,2,0.05089,2425,61.70483,3930
31,nayan135,2,0.05089,2427,61.75573,3930
32,NishantRana07,2,0.05089,2429,61.80662,3930
33,ongsa-Mato,2,0.05089,2431,61.85751,3930
34,rajat-jozu,2,0.05089,2433,61.90840,3930
35,shivay-couchbase,2,0.05089,2435,61.95929,3930
36,YadlaMani,2,0.05089,2437,62.01018,3930
37,Azmayeenkhan,1,0.02545,2438,62.03562,3930
38,cu8code,1,0.02545,2439,62.06107,3930
39,DorinaLepage,1,0.02545,2440,62.08651,3930
40,friedent848pierro,1,0.02545,2441,62.11196,3930
41,NAYAN1357,1,0.02545,2442,62.13740,3930
42,nitesh2920,1,0.02545,2443,62.16285,3930
43,SamuelMarks,1,0.02545,2444,62.18830,3930
44,sean-3,1,0.02545,2445,62.21374,3930
45,ShahrzadGersten,1,0.02545,2446,62.23919,3930
46,yichuan5,1,0.02545,2447,62.26463,3930
