rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,itsomri,921,15.04656,921,15.04656,6121
2,romanbaron,916,14.96488,1837,30.01144,6121
3,davidLif,696,11.37069,2533,41.38213,6121
4,gshaibi,440,7.18837,2973,48.57050,6121
5,SiorMeir,402,6.56755,3375,55.13805,6121
6,romansworks,381,6.22447,3756,61.36252,6121
7,omer-dayan,303,4.95017,4059,66.31269,6121
8,,192,3.13674,4251,69.44944,6121
9,ArmedGuy,182,2.97337,4433,72.42281,6121
10,bugra-gedik-nv,117,1.91145,4550,74.33426,6121
11,natasharomm,68,1.11093,4618,75.44519,6121
12,enoodle,26,0.42477,4644,75.86996,6121
13,rich7420,26,0.42477,4670,76.29472,6121
14,slaupster,24,0.39209,4694,76.68682,6121
15,KaiPilotBot,23,0.37576,4717,77.06257,6121
16,SherinDaher-Runai,19,0.31041,4736,77.37298,6121
17,EkinKarabulut,17,0.27773,4753,77.65071,6121
18,sanjaychatterjee,17,0.27773,4770,77.92844,6121
19,guptaNswati,16,0.26140,4786,78.18984,6121
20,jxdn,16,0.26140,4802,78.45123,6121
21,keinanDaniel,16,0.26140,4818,78.71263,6121
22,christophemacabiau,14,0.22872,4832,78.94135,6121
23,AshwinRajDev2000,11,0.17971,4843,79.12106,6121
24,lokielse,10,0.16337,4853,79.28443,6121
25,shchennu,9,0.14703,4862,79.43147,6121
26,changhyuni,7,0.11436,4869,79.54583,6121
27,gflatters,7,0.11436,4876,79.66019,6121
28,sam-huang1223,7,0.11436,4883,79.77455,6121
29,brucex,6,0.09802,4889,79.87257,6121
30,Hagay-RunAI,6,0.09802,4895,79.97059,6121
31,Phlip79,6,0.09802,4901,80.06862,6121
32,barbarian23,5,0.08169,4906,80.15030,6121
33,bfinta,5,0.08169,4911,80.23199,6121
34,BhautikChudasama,5,0.08169,4916,80.31367,6121
35,dttung-starling,5,0.08169,4921,80.39536,6121
36,faizan-exe,5,0.08169,4926,80.47705,6121
37,roman-runai,5,0.08169,4931,80.55873,6121
38,hiboyang,4,0.06535,4935,80.62408,6121
39,ManishaYogeshWaghmare,4,0.06535,4939,80.68943,6121
40,mayotomate,4,0.06535,4943,80.75478,6121
41,Ronkahn21,4,0.06535,4947,80.82013,6121
42,tgasla,4,0.06535,4951,80.88548,6121
43,bryfur,3,0.04901,4954,80.93449,6121
44,eveningcafe,3,0.04901,4957,80.98350,6121
45,georgef-flwls,3,0.04901,4960,81.03251,6121
46,kev-iotairx,3,0.04901,4963,81.08152,6121
47,lakshyaj02,3,0.04901,4966,81.13053,6121
48,lalitadithya,3,0.04901,4969,81.17955,6121
49,larryyu1285,3,0.04901,4972,81.22856,6121
50,mupeifeiyi,3,0.04901,4975,81.27757,6121
51,ppkube,3,0.04901,4978,81.32658,6121
52,srujanreddya,3,0.04901,4981,81.37559,6121
53,wy0824,3,0.04901,4984,81.42460,6121
54,zhiming-shen,3,0.04901,4987,81.47362,6121
55,Adir111,2,0.03267,4989,81.50629,6121
56,cluster2600,2,0.03267,4991,81.53896,6121
57,francisguillier,2,0.03267,4993,81.57164,6121
58,galoniz,2,0.03267,4995,81.60431,6121
59,Intothe-future,2,0.03267,4997,81.63699,6121
60,K3Y4NG,2,0.03267,4999,81.66966,6121
61,kangclzjc,2,0.03267,5001,81.70234,6121
62,Lsgoose,2,0.03267,5003,81.73501,6121
63,NavarrePratt,2,0.03267,5005,81.76769,6121
64,poptree,2,0.03267,5007,81.80036,6121
65,rckr2710,2,0.03267,5009,81.83303,6121
66,santurini,2,0.03267,5011,81.86571,6121
67,stevedanomodolor,2,0.03267,5013,81.89838,6121
68,Swipe4057,2,0.03267,5015,81.93106,6121
69,winniew-wqiong,2,0.03267,5017,81.96373,6121
70,Zhangxiurui520,2,0.03267,5019,81.99641,6121
71,alarmed-ground,1,0.01634,5020,82.01274,6121
72,boshu2,1,0.01634,5021,82.02908,6121
73,Dave-London,1,0.01634,5022,82.04542,6121
74,fishingfly,1,0.01634,5023,82.06175,6121
75,Grasonyang,1,0.01634,5024,82.07809,6121
76,iris-shain-runai,1,0.01634,5025,82.09443,6121
77,JosefNagelschmidt,1,0.01634,5026,82.11077,6121
78,julienmancuso,1,0.01634,5027,82.12710,6121
79,kaiiyvwu,1,0.01634,5028,82.14344,6121
80,kev-pebble,1,0.01634,5029,82.15978,6121
81,mfchanou,1,0.01634,5030,82.17612,6121
82,msaeedevops,1,0.01634,5031,82.19245,6121
83,rajendragosavi,1,0.01634,5032,82.20879,6121
84,renormalize,1,0.01634,5033,82.22513,6121
85,ron-arbo-hpe,1,0.01634,5034,82.24146,6121
86,simoncampion,1,0.01634,5035,82.25780,6121
87,TaLevy94,1,0.01634,5036,82.27414,6121
88,vijaykumar-vakkalagadda,1,0.01634,5037,82.29048,6121
89,WillieWookiee,1,0.01634,5038,82.30681,6121
90,xutongNV,1,0.01634,5039,82.32315,6121
91,yuanchen8911,1,0.01634,5040,82.33949,6121
