rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,sujaya-sys,624,20.43891,624,20.43891,3053
2,ghen,366,11.98821,990,32.42712,3053
3,TobiasBabin,135,4.42188,1125,36.84900,3053
4,chrishumanitec,120,3.93056,1245,40.77956,3053
5,giesan,32,1.04815,1277,41.82771,3053
6,F3licity,30,0.98264,1307,42.81035,3053
7,jayonthenet,11,0.36030,1318,43.17065,3053
8,fernando-villalba,7,0.22928,1325,43.39993,3053
9,Ajmal-MP,6,0.19653,1331,43.59646,3053
10,Noordsestern,6,0.19653,1337,43.79299,3053
11,gguizza,5,0.16377,1342,43.95676,3053
12,tranngoclam,5,0.16377,1347,44.12054,3053
13,williamoverton,5,0.16377,1352,44.28431,3053
14,ditiangk,4,0.13102,1356,44.41533,3053
15,docktorrr,4,0.13102,1360,44.54635,3053
16,kadambari68,4,0.13102,1364,44.67737,3053
17,naruse666,4,0.13102,1368,44.80839,3053
18,woverton,4,0.13102,1372,44.93940,3053
19,abhishek213-alb,3,0.09826,1375,45.03767,3053
20,Ash-0601,3,0.09826,1378,45.13593,3053
21,ItsRoy69,3,0.09826,1381,45.23420,3053
22,nickhumanitec,3,0.09826,1384,45.33246,3053
23,Panquesito7,3,0.09826,1387,45.43072,3053
24,queirozmarcus,3,0.09826,1390,45.52899,3053
25,aashish-19,2,0.06551,1392,45.59450,3053
26,Daksh-jha,2,0.06551,1394,45.66001,3053
27,ericdain,2,0.06551,1396,45.72552,3053
28,Jemeni11,2,0.06551,1398,45.79103,3053
29,maxstepanov,2,0.06551,1400,45.85653,3053
30,ngraf,2,0.06551,1402,45.92204,3053
31,Smita-jha48,2,0.06551,1404,45.98755,3053
32,aknauf,1,0.03275,1405,46.02031,3053
33,arnabsen1729,1,0.03275,1406,46.05306,3053
34,Atharshoyeb,1,0.03275,1407,46.08582,3053
35,aviboru,1,0.03275,1408,46.11857,3053
36,bobbydeveaux,1,0.03275,1409,46.15133,3053
37,brettcannon,1,0.03275,1410,46.18408,3053
38,danijam,1,0.03275,1411,46.21684,3053
39,Dookiee,1,0.03275,1412,46.24959,3053
40,garthy,1,0.03275,1413,46.28235,3053
41,garvitarora24,1,0.03275,1414,46.31510,3053
42,hydratim,1,0.03275,1415,46.34785,3053
43,kaushik7749,1,0.03275,1416,46.38061,3053
44,kirkpabk,1,0.03275,1417,46.41336,3053
45,krajat442,1,0.03275,1418,46.44612,3053
46,lornebp,1,0.03275,1419,46.47887,3053
47,mateuszjenek,1,0.03275,1420,46.51163,3053
48,mohsenSy,1,0.03275,1421,46.54438,3053
49,muamer-polic,1,0.03275,1422,46.57714,3053
50,neerajhariyale,1,0.03275,1423,46.60989,3053
51,nohattee,1,0.03275,1424,46.64265,3053
52,Robertuo1994,1,0.03275,1425,46.67540,3053
53,russellmann,1,0.03275,1426,46.70816,3053
54,sayarg,1,0.03275,1427,46.74091,3053
55,sergiuprt,1,0.03275,1428,46.77367,3053
56,Siddharthpuri99,1,0.03275,1429,46.80642,3053
57,silverfisk,1,0.03275,1430,46.83917,3053
58,thomas-tank-corp,1,0.03275,1431,46.87193,3053
59,tianzhou,1,0.03275,1432,46.90468,3053
60,Vedprakashdubey2131,1,0.03275,1433,46.93744,3053
61,yashigupta4623,1,0.03275,1434,46.97019,3053
