rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,girishmg,3120,3.78733,3120,3.78733,82380
2,dceara,2537,3.07963,5657,6.86696,82380
3,martinkennelly,2003,2.43142,7660,9.29837,82380
4,cathy-zhou,1371,1.66424,9031,10.96261,82380
5,putnopvut,1004,1.21874,10035,12.18135,82380
6,ricky-rav,807,0.97961,10842,13.16096,82380
7,wizhaoredhat,374,0.45399,11216,13.61496,82380
8,arghosh93,333,0.40422,11549,14.01918,82380
9,ormergi,330,0.40058,11879,14.41976,82380
10,DmytroLinkin,320,0.38844,12199,14.80821,82380
11,jluhrsen,284,0.34474,12483,15.15295,82380
12,gvbalaji,268,0.32532,12751,15.47827,82380
13,simonartxavier,256,0.31076,13007,15.78903,82380
14,arkadeepsen,187,0.22700,13194,16.01602,82380
15,bpickard22,180,0.21850,13374,16.23452,82380
16,odivlad,174,0.21122,13548,16.44574,82380
17,lanoxx,153,0.18572,13701,16.63146,82380
18,palanik1,145,0.17601,13846,16.80748,82380
19,bn222,135,0.16387,13981,16.97135,82380
20,jxiaobin,126,0.15295,14107,17.12430,82380
21,Pardhakeswar,126,0.15295,14233,17.27725,82380
22,mkalcok,96,0.11653,14329,17.39378,82380
23,mohammadheib,74,0.08983,14403,17.48361,82380
24,fsb4000,71,0.08619,14474,17.56980,82380
25,as-com,63,0.07647,14537,17.64627,82380
26,winsopc,61,0.07405,14598,17.72032,82380
27,ylhyh,60,0.07283,14658,17.79315,82380
28,shylou,59,0.07162,14717,17.86477,82380
29,ryzhyk,56,0.06798,14773,17.93275,82380
30,naserdean,54,0.06555,14827,17.99830,82380
31,cn-mayank,51,0.06191,14878,18.06021,82380
32,mihail-velikov,49,0.05948,14927,18.11969,82380
33,lmilleri,45,0.05462,14972,18.17431,82380
34,freedge,44,0.05341,15016,18.22773,82380
35,gujun4990,40,0.04856,15056,18.27628,82380
36,mkomu,40,0.04856,15096,18.32484,82380
37,felixhuettner,36,0.04370,15132,18.36854,82380
38,Reamer,31,0.03763,15163,18.40617,82380
39,tomponline,29,0.03520,15192,18.44137,82380
40,shahar-klein,28,0.03399,15220,18.47536,82380
41,crnithya,26,0.03156,15246,18.50692,82380
42,sdsen,26,0.03156,15272,18.53848,82380
43,Coyote5,21,0.02549,15293,18.56397,82380
44,dtzhou2,21,0.02549,15314,18.58946,82380
45,TomCodeLV,21,0.02549,15335,18.61496,82380
46,venuiyer,21,0.02549,15356,18.64045,82380
47,linup2011,20,0.02428,15376,18.66472,82380
48,rwlove,20,0.02428,15396,18.68900,82380
49,seastco,20,0.02428,15416,18.71328,82380
50,wanghuiheze,19,0.02306,15435,18.73634,82380
51,zhanrox2,19,0.02306,15454,18.75941,82380
52,amoy-xuhao,18,0.02185,15472,18.78126,82380
53,zhaozhanqi,18,0.02185,15490,18.80311,82380
54,danieldin95,17,0.02064,15507,18.82374,82380
55,xfzhili,17,0.02064,15524,18.84438,82380
56,danalsan,15,0.01821,15539,18.86259,82380
57,naveen-yerramneni,15,0.01821,15554,18.88080,82380
58,csahithi,14,0.01699,15568,18.89779,82380
59,SalDaniele,14,0.01699,15582,18.91479,82380
60,dparv,13,0.01578,15595,18.93057,82380
61,roseoriorden,13,0.01578,15608,18.94635,82380
62,brianphaley,12,0.01457,15620,18.96091,82380
63,akiskourtis,11,0.01335,15631,18.97427,82380
64,ExploreScience,11,0.01335,15642,18.98762,82380
65,legitYosal,11,0.01335,15653,19.00097,82380
66,wangwangyusur,11,0.01335,15664,19.01432,82380
67,BigCousin-z,10,0.01214,15674,19.02646,82380
68,bmeng,10,0.01214,15684,19.03860,82380
69,daddylhz,10,0.01214,15694,19.05074,82380
70,doonhammer,10,0.01214,15704,19.06288,82380
71,dotanalon,10,0.01214,15714,19.07502,82380
72,ts170710,10,0.01214,15724,19.08716,82380
73,zyxpml,10,0.01214,15734,19.09930,82380
74,AakashKT,9,0.01092,15743,19.11022,82380
75,ankursharm,9,0.01092,15752,19.12115,82380
76,bobuhiro11,9,0.01092,15761,19.13207,82380
77,jrvaldes,9,0.01092,15770,19.14300,82380
78,owain-je,9,0.01092,15779,19.15392,82380
79,papagalu,9,0.01092,15788,19.16485,82380
80,rnurgaliyev,9,0.01092,15797,19.17577,82380
81,tiagonux,9,0.01092,15806,19.18670,82380
82,xidianby0911,9,0.01092,15815,19.19762,82380
83,Yukariko,9,0.01092,15824,19.20855,82380
84,zhouhuijing,9,0.01092,15833,19.21947,82380
85,aeko-empt,8,0.00971,15841,19.22918,82380
86,Grim-lock,8,0.00971,15849,19.23889,82380
87,JM1,8,0.00971,15857,19.24860,82380
88,sccblue,8,0.00971,15865,19.25832,82380
89,wangshuai199398,8,0.00971,15873,19.26803,82380
90,blacob,7,0.00850,15880,19.27652,82380
91,gugulee,7,0.00850,15887,19.28502,82380
92,karthik-kc,7,0.00850,15894,19.29352,82380
93,kebyn,7,0.00850,15901,19.30202,82380
94,lk668,7,0.00850,15908,19.31051,82380
95,neilliu9891,7,0.00850,15915,19.31901,82380
96,phvalguima,7,0.00850,15922,19.32751,82380
97,rchicoli,7,0.00850,15929,19.33600,82380
98,yuyang0,7,0.00850,15936,19.34450,82380
99,damijans,6,0.00728,15942,19.35178,82380
100,GeorgeShagovCloud,6,0.00728,15948,19.35907,82380
101,priyankar-jain,6,0.00728,15954,19.36635,82380
102,zcq98,6,0.00728,15960,19.37363,82380
103,agonzalezrh,5,0.00607,15965,19.37970,82380
104,alihasanahmedkhan,5,0.00607,15970,19.38577,82380
105,BntumBle,5,0.00607,15975,19.39184,82380
106,CM2Walki,5,0.00607,15980,19.39791,82380
107,ctauchen,5,0.00607,15985,19.40398,82380
108,david-marchand,5,0.00607,15990,19.41005,82380
109,ganboing,5,0.00607,15995,19.41612,82380
110,liuyuanfeng06,5,0.00607,16000,19.42219,82380
111,paumr,5,0.00607,16005,19.42826,82380
112,rbartzen,5,0.00607,16010,19.43433,82380
113,ruoniao,5,0.00607,16015,19.44040,82380
114,shibir-basak,5,0.00607,16020,19.44647,82380
115,simondeziel,5,0.00607,16025,19.45254,82380
116,sjaliang,5,0.00607,16030,19.45861,82380
117,SKD-SKD,5,0.00607,16035,19.46468,82380
118,spk-hebbar,5,0.00607,16040,19.47075,82380
119,tina9253,5,0.00607,16045,19.47681,82380
120,xagent003,5,0.00607,16050,19.48288,82380
121,yvzsrt,5,0.00607,16055,19.48895,82380
122,alissonpmedeiros,4,0.00486,16059,19.49381,82380
123,alpha-li,4,0.00486,16063,19.49866,82380
124,bzhaoopenstack,4,0.00486,16067,19.50352,82380
125,CBR09,4,0.00486,16071,19.50838,82380
126,cybertan,4,0.00486,16075,19.51323,82380
127,frct1,4,0.00486,16079,19.51809,82380
