rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,calebschoepp,414,6.93119,414,6.93119,5973
2,macolso,90,1.50678,504,8.43797,5973
3,suneetnangia,77,1.28913,581,9.72711,5973
4,karthik2804,55,0.92081,636,10.64792,5973
5,asteurer,53,0.88733,689,11.53524,5973
6,chokosabe,20,0.33484,709,11.87008,5973
7,toksikk,15,0.25113,724,12.12121,5973
8,byteshiva,8,0.13394,732,12.25515,5973
9,tillknuesting,8,0.13394,740,12.38908,5973
10,Ajpantuso,6,0.10045,746,12.48954,5973
11,jpflueger,6,0.10045,752,12.58999,5973
12,lann,6,0.10045,758,12.69044,5973
13,codeitlikemiley,3,0.05023,761,12.74067,5973
14,kedaarsridhar20,3,0.05023,764,12.79089,5973
15,megamxl,3,0.05023,767,12.84112,5973
16,vorcigernix,3,0.05023,770,12.89134,5973
17,bplasmeijer,2,0.03348,772,12.92483,5973
18,chrismatteson,2,0.03348,774,12.95831,5973
19,cyrillc,2,0.03348,776,12.99180,5973
20,goshlanguage,2,0.03348,778,13.02528,5973
21,landrunner,2,0.03348,780,13.05876,5973
22,quyumkehinde,2,0.03348,782,13.09225,5973
23,systemsgossip,2,0.03348,784,13.12573,5973
24,arnehilmann,1,0.01674,785,13.14247,5973
25,dicej,1,0.01674,786,13.15922,5973
26,onstwedder,1,0.01674,787,13.17596,5973
27,seungjin,1,0.01674,788,13.19270,5973
28,sjikob,1,0.01674,789,13.20944,5973
29,sohanmaheshwar,1,0.01674,790,13.22618,5973
30,tschneidereit,1,0.01674,791,13.24293,5973
31,xiaocode,1,0.01674,792,13.25967,5973
