rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,akashsinghal,3733,29.54725,3733,29.54725,12634
2,binbin-li,2767,21.90122,6500,51.44847,12634
3,junczhu,407,3.22147,6907,54.66994,12634
4,luisdlp,144,1.13978,7051,55.80972,12634
5,shahramk64,32,0.25328,7083,56.06300,12634
6,suganyas,16,0.12664,7099,56.18965,12634
7,mannbiher,12,0.09498,7111,56.28463,12634
8,kjeffc,11,0.08707,7122,56.37170,12634
9,byronchien,10,0.07915,7132,56.45085,12634
10,emalprokt,8,0.06332,7140,56.51417,12634
11,ShravaniAK,8,0.06332,7148,56.57749,12634
12,HDYA,7,0.05541,7155,56.63290,12634
13,nathana1,7,0.05541,7162,56.68830,12634
14,RuriRyan,6,0.04749,7168,56.73579,12634
15,starlord-daniel,4,0.03166,7172,56.76745,12634
16,varunsh-coder,3,0.02375,7175,56.79120,12634
17,AsafAlgawi-MSFT,2,0.01583,7177,56.80703,12634
18,hbahadorzadeh,2,0.01583,7179,56.82286,12634
19,oardevol,2,0.01583,7181,56.83869,12634
20,roeishuster,2,0.01583,7183,56.85452,12634
21,RyanTalbot,2,0.01583,7185,56.87035,12634
22,whaakman,2,0.01583,7187,56.88618,12634
23,8zvl,1,0.00792,7188,56.89410,12634
24,asafalgawi,1,0.00792,7189,56.90201,12634
25,houssems,1,0.00792,7190,56.90993,12634
26,matty87a,1,0.00792,7191,56.91784,12634
27,Minmw,1,0.00792,7192,56.92576,12634
28,sahilshityalkar,1,0.00792,7193,56.93367,12634
29,zachbugay,1,0.00792,7194,56.94159,12634
