rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,guicassolato,5472,13.68856,5472,13.68856,39975
2,alexsnaps,2034,5.08818,7506,18.77674,39975
3,didierofrivia,1821,4.55535,9327,23.33208,39975
4,KevFan,884,2.21138,10211,25.54346,39975
5,averevki,714,1.78612,10925,27.32958,39975
6,adam-cattermole,660,1.65103,11585,28.98061,39975
7,R-Lawton,645,1.61351,12230,30.59412,39975
8,jsmolar,550,1.37586,12780,31.96998,39975
9,ehearneRedHat,458,1.14572,13238,33.11570,39975
10,Boomatang,401,1.00313,13639,34.11882,39975
11,azgabur,376,0.94059,14015,35.05941,39975
12,trepel,291,0.72795,14306,35.78737,39975
13,ficap,187,0.46779,14493,36.25516,39975
14,Ygnas,186,0.46529,14679,36.72045,39975
15,art-tapin,179,0.44778,14858,37.16823,39975
16,eoinfennessy,147,0.36773,15005,37.53596,39975
17,smccarthy-ie,108,0.27017,15113,37.80613,39975
18,JaurbanRH,102,0.25516,15215,38.06129,39975
19,thomasmaas,97,0.24265,15312,38.30394,39975
20,grzpiotrowski,94,0.23515,15406,38.53909,39975
21,mganisin,73,0.18261,15479,38.72170,39975
22,dhlavac,53,0.13258,15532,38.85428,39975
23,martinhesko,48,0.12008,15580,38.97436,39975
24,unleashed,42,0.10507,15622,39.07942,39975
25,dlaw4608,35,0.08755,15657,39.16698,39975
26,mkudlej,32,0.08005,15689,39.24703,39975
27,modassarrana89,29,0.07255,15718,39.31957,39975
28,jsmadis,24,0.06004,15742,39.37961,39975
29,andrewdavidmackenzie,23,0.05754,15765,39.43715,39975
30,OperationalDev,19,0.04753,15784,39.48468,39975
31,joaedwar,16,0.04003,15800,39.52470,39975
32,emmanuelbernard,10,0.02502,15810,39.54972,39975
33,mdujava,10,0.02502,15820,39.57473,39975
34,ilargitxiki,8,0.02001,15828,39.59475,39975
35,zkraus,8,0.02001,15836,39.61476,39975
36,pwright,6,0.01501,15842,39.62977,39975
37,yannnz,6,0.01501,15848,39.64478,39975
38,denniskniep,2,0.00500,15850,39.64978,39975
39,leathersole,2,0.00500,15852,39.65478,39975
40,mmurphy,2,0.00500,15854,39.65979,39975
41,tayyabjamadar,2,0.00500,15856,39.66479,39975
42,vchauhan1,2,0.00500,15858,39.66979,39975
43,andwang130,1,0.00250,15859,39.67230,39975
44,bhushanthakur93,1,0.00250,15860,39.67480,39975
45,cntlsn,1,0.00250,15861,39.67730,39975
46,jayachristina,1,0.00250,15862,39.67980,39975
47,jjkiely,1,0.00250,15863,39.68230,39975
48,levivic,1,0.00250,15864,39.68480,39975
49,sunfishcode,1,0.00250,15865,39.68730,39975
