rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,kcq,2038,60.26020,2038,60.26020,3382
2,iximiuz,148,4.37611,2186,64.63631,3382
3,openedhardware,34,1.00532,2220,65.64163,3382
4,nathants,27,0.79834,2247,66.43998,3382
5,bigpod98,13,0.38439,2260,66.82436,3382
6,dforouhari,13,0.38439,2273,67.20875,3382
7,slimdevl,12,0.35482,2285,67.56357,3382
8,D4N,11,0.32525,2296,67.88882,3382
9,jlengrand,11,0.32525,2307,68.21407,3382
10,khassel,11,0.32525,2318,68.53933,3382
11,pggsx,11,0.32525,2329,68.86458,3382
12,x-private-one,11,0.32525,2340,69.18983,3382
13,akankshakumari393,9,0.26611,2349,69.45594,3382
14,brainstorm,9,0.26611,2358,69.72206,3382
15,Jacobh2,9,0.26611,2367,69.98817,3382
16,jotaoncode,9,0.26611,2376,70.25429,3382
17,k3ck3c,9,0.26611,2385,70.52040,3382
18,pentium10,9,0.26611,2394,70.78652,3382
19,snnwolf,9,0.26611,2403,71.05263,3382
20,eharris128,8,0.23655,2411,71.28918,3382
21,ianjuma,8,0.23655,2419,71.52572,3382
22,jyn514,8,0.23655,2427,71.76227,3382
23,Mic92,8,0.23655,2435,71.99882,3382
24,edumco,7,0.20698,2442,72.20580,3382
25,gcstang,7,0.20698,2449,72.41277,3382
26,heshenheng,7,0.20698,2456,72.61975,3382
27,isula-xufeng,7,0.20698,2463,72.82673,3382
28,jevi061,7,0.20698,2470,73.03371,3382
29,mrtylerzhou,7,0.20698,2477,73.24069,3382
30,alexiswl,6,0.17741,2483,73.41810,3382
31,alifiroozi80,6,0.17741,2489,73.59551,3382
32,artdgn,6,0.17741,2495,73.77292,3382
33,mrmason,6,0.17741,2501,73.95033,3382
34,mthbrown,6,0.17741,2507,74.12774,3382
35,righettod,6,0.17741,2513,74.30514,3382
36,sreeo,6,0.17741,2519,74.48255,3382
37,umutphp,6,0.17741,2525,74.65996,3382
38,geekthattweaks,5,0.14784,2530,74.80781,3382
39,maxmcd,5,0.14784,2535,74.95565,3382
40,michabbb,5,0.14784,2540,75.10349,3382
41,otaconix,5,0.14784,2545,75.25133,3382
42,prcuzz,5,0.14784,2550,75.39917,3382
43,pugnascotia,5,0.14784,2555,75.54701,3382
44,rcomanne,5,0.14784,2560,75.69486,3382
45,Snazzie,5,0.14784,2565,75.84270,3382
46,suzuki-shunsuke,5,0.14784,2570,75.99054,3382
47,ThomasSchoenbeck,5,0.14784,2575,76.13838,3382
48,vanloswang,5,0.14784,2580,76.28622,3382
49,BMDan,4,0.11827,2584,76.40449,3382
50,ChaikaBogdan,4,0.11827,2588,76.52277,3382
51,crcady,4,0.11827,2592,76.64104,3382
52,dshamanthreddy,4,0.11827,2596,76.75931,3382
53,Eludendil,4,0.11827,2600,76.87759,3382
54,frakman1,4,0.11827,2604,76.99586,3382
55,hitenjadeja,4,0.11827,2608,77.11413,3382
56,KikiCS,4,0.11827,2612,77.23241,3382
57,kklepper,4,0.11827,2616,77.35068,3382
58,mtcolman,4,0.11827,2620,77.46895,3382
59,mthalman,4,0.11827,2624,77.58723,3382
60,rchildress87,4,0.11827,2628,77.70550,3382
61,sergey-koba-mobidev,4,0.11827,2632,77.82377,3382
62,uffebjorklund,4,0.11827,2636,77.94205,3382
63,vraravam,4,0.11827,2640,78.06032,3382
64,XVilka,4,0.11827,2644,78.17859,3382
65,Zebreu,4,0.11827,2648,78.29687,3382
66,a18792721831,3,0.08870,2651,78.38557,3382
67,antyung88,3,0.08870,2654,78.47428,3382
68,arcoyk,3,0.08870,2657,78.56298,3382
69,Aristarhys,3,0.08870,2660,78.65169,3382
70,aymond,3,0.08870,2663,78.74039,3382
71,bioinfornatics,3,0.08870,2666,78.82910,3382
72,boukenka,3,0.08870,2669,78.91780,3382
73,btorsaldivar,3,0.08870,2672,79.00651,3382
74,chiehpower,3,0.08870,2675,79.09521,3382
75,coanor,3,0.08870,2678,79.18391,3382
76,cthach,3,0.08870,2681,79.27262,3382
77,Danipiario,3,0.08870,2684,79.36132,3382
78,darklight147,3,0.08870,2687,79.45003,3382
79,dev852com,3,0.08870,2690,79.53873,3382
80,disconnect3d,3,0.08870,2693,79.62744,3382
81,dmpe,3,0.08870,2696,79.71614,3382
82,engin-can,3,0.08870,2699,79.80485,3382
83,erfan-mehraban,3,0.08870,2702,79.89355,3382
84,hood,3,0.08870,2705,79.98226,3382
85,iamwithnail,3,0.08870,2708,80.07096,3382
86,jurgonaut,3,0.08870,2711,80.15967,3382
87,justinzhf,3,0.08870,2714,80.24837,3382
88,Kenith,3,0.08870,2717,80.33708,3382
