rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,carlesarnal,5579,17.28529,5579,17.28529,32276
2,famartinrh,1747,5.41269,7326,22.69798,32276
3,rkubis,1224,3.79229,8550,26.49027,32276
4,riprasad,324,1.00384,8874,27.49411,32276
5,blacktooth,98,0.30363,8972,27.79774,32276
6,SafarMirek,72,0.22308,9044,28.02082,32276
7,ajaypratap003,61,0.18899,9105,28.20982,32276
8,,57,0.17660,9162,28.38642,32276
9,hhkkxxx133,57,0.17660,9219,28.56302,32276
10,EricWittbot,48,0.14872,9267,28.71174,32276
11,LittleWat,47,0.14562,9314,28.85736,32276
12,derickmr,43,0.13323,9357,28.99058,32276
13,obabec,43,0.13323,9400,29.12381,32276
14,wolfchimneyrock,42,0.13013,9442,29.25393,32276
15,gr8routdoors,38,0.11773,9480,29.37167,32276
16,Ladicek,38,0.11773,9518,29.48940,32276
17,Gourav2912,37,0.11464,9555,29.60404,32276
18,EricWittmann,35,0.10844,9590,29.71248,32276
19,ozarkblue,35,0.10844,9625,29.82092,32276
20,eameh,34,0.10534,9659,29.92626,32276
21,vandanayadav7,34,0.10534,9693,30.03160,32276
22,petolexa,33,0.10224,9726,30.13385,32276
23,vsevel,33,0.10224,9759,30.23609,32276
24,adiohana,28,0.08675,9787,30.32284,32276
25,antonmry,28,0.08675,9815,30.40959,32276
26,cfoskin,27,0.08365,9842,30.49325,32276
27,drnushooz,25,0.07746,9867,30.57070,32276
28,vvilerio,25,0.07746,9892,30.64816,32276
29,tagarr,23,0.07126,9915,30.71942,32276
30,jonathanhughes,21,0.06506,9936,30.78448,32276
31,lsegv,21,0.06506,9957,30.84955,32276
32,ebbnflow,20,0.06197,9977,30.91151,32276
33,jhughes24816,20,0.06197,9997,30.97348,32276
34,ronsher,20,0.06197,10017,31.03544,32276
35,abhimoondra,19,0.05887,10036,31.09431,32276
36,elakito,19,0.05887,10055,31.15318,32276
37,ivangsa,19,0.05887,10074,31.21205,32276
38,janvyhnanek,19,0.05887,10093,31.27091,32276
39,kilahm,18,0.05577,10111,31.32668,32276
40,MandMaric,18,0.05577,10129,31.38245,32276
41,tillias,18,0.05577,10147,31.43822,32276
42,christofluethi,17,0.05267,10164,31.49089,32276
43,cunningt,17,0.05267,10181,31.54356,32276
44,franz1981,17,0.05267,10198,31.59623,32276
45,im-konge,17,0.05267,10215,31.64890,32276
46,Yuutakasan,17,0.05267,10232,31.70157,32276
47,AleStranieri,16,0.04957,10248,31.75115,32276
48,Amoncy,15,0.04647,10263,31.79762,32276
