rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,cdisselkoen,7667,21.92890,7667,21.92890,34963
2,john-h-kastner-aws,5254,15.02731,12921,36.95621,34963
3,shaobo-he-aws,5164,14.76990,18085,51.72611,34963
4,khieta,3943,11.27764,22028,63.00375,34963
5,andrewmwells-amazon,2183,6.24374,24211,69.24749,34963
6,aaronjeline,2058,5.88622,26269,75.13371,34963
7,emina,1259,3.60095,27528,78.73466,34963
8,adpaco-aws,821,2.34820,28349,81.08286,34963
9,mwhicks1,790,2.25953,29139,83.34239,34963
10,oflatt,434,1.24131,29573,84.58370,34963
11,chaluli,433,1.23845,30006,85.82215,34963
12,philhassey,362,1.03538,30368,86.85754,34963
13,patjakdev,349,0.99820,30717,87.85573,34963
14,hakanson,338,0.96674,31055,88.82247,34963
15,zhengyao-lin,271,0.77511,31326,89.59757,34963
16,katherine-hough,211,0.60350,31537,90.20107,34963
17,bisdavid,167,0.47765,31704,90.67872,34963
18,anwarmamat,163,0.46621,31867,91.14492,34963
19,Swolebrain,163,0.46621,32030,91.61113,34963
20,muditchaudhary,156,0.44619,32186,92.05732,34963
21,mark-creamer-amazon,148,0.42330,32334,92.48062,34963
22,apg,123,0.35180,32457,92.83242,34963
23,eidelmanjonathan,120,0.34322,32577,93.17564,34963
24,kinclay,119,0.34036,32696,93.51600,34963
25,AMZ-brandon,118,0.33750,32814,93.85350,34963
26,ShiromMakkad,104,0.29746,32918,94.15096,34963
27,lianah,73,0.20879,32991,94.35975,34963
28,max2me,62,0.17733,33053,94.53708,34963
29,memark,53,0.15159,33106,94.68867,34963
30,vasumv,52,0.14873,33158,94.83740,34963
31,mqf20,44,0.12585,33202,94.96325,34963
32,alanwang67,43,0.12299,33245,95.08623,34963
33,bhaktishh,41,0.11727,33286,95.20350,34963
34,spinda,40,0.11441,33326,95.31791,34963
35,camarcio,39,0.11155,33365,95.42945,34963
36,ygrignon-sfdc,38,0.10869,33403,95.53814,34963
37,B-Lorentz,37,0.10583,33440,95.64397,34963
38,amzn-mdamine,33,0.09439,33473,95.73835,34963
39,swabyra,32,0.09153,33505,95.82988,34963
40,0x00A5,30,0.08580,33535,95.91568,34963
41,l-kli,30,0.08580,33565,96.00149,34963
42,mcreamer,30,0.08580,33595,96.08729,34963
43,lucajone,29,0.08294,33624,96.17024,34963
44,jeffsec-aws,28,0.08008,33652,96.25032,34963
45,prakol16,28,0.08008,33680,96.33041,34963
46,caiorcferreira,27,0.07722,33707,96.40763,34963
47,ncsze,26,0.07436,33733,96.48200,34963
48,mattmccutchen-amazon,25,0.07150,33758,96.55350,34963
49,kjamieson-sdm,24,0.06864,33782,96.62214,34963
50,exceptionfactory,23,0.06578,33805,96.68793,34963
51,junlarsen,23,0.06578,33828,96.75371,34963
52,NetwCodeProjects,23,0.06578,33851,96.81949,34963
53,tpaulus,23,0.06578,33874,96.88528,34963
54,D-McAdams,22,0.06292,33896,96.94820,34963
55,jv-garcia,22,0.06292,33918,97.01113,34963
56,sarahcec,22,0.06292,33940,97.07405,34963
57,hildo,21,0.06006,33961,97.13411,34963
58,blubben,19,0.05434,33980,97.18846,34963
59,jmccarthy,19,0.05434,33999,97.24280,34963
60,a0js,18,0.05148,34017,97.29428,34963
61,adamrothman,18,0.05148,34035,97.34577,34963
62,chrnorm,18,0.05148,34053,97.39725,34963
63,foosiee,18,0.05148,34071,97.44873,34963
64,masp,17,0.04862,34088,97.49735,34963
