rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,cathay4t,9147,24.08436,9147,24.08436,37979
2,ffmancera,4145,10.91393,13292,34.99829,37979
3,tyll,3192,8.40464,16484,43.40293,37979
4,liangwen12year,672,1.76940,17156,45.17233,37979
5,ihuguet,420,1.10587,17576,46.27821,37979
6,upalatucci,378,0.99529,17954,47.27349,37979
7,jona42-ui,182,0.47921,18136,47.75271,37979
8,hstastna,119,0.31333,18255,48.06604,37979
9,SudhanAruna,90,0.23697,18345,48.30301,37979
10,,83,0.21854,18428,48.52155,37979
11,tsorya,78,0.20538,18506,48.72693,37979
12,elomscansio,73,0.19221,18579,48.91914,37979
13,avivtur,70,0.18431,18649,49.10345,37979
14,adwait-thattey,66,0.17378,18715,49.27723,37979
15,tompsota,65,0.17115,18780,49.44838,37979
16,metalice,58,0.15272,18838,49.60110,37979
17,SvetaHBar,57,0.15008,18895,49.75118,37979
18,HlinaCZ,56,0.14745,18951,49.89863,37979
19,Nandan307,55,0.14482,19006,50.04345,37979
20,rajeshrah22,52,0.13692,19058,50.18036,37979
21,UnversedBlood,34,0.08952,19092,50.26989,37979
22,IsmayilMirzali,33,0.08689,19125,50.35678,37979
23,smyle10,32,0.08426,19157,50.44103,37979
24,vbenes,31,0.08162,19188,50.52266,37979
25,beekaz,26,0.06846,19214,50.59112,37979
26,jvaclav-rh,25,0.06583,19239,50.65694,37979
27,k8scoder192,24,0.06319,19263,50.72013,37979
28,elvgarrui,23,0.06056,19286,50.78069,37979
29,etcshad0vv,16,0.04213,19302,50.82282,37979
30,abigailajohn,15,0.03950,19317,50.86232,37979
31,Razaloc,13,0.03423,19330,50.89655,37979
32,mkowalski,11,0.02896,19341,50.92551,37979
33,varesa,11,0.02896,19352,50.95447,37979
34,emy,10,0.02633,19362,50.98081,37979
35,tanuja3,10,0.02633,19372,51.00714,37979
36,gsustek,9,0.02370,19381,51.03083,37979
37,ichigo663,9,0.02370,19390,51.05453,37979
38,pavitra14,9,0.02370,19399,51.07823,37979
39,koendelaat,8,0.02106,19407,51.09929,37979
40,nabbas-ca,7,0.01843,19414,51.11772,37979
41,supu2,7,0.01843,19421,51.13615,37979
42,iamfaad,6,0.01580,19427,51.15195,37979
43,lachmanfrantisek,6,0.01580,19433,51.16775,37979
44,mlguerrero12,6,0.01580,19439,51.18355,37979
45,0xFelix,5,0.01317,19444,51.19671,37979
46,arcot,5,0.01317,19449,51.20988,37979
47,biswajitpatra,5,0.01317,19454,51.22304,37979
48,Laikulo,5,0.01317,19459,51.23621,37979
49,saleha-zf,5,0.01317,19464,51.24937,37979
50,yossisegev,5,0.01317,19469,51.26254,37979
51,Ytemiloluwa,5,0.01317,19474,51.27570,37979
52,arthur-r-oliveira,4,0.01053,19478,51.28624,37979
53,ArthurVardevanyan,4,0.01053,19482,51.29677,37979
54,benemmylex,4,0.01053,19486,51.30730,37979
55,camrossi,4,0.01053,19490,51.31783,37979
56,decathorpe,4,0.01053,19494,51.32837,37979
57,dronenb,4,0.01053,19498,51.33890,37979
58,faraiayokunle,4,0.01053,19502,51.34943,37979
59,hroncok,4,0.01053,19506,51.35996,37979
60,nirs,4,0.01053,19510,51.37049,37979
61,sanjay7178,4,0.01053,19514,51.38103,37979
62,withwind8,4,0.01053,19518,51.39156,37979
63,96RadhikaJadhav,3,0.00790,19521,51.39946,37979
64,Bethel-Iyke,3,0.00790,19524,51.40736,37979
65,brianmcarey,3,0.00790,19527,51.41526,37979
66,daud99,3,0.00790,19530,51.42315,37979
67,eikef,3,0.00790,19533,51.43105,37979
68,jiphex,3,0.00790,19536,51.43895,37979
69,maha-sachin,3,0.00790,19539,51.44685,37979
70,Morty-luo,3,0.00790,19542,51.45475,37979
71,murashkin17,3,0.00790,19545,51.46265,37979
72,nijinashok,3,0.00790,19548,51.47055,37979
73,ryanbowen,3,0.00790,19551,51.47845,37979
74,yevgeny-shnaidman,3,0.00790,19554,51.48635,37979
75,0xyshv,2,0.00527,19556,51.49161,37979
76,Aaryakhandelwal,2,0.00527,19558,51.49688,37979
77,anandgiddani,2,0.00527,19560,51.50215,37979
78,andreasdotzler,2,0.00527,19562,51.50741,37979
79,bowenr-deshaw,2,0.00527,19564,51.51268,37979
80,divyakelaskar,2,0.00527,19566,51.51794,37979
81,erav,2,0.00527,19568,51.52321,37979
82,ErikApption,2,0.00527,19570,51.52848,37979
83,Gentoli,2,0.00527,19572,51.53374,37979
84,hubwoop,2,0.00527,19574,51.53901,37979
85,imsedgar,2,0.00527,19576,51.54427,37979
86,jorti,2,0.00527,19578,51.54954,37979
87,jubril-adeyi,2,0.00527,19580,51.55481,37979
88,kwaegema,2,0.00527,19582,51.56007,37979
89,liushan9981,2,0.00527,19584,51.56534,37979
90,ljluestc,2,0.00527,19586,51.57060,37979
91,lnykryn,2,0.00527,19588,51.57587,37979
92,Manideep-Maddileti,2,0.00527,19590,51.58114,37979
93,mburman5,2,0.00527,19592,51.58640,37979
94,mjsaarin,2,0.00527,19594,51.59167,37979
95,MoOyeg,2,0.00527,19596,51.59694,37979
96,mriemensberger,2,0.00527,19598,51.60220,37979
97,ppeereb1,2,0.00527,19600,51.60747,37979
98,qiowang721,2,0.00527,19602,51.61273,37979
99,rabin-io,2,0.00527,19604,51.61800,37979
100,silopolis,2,0.00527,19606,51.62327,37979
101,souhradab,2,0.00527,19608,51.62853,37979
102,SpiderUnderUrBed,2,0.00527,19610,51.63380,37979
103,sriram-km,2,0.00527,19612,51.63906,37979
104,stianfro,2,0.00527,19614,51.64433,37979
105,SvenVD-be,2,0.00527,19616,51.64960,37979
106,Theholycityweb,2,0.00527,19618,51.65486,37979
107,vishnoisuresh,2,0.00527,19620,51.66013,37979
108,1muratbulbul,1,0.00263,19621,51.66276,37979
109,abhishek23tiwari,1,0.00263,19622,51.66539,37979
110,ajaggapa,1,0.00263,19623,51.66803,37979
111,aleks-mariusz,1,0.00263,19624,51.67066,37979
112,arnested,1,0.00263,19625,51.67329,37979
113,ayushichoudhary-19,1,0.00263,19626,51.67593,37979
114,bengal,1,0.00263,19627,51.67856,37979
115,bernhardkaindl,1,0.00263,19628,51.68119,37979
116,betuxy,1,0.00263,19629,51.68383,37979
117,bverschueren,1,0.00263,19630,51.68646,37979
118,cagney,1,0.00263,19631,51.68909,37979
119,cgoncalves,1,0.00263,19632,51.69172,37979
120,cloudcafetech,1,0.00263,19633,51.69436,37979
121,constcrist,1,0.00263,19634,51.69699,37979
122,dsneddon,1,0.00263,19635,51.69962,37979
123,e-bd,1,0.00263,19636,51.70226,37979
124,egimbernat,1,0.00263,19637,51.70489,37979
125,emxxved,1,0.00263,19638,51.70752,37979
126,enejepromise,1,0.00263,19639,51.71016,37979
127,fanzy618,1,0.00263,19640,51.71279,37979
128,fbaudin,1,0.00263,19641,51.71542,37979
129,fbecker,1,0.00263,19642,51.71805,37979
130,fmaurer-rh,1,0.00263,19643,51.72069,37979
131,fpokryvk,1,0.00263,19644,51.72332,37979
132,GermanG,1,0.00263,19645,51.72595,37979
133,hhamid93,1,0.00263,19646,51.72859,37979
134,hthaller,1,0.00263,19647,51.73122,37979
135,Iqra350,1,0.00263,19648,51.73385,37979
136,jasinner,1,0.00263,19649,51.73649,37979
137,jekader,1,0.00263,19650,51.73912,37979
138,jforce,1,0.00263,19651,51.74175,37979
139,jijianwen,1,0.00263,19652,51.74439,37979
140,joanasouza,1,0.00263,19653,51.74702,37979
141,johnsimcall,1,0.00263,19654,51.74965,37979
142,JoseManuelPS,1,0.00263,19655,51.75228,37979
143,kemsguy7,1,0.00263,19656,51.75492,37979
144,kristvanbesien,1,0.00263,19657,51.75755,37979
145,lbarcziova,1,0.00263,19658,51.76018,37979
146,leo8a,1,0.00263,19659,51.76282,37979
147,loganmc10,1,0.00263,19660,51.76545,37979
148,Mabwas,1,0.00263,19661,51.76808,37979
149,marcosdejesus,1,0.00263,19662,51.77072,37979
150,mfocko,1,0.00263,19663,51.77335,37979
151,mike-lu1,1,0.00263,19664,51.77598,37979
152,mmuehlfeldRH,1,0.00263,19665,51.77861,37979
153,Moscagus,1,0.00263,19666,51.78125,37979
154,n0-1,1,0.00263,19667,51.78388,37979
155,naggety,1,0.00263,19668,51.78651,37979
156,nakul-shahdadpuri,1,0.00263,19669,51.78915,37979
157,nelsonspbr,1,0.00263,19670,51.79178,37979
158,ninjacoder80,1,0.00263,19671,51.79441,37979
159,omlet05,1,0.00263,19672,51.79705,37979
160,opstalj,1,0.00263,19673,51.79968,37979
161,p3ck,1,0.00263,19674,51.80231,37979
162,Precious000,1,0.00263,19675,51.80494,37979
163,rameshsahoo111,1,0.00263,19676,51.80758,37979
164,ravidbro,1,0.00263,19677,51.81021,37979
165,sakalosj,1,0.00263,19678,51.81284,37979
166,seb2020,1,0.00263,19679,51.81548,37979
167,sgocken,1,0.00263,19680,51.81811,37979
168,shivangnayar-crypto,1,0.00263,19681,51.82074,37979
169,sknar,1,0.00263,19682,51.82338,37979
170,soessa,1,0.00263,19683,51.82601,37979
171,sq-gh,1,0.00263,19684,51.82864,37979
172,sskras,1,0.00263,19685,51.83128,37979
173,Sudhan97,1,0.00263,19686,51.83391,37979
174,sudharsanomprakash,1,0.00263,19687,51.83654,37979
175,SuperSandro2000,1,0.00263,19688,51.83917,37979
176,svetahs,1,0.00263,19689,51.84181,37979
177,tale-toul,1,0.00263,19690,51.84444,37979
178,The-Mule,1,0.00263,19691,51.84707,37979
179,thrix,1,0.00263,19692,51.84971,37979
180,tracure1337,1,0.00263,19693,51.85234,37979
181,VenkatramananV,1,0.00263,19694,51.85497,37979
182,victorjdg,1,0.00263,19695,51.85761,37979
183,Wicmage,1,0.00263,19696,51.86024,37979
184,xpivarc,1,0.00263,19697,51.86287,37979
185,yathishdhyan,1,0.00263,19698,51.86550,37979
186,ydossow,1,0.00263,19699,51.86814,37979
187,yellowpattern,1,0.00263,19700,51.87077,37979
188,yuokada126,1,0.00263,19701,51.87340,37979
189,zyriljamez,1,0.00263,19702,51.87604,37979
