rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,achantavy,4320,38.68195,4320,38.68195,11168
2,ramonpetgrave64,1560,13.96848,5880,52.65043,11168
3,ecdavis,420,3.76074,6300,56.41117,11168
4,sachafaust,360,3.22350,6660,59.63467,11168
5,marco-lancini,350,3.13395,7010,62.76862,11168
6,kedarghule,319,2.85638,7329,65.62500,11168
7,skiptomyliu,256,2.29226,7585,67.91726,11168
8,heryxpc,245,2.19377,7830,70.11103,11168
9,SecPrez,216,1.93410,8046,72.04513,11168
10,thomashli,183,1.63861,8229,73.68374,11168
11,tayasteere,149,1.33417,8378,75.01791,11168
12,krisek,108,0.96705,8486,75.98496,11168
13,mpurusottamc,108,0.96705,8594,76.95201,11168
14,juju4,88,0.78797,8682,77.73997,11168
15,kunaals,88,0.78797,8770,78.52794,11168
16,resilience-jychp,84,0.75215,8854,79.28009,11168
17,aneeshusa,75,0.67156,8929,79.95165,11168
18,chandanchowdhury,72,0.64470,9001,80.59635,11168
19,steve-solun,71,0.63574,9072,81.23209,11168
20,tobli,70,0.62679,9142,81.85888,11168
21,meng-han,56,0.50143,9198,82.36032,11168
22,pchheda-lyft,54,0.48352,9252,82.84384,11168
23,phishoes,52,0.46562,9304,83.30946,11168
24,lgomezma,39,0.34921,9343,83.65867,11168
25,mdrdannyr,38,0.34026,9381,83.99893,11168
26,p-l-,37,0.33130,9418,84.33023,11168
27,olivia-hong,36,0.32235,9454,84.65258,11168
28,khanhldt,32,0.28653,9486,84.93911,11168
29,scriptsrc,32,0.28653,9518,85.22564,11168
30,serge-wq,31,0.27758,9549,85.50322,11168
31,csanders-git,30,0.26862,9579,85.77185,11168
32,manesioz,29,0.25967,9608,86.03152,11168
33,ruwaifaa,27,0.24176,9635,86.27328,11168
34,nishils,25,0.22385,9660,86.49713,11168
35,eRaMvn,24,0.21490,9684,86.71203,11168
36,erickduran,23,0.20595,9707,86.91798,11168
37,danielsaporo,22,0.19699,9729,87.11497,11168
38,El070422,20,0.17908,9749,87.29405,11168
39,jg10,19,0.17013,9768,87.46418,11168
40,cpollard0,18,0.16117,9786,87.62536,11168
41,kledo-lyft,18,0.16117,9804,87.78653,11168
42,Rickerd0613,18,0.16117,9822,87.94771,11168
43,tmsteere,18,0.16117,9840,88.10888,11168
44,shabin-slr,16,0.14327,9856,88.25215,11168
45,kmcquade,15,0.13431,9871,88.38646,11168
46,roshinis78,15,0.13431,9886,88.52077,11168
47,aashishgaba-cn,14,0.12536,9900,88.64613,11168
48,neilroebert,14,0.12536,9914,88.77149,11168
49,rana-awais-paypay,14,0.12536,9928,88.89685,11168
50,VJftw,14,0.12536,9942,89.02221,11168
51,kimanthony,13,0.11640,9955,89.13861,11168
52,Relys,13,0.11640,9968,89.25501,11168
53,trodery,13,0.11640,9981,89.37142,11168
54,zoe-lyft,13,0.11640,9994,89.48782,11168
55,raymondlyft,12,0.10745,10006,89.59527,11168
56,ryohare,12,0.10745,10018,89.70272,11168
57,dansec-lyft,11,0.09850,10029,89.80122,11168
58,filipi86,11,0.09850,10040,89.89971,11168
59,rsclarke-vgw,11,0.09850,10051,89.99821,11168
60,fenak,10,0.08954,10061,90.08775,11168
61,irhkang,10,0.08954,10071,90.17729,11168
62,jhecking,10,0.08954,10081,90.26683,11168
63,jychp,10,0.08954,10091,90.35638,11168
64,nathan-v,10,0.08954,10101,90.44592,11168
65,petersutter5,10,0.08954,10111,90.53546,11168
66,sing22,10,0.08954,10121,90.62500,11168
67,voutilad,10,0.08954,10131,90.71454,11168
68,anderson-dan-w,9,0.08059,10140,90.79513,11168
69,austincomstockzoom,9,0.08059,10149,90.87572,11168
70,elyst,9,0.08059,10158,90.95630,11168
71,flyinbutrs,9,0.08059,10167,91.03689,11168
72,Ox6a6d,9,0.08059,10176,91.11748,11168
73,amlweems,8,0.07163,10184,91.18911,11168
74,ccrims0n,8,0.07163,10192,91.26074,11168
75,dggc,8,0.07163,10200,91.33238,11168
76,jbar462,8,0.07163,10208,91.40401,11168
