rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,aantn,1939,22.04912,1939,22.04912,8794
2,nherment,1733,19.70662,3672,41.75574,8794
3,moshemorad,983,11.17808,4655,52.93382,8794
4,arikalon1,925,10.51854,5580,63.45235,8794
5,Avi-Robusta,497,5.65158,6077,69.10393,8794
6,pavangudiwada,481,5.46964,6558,74.57357,8794
7,itisallgood,428,4.86695,6986,79.44053,8794
8,RoiGlinik,418,4.75324,7404,84.19377,8794
9,Sheeproid,341,3.87764,7745,88.07141,8794
10,RobertSzefler,50,0.56857,7795,88.63998,8794
11,pavneeta,21,0.23880,7816,88.87878,8794
12,alexinthesky,18,0.20469,7834,89.08347,8794
13,julia-yin,16,0.18194,7850,89.26541,8794
14,mershal,16,0.18194,7866,89.44735,8794
15,matmerr,13,0.14783,7879,89.59518,8794
16,DMSwimTech,12,0.13646,7891,89.73164,8794
17,kristeey,12,0.13646,7903,89.86809,8794
18,mrchocha,11,0.12509,7914,89.99318,8794
19,Munken,10,0.11371,7924,90.10689,8794
20,lightme16,9,0.10234,7933,90.20923,8794
21,marin-h,9,0.10234,7942,90.31158,8794
22,chitenderkumar,7,0.07960,7949,90.39118,8794
23,jkrusy,7,0.07960,7956,90.47078,8794
24,Demmonius,6,0.06823,7962,90.53900,8794
25,julianobarbosa,6,0.06823,7968,90.60723,8794
26,tommy04062019,6,0.06823,7974,90.67546,8794
27,ebarrere,5,0.05686,7979,90.73232,8794
28,HanHoRang31,5,0.05686,7984,90.78917,8794
29,kmurthyms,5,0.05686,7989,90.84603,8794
30,AIUser2324,4,0.04549,7993,90.89152,8794
31,east4ming,4,0.04549,7997,90.93700,8794
32,greg-savage,4,0.04549,8001,90.98249,8794
33,HEI204,4,0.04549,8005,91.02797,8794
34,Vahan90,4,0.04549,8009,91.07346,8794
35,adrien-barret,3,0.03411,8012,91.10757,8794
36,anirudha,3,0.03411,8015,91.14169,8794
37,cooper-car,3,0.03411,8018,91.17580,8794
38,dotanalter,3,0.03411,8021,91.20992,8794
39,hille721,3,0.03411,8024,91.24403,8794
40,skozareva,3,0.03411,8027,91.27814,8794
41,ssurovich,3,0.03411,8030,91.31226,8794
42,bientt210,2,0.02274,8032,91.33500,8794
43,goyamegh,2,0.02274,8034,91.35774,8794
44,Hax7,2,0.02274,8036,91.38049,8794
45,higp14,2,0.02274,8038,91.40323,8794
46,kylehounslow,2,0.02274,8040,91.42597,8794
47,michael12312,2,0.02274,8042,91.44872,8794
48,milliyin,2,0.02274,8044,91.47146,8794
49,rajatguptarg,2,0.02274,8046,91.49420,8794
50,samgabrail,2,0.02274,8048,91.51694,8794
51,SelvakumarNagendran,2,0.02274,8050,91.53969,8794
52,suukit,2,0.02274,8052,91.56243,8794
53,swe1210,2,0.02274,8054,91.58517,8794
54,adithyapaib,1,0.01137,8055,91.59654,8794
55,austonli,1,0.01137,8056,91.60791,8794
56,chitender,1,0.01137,8057,91.61929,8794
57,eggitayi,1,0.01137,8058,91.63066,8794
58,gnur,1,0.01137,8059,91.64203,8794
59,israellll654,1,0.01137,8060,91.65340,8794
60,jainpratik163,1,0.01137,8061,91.66477,8794
61,juliendf,1,0.01137,8062,91.67614,8794
62,MatthiasVervaet,1,0.01137,8063,91.68751,8794
63,m-kamran-zortik,1,0.01137,8064,91.69889,8794
64,MuhammadJamee,1,0.01137,8065,91.71026,8794
65,nklkarthi,1,0.01137,8066,91.72163,8794
66,one-over,1,0.01137,8067,91.73300,8794
67,skysbsb,1,0.01137,8068,91.74437,8794
68,slitsevych,1,0.01137,8069,91.75574,8794
69,sourabhbhandari,1,0.01137,8070,91.76711,8794
70,ssthom,1,0.01137,8071,91.77849,8794
71,Vladyslav-Miletskyi,1,0.01137,8072,91.78986,8794
72,wiluen,1,0.01137,8073,91.80123,8794
73,YaoWang-MSFT,1,0.01137,8074,91.81260,8794
74,yuryrudey,1,0.01137,8075,91.82397,8794
