rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,ishaansehgal99,2166,47.54170,2166,47.54170,4556
2,bangqipropel,508,11.15013,2674,58.69183,4556
3,rliberoff,18,0.39508,2692,59.08692,4556
4,qfai,12,0.26339,2704,59.35031,4556
5,emmanuel-ferdman,11,0.24144,2715,59.59175,4556
6,etredal,11,0.24144,2726,59.83319,4556
7,marcelooliveira,8,0.17559,2734,60.00878,4556
8,deas23,4,0.08780,2738,60.09658,4556
9,zhuangqhc,4,0.08780,2742,60.18437,4556
10,c9777777,3,0.06585,2745,60.25022,4556
11,cameronvincent01,3,0.06585,2748,60.31607,4556
12,cpich3g,3,0.06585,2751,60.38191,4556
13,harjitdotsingh,3,0.06585,2754,60.44776,4556
14,swgriffith,2,0.04390,2756,60.49166,4556
15,davefellows,1,0.02195,2757,60.51361,4556
16,ganeshkumarashok,1,0.02195,2758,60.53556,4556
17,gjoshevski,1,0.02195,2759,60.55751,4556
18,Ishaan-Sehgal,1,0.02195,2760,60.57946,4556
19,jabbera,1,0.02195,2761,60.60140,4556
20,munishm,1,0.02195,2762,60.62335,4556
21,rajanbajaj,1,0.02195,2763,60.64530,4556
22,thegovind,1,0.02195,2764,60.66725,4556
