rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,shilinlee,1836,29.25896,1836,29.25896,6275
2,xiangyu5632,1149,18.31076,2985,47.56972,6275
3,scuzyj,244,3.88845,3229,51.45817,6275
4,Benevor,224,3.56972,3453,55.02789,6275
5,Chenxulin97,168,2.67729,3621,57.70518,6275
6,localvar,97,1.54582,3718,59.25100,6275
7,zhiheng123,94,1.49801,3812,60.74900,6275
8,chen19991212,93,1.48207,3905,62.23108,6275
9,lijieac,85,1.35458,3990,63.58566,6275
10,fx408,82,1.30677,4072,64.89243,6275
11,xmh1011,80,1.27490,4152,66.16733,6275
12,huang-feiteng,73,1.16335,4225,67.33068,6275
13,heiliuchao,70,1.11554,4295,68.44622,6275
14,ZelinMa557,64,1.01992,4359,69.46614,6275
15,lihanxue,58,0.92430,4417,70.39044,6275
16,waynerv,57,0.90837,4474,71.29880,6275
17,xuthus5,57,0.90837,4531,72.20717,6275
18,big-dust,48,0.76494,4579,72.97211,6275
19,zedware,39,0.62151,4618,73.59363,6275
20,wtsclwq,37,0.58964,4655,74.18327,6275
21,lkx-del,36,0.57371,4691,74.75697,6275
22,ready-gogogo,35,0.55777,4726,75.31474,6275
23,weiping-code,35,0.55777,4761,75.87251,6275
24,25hours886,32,0.50996,4793,76.38247,6275
25,ljcis,30,0.47809,4823,76.86056,6275
26,MrSanZhi,30,0.47809,4853,77.33865,6275
27,zhouruiapple,28,0.44622,4881,77.78486,6275
28,goyjy,26,0.41434,4907,78.19920,6275
29,fanzhongyu,22,0.35060,4929,78.54980,6275
30,1156230954,21,0.33466,4950,78.88446,6275
31,instpe,21,0.33466,4971,79.21912,6275
32,cyruslo,20,0.31873,4991,79.53785,6275
33,Mike666666-max,20,0.31873,5011,79.85657,6275
34,zhenyuxie,20,0.31873,5031,80.17530,6275
35,hiiiik,18,0.28685,5049,80.46215,6275
36,wolfbolin,18,0.28685,5067,80.74900,6275
37,noFloat,17,0.27092,5084,81.01992,6275
38,CennyMo,15,0.23904,5099,81.25896,6275
39,vicky-run,15,0.23904,5114,81.49801,6275
40,dream-kzx,13,0.20717,5127,81.70518,6275
41,zhuheqqq,13,0.20717,5140,81.91235,6275
42,yehong-z,12,0.19124,5152,82.10359,6275
43,gueFDF,11,0.17530,5163,82.27888,6275
44,LIN2801112682,11,0.17530,5174,82.45418,6275
45,jidan2333,10,0.15936,5184,82.61355,6275
46,qwangry,10,0.15936,5194,82.77291,6275
47,shuangquansq,10,0.15936,5204,82.93227,6275
48,SuFIND,10,0.15936,5214,83.09163,6275
49,ztygreat,10,0.15936,5224,83.25100,6275
50,clark1229,9,0.14343,5233,83.39442,6275
51,cntpro,9,0.14343,5242,83.53785,6275
52,dxzxomy,9,0.14343,5251,83.68127,6275
53,flaggyellow,9,0.14343,5260,83.82470,6275
54,liuyishion,9,0.14343,5269,83.96813,6275
55,complone,7,0.11155,5276,84.07968,6275
56,HanWu-Timing,7,0.11155,5283,84.19124,6275
57,cuidingshan,6,0.09562,5289,84.28685,6275
58,HEEE61,6,0.09562,5295,84.38247,6275
59,L-uoJin,6,0.09562,5301,84.47809,6275
60,supercz,6,0.09562,5307,84.57371,6275
61,wenli7363,6,0.09562,5313,84.66932,6275
62,xiang092689,6,0.09562,5319,84.76494,6275
63,7StarH,5,0.07968,5324,84.84462,6275
64,aierui,5,0.07968,5329,84.92430,6275
65,dabai-yaoliang,5,0.07968,5334,85.00398,6275
66,felixchen9099,5,0.07968,5339,85.08367,6275
67,liuze89,5,0.07968,5344,85.16335,6275
68,tjlqq,5,0.07968,5349,85.24303,6275
69,zealzhangz,5,0.07968,5354,85.32271,6275
70,achintya-7,4,0.06375,5358,85.38645,6275
71,aiden271828,4,0.06375,5362,85.45020,6275
72,andrew-sn,4,0.06375,5366,85.51394,6275
73,bbddbb1,4,0.06375,5370,85.57769,6275
74,cuizhu12138,4,0.06375,5374,85.64143,6275
75,debuger6,4,0.06375,5378,85.70518,6275
76,ganqiu,4,0.06375,5382,85.76892,6275
77,jiaoyang3,4,0.06375,5386,85.83267,6275
78,ljz0721cx,4,0.06375,5390,85.89641,6275
79,njbestway,4,0.06375,5394,85.96016,6275
80,SYaoJun,4,0.06375,5398,86.02390,6275
81,Tjingjuan,4,0.06375,5402,86.08765,6275
82,AbelSara,3,0.04781,5405,86.13546,6275
83,Chuckie12138,3,0.04781,5408,86.18327,6275
84,iftrue-cn,3,0.04781,5411,86.23108,6275
85,int212,3,0.04781,5414,86.27888,6275
86,lyric315,3,0.04781,5417,86.32669,6275
87,qiuxin315,3,0.04781,5420,86.37450,6275
88,qq962155660,3,0.04781,5423,86.42231,6275
89,thalassosag,3,0.04781,5426,86.47012,6275
90,timlincool,3,0.04781,5429,86.51793,6275
91,wanyongx,3,0.04781,5432,86.56574,6275
92,xiaodong2022,3,0.04781,5435,86.61355,6275
93,xiaoxiongw,3,0.04781,5438,86.66135,6275
94,xuhaoran1,3,0.04781,5441,86.70916,6275
95,yanfeng1992,3,0.04781,5444,86.75697,6275
96,YarBor,3,0.04781,5447,86.80478,6275
97,yuxianglong,3,0.04781,5450,86.85259,6275
98,Breaddsmall,2,0.03187,5452,86.88446,6275
99,bwu215,2,0.03187,5454,86.91633,6275
100,Chen-speculation,2,0.03187,5456,86.94821,6275
101,huguowei1996,2,0.03187,5458,86.98008,6275
102,hzlafm,2,0.03187,5460,87.01195,6275
103,iiiuwioajdks,2,0.03187,5462,87.04382,6275
104,imoxuan,2,0.03187,5464,87.07570,6275
105,liuyang0716,2,0.03187,5466,87.10757,6275
106,mstmdev,2,0.03187,5468,87.13944,6275
107,nicehiro,2,0.03187,5470,87.17131,6275
108,pengge,2,0.03187,5472,87.20319,6275
109,PineappleSkin,2,0.03187,5474,87.23506,6275
110,PP-lab1023,2,0.03187,5476,87.26693,6275
111,smallYellowCat,2,0.03187,5478,87.29880,6275
112,timeless-lynn,2,0.03187,5480,87.33068,6275
113,tsdber,2,0.03187,5482,87.36255,6275
114,wubin1989,2,0.03187,5484,87.39442,6275
115,YH-Wang000,2,0.03187,5486,87.42629,6275
116,caomeiqianshuiting,1,0.01594,5487,87.44223,6275
117,CNLHC,1,0.01594,5488,87.45817,6275
118,Ericcc1024,1,0.01594,5489,87.47410,6275
119,eva980636,1,0.01594,5490,87.49004,6275
120,fangjun0120,1,0.01594,5491,87.50598,6275
121,feitenghuang,1,0.01594,5492,87.52191,6275
122,fEyebrow,1,0.01594,5493,87.53785,6275
123,gcxfd,1,0.01594,5494,87.55378,6275
124,i-user-link,1,0.01594,5495,87.56972,6275
125,Jafeyyu,1,0.01594,5496,87.58566,6275
126,Jayytt,1,0.01594,5497,87.60159,6275
127,jerryuestc,1,0.01594,5498,87.61753,6275
128,KaguyaShinomiya,1,0.01594,5499,87.63347,6275
129,kongxx,1,0.01594,5500,87.64940,6275
130,lykm02,1,0.01594,5501,87.66534,6275
131,LZlzLzzlzl,1,0.01594,5502,87.68127,6275
132,minazukie,1,0.01594,5503,87.69721,6275
133,Pigeon377,1,0.01594,5504,87.71315,6275
134,qubic,1,0.01594,5505,87.72908,6275
135,Ralaf-Sue,1,0.01594,5506,87.74502,6275
136,slumduck,1,0.01594,5507,87.76096,6275
137,Starry326,1,0.01594,5508,87.77689,6275
138,tangxiaolong1,1,0.01594,5509,87.79283,6275
139,travilyu,1,0.01594,5510,87.80876,6275
140,wangfei1000,1,0.01594,5511,87.82470,6275
141,wesley-fly,1,0.01594,5512,87.84064,6275
142,whenyd,1,0.01594,5513,87.85657,6275
143,winnyrain,1,0.01594,5514,87.87251,6275
144,yinsumirage,1,0.01594,5515,87.88845,6275
145,zhouyu222,1,0.01594,5516,87.90438,6275
