rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,Phoenix500526,1120,27.45771,1120,27.45771,4079
2,themanforfree,950,23.29002,2070,50.74773,4079
3,rogercloud,694,17.01397,2764,67.76171,4079
4,markcty,642,15.73915,3406,83.50086,4079
5,bsbds,289,7.08507,3695,90.58593,4079
6,pzheng1025,268,6.57024,3963,97.15617,4079
7,iGxnon,80,1.96127,4043,99.11743,4079
8,myrfy001,6,0.14709,4049,99.26453,4079
9,bonito-skipjack,4,0.09806,4053,99.36259,4079
10,Kylemclean11,4,0.09806,4057,99.46065,4079
11,EAimTY,1,0.02452,4058,99.48517,4079
12,vivekpatani,1,0.02452,4059,99.50968,4079
13,wangeguo,1,0.02452,4060,99.53420,4079
