rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,sivanantha321,2656,5.36414,2656,5.36414,49514
2,Jooho,1293,2.61138,3949,7.97552,49514
3,alexagriffith,582,1.17543,4531,9.15095,49514
4,rafvasq,550,1.11080,5081,10.26174,49514
5,israel-hdez,535,1.08050,5616,11.34225,49514
6,greenmoon55,440,0.88864,6056,12.23088,49514
7,yuzliu,412,0.83209,6468,13.06297,49514
8,Suresh-Nakkeran,403,0.81391,6871,13.87688,49514
9,gavrissh,265,0.53520,7136,14.41209,49514
10,tjohnson31415,215,0.43422,7351,14.84631,49514
11,Datta0,124,0.25043,7475,15.09674,49514
12,tteofili,121,0.24438,7596,15.34112,49514
13,cmaddalozzo,115,0.23226,7711,15.57337,49514
14,gavrishp,115,0.23226,7826,15.80563,49514
15,hdefazio,115,0.23226,7941,16.03789,49514
16,VedantMahabaleshwarkar,107,0.21610,8048,16.25399,49514
17,SeibertronSS,87,0.17571,8135,16.42970,49514
18,tessapham,82,0.16561,8217,16.59531,49514
19,brettmthompson,76,0.15349,8293,16.74880,49514
20,HotsauceLee,69,0.13935,8362,16.88815,49514
21,aluu317,68,0.13733,8430,17.02549,49514
22,LogicalGuy77,68,0.13733,8498,17.16282,49514
23,andresllh,65,0.13128,8563,17.29410,49514
24,cjohannsen-cloudera,65,0.13128,8628,17.42537,49514
25,yurkoff-mv,60,0.12118,8688,17.54655,49514
26,AnyISalIn,56,0.11310,8744,17.65965,49514
27,edenbuaa,49,0.09896,8793,17.75861,49514
28,deadeyegoodwin,47,0.09492,8840,17.85354,49514
29,hustxiayang,46,0.09290,8886,17.94644,49514
30,LOADBC,42,0.08482,8928,18.03126,49514
31,tjandy98,40,0.08079,8968,18.11205,49514
32,ontheway16,38,0.07675,9006,18.18880,49514
33,AyushSawant18588,37,0.07473,9043,18.26352,49514
34,daganida88,37,0.07473,9080,18.33825,49514
35,bentohset,36,0.07271,9116,18.41095,49514
36,lynnmatrix,36,0.07271,9152,18.48366,49514
37,kevinmingtarja,35,0.07069,9187,18.55435,49514
38,TimKleinloog,35,0.07069,9222,18.62504,49514
39,zoramt,32,0.06463,9254,18.68966,49514
40,xfu83,31,0.06261,9285,18.75227,49514
41,hakuro95,29,0.05857,9314,18.81084,49514
42,anhuong,28,0.05655,9342,18.86739,49514
43,ritzdevp,28,0.05655,9370,18.92394,49514
44,edi-bice-by,27,0.05453,9397,18.97847,49514
45,Griffin-Sullivan,27,0.05453,9424,19.03300,49514
46,HAO2167,27,0.05453,9451,19.08753,49514
47,varunsh-xilinx,27,0.05453,9478,19.14206,49514
48,R3hankhan123,26,0.05251,9504,19.19457,49514
49,rtrobin,26,0.05251,9530,19.24708,49514
50,adilhusain-s,25,0.05049,9555,19.29757,49514
51,decewei,25,0.05049,9580,19.34806,49514
52,hhk7734,25,0.05049,9605,19.39855,49514
53,jiwang576,25,0.05049,9630,19.44904,49514
54,valentin-stefan-popa,25,0.05049,9655,19.49954,49514
55,danielezonca,24,0.04847,9679,19.54801,49514
56,RobGeada,24,0.04847,9703,19.59648,49514
57,Agarwal-Saurabh,23,0.04645,9726,19.64293,49514
58,nilakshi104,23,0.04645,9749,19.68938,49514
59,park12sj,23,0.04645,9772,19.73583,49514
60,haijohn,22,0.04443,9794,19.78026,49514
61,SebastianScherer88,22,0.04443,9816,19.82470,49514
62,haoxins,21,0.04241,9837,19.86711,49514
63,guohaoyu110,20,0.04039,9857,19.90750,49514
64,haiminh2001,20,0.04039,9877,19.94789,49514
65,MessKon,20,0.04039,9897,19.98829,49514
66,shrinath-suresh,20,0.04039,9917,20.02868,49514
67,bmopuri,19,0.03837,9936,20.06705,49514
68,joerunde,19,0.03837,9955,20.10542,49514
69,jyono,19,0.03837,9974,20.14380,49514
70,mholder6,19,0.03837,9993,20.18217,49514
71,Phelan164,19,0.03837,10012,20.22054,49514
72,Rstar1998,19,0.03837,10031,20.25892,49514
73,taneem-ibrahim,19,0.03837,10050,20.29729,49514
74,asdqwe123zxc,18,0.03635,10068,20.33364,49514
75,C1berwiz,18,0.03635,10086,20.37000,49514
76,reconlabs-luke,18,0.03635,10104,20.40635,49514
77,biswassri,17,0.03433,10121,20.44068,49514
78,cbalbera-imaige,17,0.03433,10138,20.47502,49514
79,saileshd1402,17,0.03433,10155,20.50935,49514
80,sindhuvahinis,17,0.03433,10172,20.54368,49514
81,de0725,16,0.03231,10188,20.57600,49514
82,dtrifiro,16,0.03231,10204,20.60831,49514
83,GolanLevy,16,0.03231,10220,20.64063,49514
