rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,mattisonchao,915,52.61645,915,52.61645,1739
2,merlimat,629,36.17021,1544,88.78666,1739
3,Copilot,36,2.07016,1580,90.85681,1739
4,labuladong,15,0.86256,1595,91.71938,1739
5,mauricebarnum,14,0.80506,1609,92.52444,1739
6,RobertIndie,11,0.63255,1620,93.15699,1739
7,coderzc,8,0.46003,1628,93.61702,1739
8,tuteng,8,0.46003,1636,94.07706,1739
9,BewareMyPower,2,0.11501,1638,94.19206,1739
10,hangc0276,2,0.11501,1640,94.30707,1739
11,frankhsueh,1,0.05750,1641,94.36458,1739
12,heesung-sn,1,0.05750,1642,94.42208,1739
13,pdolif,1,0.05750,1643,94.47959,1739
14,shibd,1,0.05750,1644,94.53709,1739
15,zymap,1,0.05750,1645,94.59459,1739
