rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,anithapriyanatarajan,835,0.37290,835,0.37290,223921
2,sergetron,424,0.18935,1259,0.56225,223921
3,chengjoey,402,0.17953,1661,0.74178,223921
4,aThorp96,394,0.17595,2055,0.91773,223921
5,yuege01,291,0.12996,2346,1.04769,223921
6,pramodbindal,245,0.10941,2591,1.15710,223921
7,GregDritschler,244,0.10897,2835,1.26607,223921
8,infernus01,209,0.09334,3044,1.35941,223921
9,ericzzzzzzz,206,0.09200,3250,1.45140,223921
10,mbpavan,197,0.08798,3447,1.53938,223921
11,cugykw,193,0.08619,3640,1.62557,223921
12,Basavaraju-G,177,0.07905,3817,1.70462,223921
13,yaoxiaoqi,157,0.07011,3974,1.77473,223921
14,sudhishmk,141,0.06297,4115,1.83770,223921
15,arunvel1988,125,0.05582,4240,1.89352,223921
16,xinnjie,125,0.05582,4365,1.94935,223921
17,zakisk,125,0.05582,4490,2.00517,223921
18,LyndseyBu,122,0.05448,4612,2.05965,223921
19,Useurmind,113,0.05046,4725,2.11012,223921
20,renzodavid9,97,0.04332,4822,2.15344,223921
21,theakshaypant,95,0.04243,4917,2.19586,223921
22,frerikandriessen,89,0.03975,5006,2.23561,223921
23,ab-ghosh,84,0.03751,5090,2.27312,223921
24,kimholmes,84,0.03751,5174,2.31064,223921
25,spomorski,81,0.03617,5255,2.34681,223921
26,chanseokoh,80,0.03573,5335,2.38254,223921
27,kristofferchr,79,0.03528,5414,2.41782,223921
28,YolandaDu1997,75,0.03349,5489,2.45131,223921
29,jpmaida,67,0.02992,5556,2.48123,223921
30,marniks7,67,0.02992,5623,2.51115,223921
31,Aleromerog,63,0.02813,5686,2.53929,223921
32,anxinyf,62,0.02769,5748,2.56698,223921
33,jace-ys,59,0.02635,5807,2.59333,223921
34,2020testuser,57,0.02546,5864,2.61878,223921
35,,56,0.02501,5920,2.64379,223921
36,anneqm,55,0.02456,5975,2.66835,223921
37,JCzz,55,0.02456,6030,2.69291,223921
38,mii-w,55,0.02456,6085,2.71748,223921
39,xihaLong,55,0.02456,6140,2.74204,223921
40,cccfeng,52,0.02322,6192,2.76526,223921
41,jandradap,52,0.02322,6244,2.78848,223921
42,digglife,50,0.02233,6294,2.81081,223921
43,raffamendes,50,0.02233,6344,2.83314,223921
44,shaowenchen,46,0.02054,6390,2.85369,223921
45,wumaxd,45,0.02010,6435,2.87378,223921
46,hokadiri,44,0.01965,6479,2.89343,223921
47,nagasree9,44,0.01965,6523,2.91308,223921
48,13567436138,42,0.01876,6565,2.93184,223921
49,cmorinupgrade,42,0.01876,6607,2.95059,223921
50,MA9521,41,0.01831,6648,2.96890,223921
51,rvankruistum,41,0.01831,6689,2.98721,223921
52,michaelawyu,40,0.01786,6729,3.00508,223921
53,Waterstraal,40,0.01786,6769,3.02294,223921
54,williamlfish,39,0.01742,6808,3.04036,223921
55,DrWadsy,38,0.01697,6846,3.05733,223921
56,prietyc123,38,0.01697,6884,3.07430,223921
57,rnapoles-tktn,38,0.01697,6922,3.09127,223921
58,ziheng,38,0.01697,6960,3.10824,223921
59,bittrance,37,0.01652,6997,3.12476,223921
60,akhil97,36,0.01608,7033,3.14084,223921
61,bahetiamit,36,0.01608,7069,3.15692,223921
62,Dhruval7878,36,0.01608,7105,3.17299,223921
63,mostafaCamel,35,0.01563,7140,3.18862,223921
64,pratiktest,35,0.01563,7175,3.20426,223921
65,Siddhesh-Ghadi,35,0.01563,7210,3.21989,223921
66,kabhiibm,34,0.01518,7244,3.23507,223921
67,nishpa214,34,0.01518,7278,3.25025,223921
68,Sachin-Itagi,34,0.01518,7312,3.26544,223921
69,taechonkim,34,0.01518,7346,3.28062,223921
70,vovtz,34,0.01518,7380,3.29581,223921
71,Aneesh-M-Bhat,33,0.01474,7413,3.31054,223921
72,gerrnot,33,0.01474,7446,3.32528,223921
73,jparsai,33,0.01474,7479,3.34002,223921
