rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,TrekkieCoder,1919,28.75337,1919,28.75337,6674
2,UltraInstinct14,1441,21.59125,3360,50.34462,6674
3,loxi-admin,818,12.25652,4178,62.60114,6674
4,dj-nlx,781,11.70213,4959,74.30327,6674
5,PacketCrunch,518,7.76146,5477,82.06473,6674
6,nik-netlox,403,6.03836,5880,88.10309,6674
7,backguynn,280,4.19539,6160,92.29847,6674
8,inhogog2,121,1.81301,6281,94.11148,6674
9,NLX-SeokHwanKong,92,1.37848,6373,95.48996,6674
10,cybwan,40,0.59934,6413,96.08930,6674
11,luisgerhorst,28,0.41954,6441,96.50884,6674
12,nlx-ddot,18,0.26970,6459,96.77854,6674
13,4ss3g4f,14,0.20977,6473,96.98831,6674
14,ddotj,13,0.19479,6486,97.18310,6674
15,bhati-github,11,0.16482,6497,97.34792,6674
16,ianchen0119,10,0.14984,6507,97.49775,6674
17,xplaa,7,0.10488,6514,97.60264,6674
18,denerkr,6,0.08990,6520,97.69254,6674
19,sadate,6,0.08990,6526,97.78244,6674
20,socat-nlx,6,0.08990,6532,97.87234,6674
21,Rammurthy5,5,0.07492,6537,97.94726,6674
22,codeSnip12,4,0.05993,6541,98.00719,6674
23,esirame,4,0.05993,6545,98.06713,6674
24,sykim-etri,4,0.05993,6549,98.12706,6674
25,tqn-org,4,0.05993,6553,98.18699,6674
26,aerosouund,3,0.04495,6556,98.23194,6674
27,chrisuehlinger,3,0.04495,6559,98.27690,6674
28,ddegultang,3,0.04495,6562,98.32185,6674
29,JLCode-tech,3,0.04495,6565,98.36680,6674
30,cwkim,2,0.02997,6567,98.39676,6674
31,Hanna623,2,0.02997,6569,98.42673,6674
32,kouamdo,2,0.02997,6571,98.45670,6674
33,krizerg,2,0.02997,6573,98.48666,6674
34,nitzan-tz,2,0.02997,6575,98.51663,6674
35,sdunix77,2,0.02997,6577,98.54660,6674
36,souravpaul8,2,0.02997,6579,98.57657,6674
37,zelot1982,2,0.02997,6581,98.60653,6674
38,Aiden128,1,0.01498,6582,98.62152,6674
39,BENHSU0723,1,0.01498,6583,98.63650,6674
40,CloudyBytes10,1,0.01498,6584,98.65148,6674
41,gcezaralmeida,1,0.01498,6585,98.66647,6674
42,HeinousAgenda38,1,0.01498,6586,98.68145,6674
43,HeroesLament,1,0.01498,6587,98.69643,6674
44,jjgraham,1,0.01498,6588,98.71142,6674
45,Jupyter3,1,0.01498,6589,98.72640,6674
46,k8sguru,1,0.01498,6590,98.74138,6674
47,kolinfluence,1,0.01498,6591,98.75637,6674
48,lspipeecho,1,0.01498,6592,98.77135,6674
49,nicholeawsm,1,0.01498,6593,98.78634,6674
50,samassalt,1,0.01498,6594,98.80132,6674
51,Slepwin,1,0.01498,6595,98.81630,6674
52,stevefan1999-personal,1,0.01498,6596,98.83129,6674
53,supercharge-xsy,1,0.01498,6597,98.84627,6674
54,turingtuning,1,0.01498,6598,98.86125,6674
