rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,peusebiu,97,1.99342,97,1.99342,4866
2,mbshields,53,1.08919,150,3.08261,4866
3,ariel-miculas,27,0.55487,177,3.63748,4866
4,tristanm-cisco,11,0.22606,188,3.86354,4866
5,CajuM,8,0.16441,196,4.02795,4866
6,ashwing123,6,0.12330,202,4.15125,4866
7,mmm8955405,5,0.10275,207,4.25401,4866
8,raulkele,5,0.10275,212,4.35676,4866
9,rnataraja,5,0.10275,217,4.45952,4866
10,logological,4,0.08220,221,4.54172,4866
11,toravir,4,0.08220,225,4.62392,4866
12,Andreea-Lupu,3,0.06165,228,4.68557,4866
13,kprav33n,2,0.04110,230,4.72667,4866
14,chainhead,1,0.02055,231,4.74723,4866
15,joylatten,1,0.02055,232,4.76778,4866
16,milocus,1,0.02055,233,4.78833,4866
17,ovivalea12,1,0.02055,234,4.80888,4866
18,scmiller,1,0.02055,235,4.82943,4866
