rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,r4rajat,1453,6.02905,1453,6.02905,24100
2,tdmanv,1194,4.95436,2647,10.98340,24100
3,bathina2,840,3.48548,3487,14.46888,24100
4,ankitjain235,733,3.04149,4220,17.51037,24100
5,shlokchaudhari9,656,2.72199,4876,20.23237,24100
6,SupriyaKasten,625,2.59336,5501,22.82573,24100
7,mellon-collie,525,2.17842,6026,25.00415,24100
8,infraq,501,2.07884,6527,27.08299,24100
9,shahpratikr,407,1.68880,6934,28.77178,24100
10,e-sumin,308,1.27801,7242,30.04979,24100
11,leuyentran,269,1.11618,7511,31.16598,24100
12,carlbraganza,206,0.85477,7717,32.02075,24100
13,DeepikaDixit,206,0.85477,7923,32.87552,24100
14,aish-where-ya,192,0.79668,8115,33.67220,24100
15,ewhamilton,188,0.78008,8303,34.45228,24100
16,chaitanya-baraskar,185,0.76763,8488,35.21992,24100
17,denisvmedia,151,0.62656,8639,35.84647,24100
18,AKhoria,148,0.61411,8787,36.46058,24100
19,TimonOmsk,131,0.54357,8918,37.00415,24100
20,shlokc9,127,0.52697,9045,37.53112,24100
21,muffl0n,125,0.51867,9170,38.04979,24100
22,Kartik-Garg,122,0.50622,9292,38.55602,24100
23,ed-shilo,105,0.43568,9397,38.99170,24100
24,chaitalisg,101,0.41909,9498,39.41079,24100
25,TribalNightOwl,91,0.37759,9589,39.78838,24100
26,michaelcourcy,72,0.29876,9661,40.08714,24100
27,AlekseyBlokhin,67,0.27801,9728,40.36515,24100
28,redgoat650,60,0.24896,9788,40.61411,24100
29,KastenMike,59,0.24481,9847,40.85892,24100
30,joshiomkarj,53,0.21992,9900,41.07884,24100
31,alexvbg,51,0.21162,9951,41.29046,24100
32,mlavi,49,0.20332,10000,41.49378,24100
33,naumvd95,29,0.12033,10029,41.61411,24100
34,rahulsidgondapatil,29,0.12033,10058,41.73444,24100
35,uday3927,28,0.11618,10086,41.85062,24100
36,Shrekster,26,0.10788,10112,41.95851,24100
37,eric-nadeau,23,0.09544,10135,42.05394,24100
38,bitstan-earthyfrodo,21,0.08714,10156,42.14108,24100
39,gauthamsunjay,21,0.08714,10177,42.22822,24100
40,stevejoachim,21,0.08714,10198,42.31535,24100
41,shuguet,19,0.07884,10217,42.39419,24100
42,gouglhupf,18,0.07469,10235,42.46888,24100
43,ilyanew,14,0.05809,10249,42.52697,24100
44,pchistikov,14,0.05809,10263,42.58506,24100
45,ReLium,14,0.05809,10277,42.64315,24100
46,adowair,13,0.05394,10290,42.69710,24100
47,akshay-ship-it,13,0.05394,10303,42.75104,24100
48,ramzcode,13,0.05394,10316,42.80498,24100
49,Klaudioz,12,0.04979,10328,42.85477,24100
50,faradayfan,11,0.04564,10339,42.90041,24100
51,jatk10,11,0.04564,10350,42.94606,24100
52,mdsoysa,11,0.04564,10361,42.99170,24100
53,nicolas-g,10,0.04149,10371,43.03320,24100
54,s-soo,10,0.04149,10381,43.07469,24100
55,terry5168,10,0.04149,10391,43.11618,24100
56,dsu-igeek,8,0.03320,10399,43.14938,24100
57,fastlorenzo,8,0.03320,10407,43.18257,24100
58,oliverblaha,8,0.03320,10415,43.21577,24100
59,adamMolner,7,0.02905,10422,43.24481,24100
60,rahulsidpatil,6,0.02490,10428,43.26971,24100
61,laiminhtrung1997,5,0.02075,10433,43.29046,24100
62,MichaelCade,5,0.02075,10438,43.31120,24100
63,stmpy,5,0.02075,10443,43.33195,24100
64,ericgarff,4,0.01660,10447,43.34855,24100
65,617m4rc,3,0.01245,10450,43.36100,24100
66,aland-zhang,3,0.01245,10453,43.37344,24100
67,blafry,3,0.01245,10456,43.38589,24100
68,GeekYiwen,3,0.01245,10459,43.39834,24100
69,omaraliii1,3,0.01245,10462,43.41079,24100
70,ron1,3,0.01245,10465,43.42324,24100
71,ashiq-betaflux,2,0.00830,10467,43.43154,24100
72,avinilcode,2,0.00830,10469,43.43983,24100
73,B1ue-W01f,2,0.00830,10471,43.44813,24100
74,digitalmobil-leiner,2,0.00830,10473,43.45643,24100
75,goroi,2,0.00830,10475,43.46473,24100
76,hinricht,2,0.00830,10477,43.47303,24100
77,khahv,2,0.00830,10479,43.48133,24100
78,kidgilson,2,0.00830,10481,43.48963,24100
79,mich-jh,2,0.00830,10483,43.49793,24100
80,mskhan-devops,2,0.00830,10485,43.50622,24100
81,ngeorgakopoulos-deloitte,2,0.00830,10487,43.51452,24100
82,tellesnobrega,2,0.00830,10489,43.52282,24100
83,ada-u,1,0.00415,10490,43.52697,24100
84,alberttwong,1,0.00415,10491,43.53112,24100
85,ashmrtn,1,0.00415,10492,43.53527,24100
86,aubelix,1,0.00415,10493,43.53942,24100
87,avoinov-k,1,0.00415,10494,43.54357,24100
88,benjx1990,1,0.00415,10495,43.54772,24100
89,CptKirk,1,0.00415,10496,43.55187,24100
90,elg0ch0,1,0.00415,10497,43.55602,24100
91,etashsingh,1,0.00415,10498,43.56017,24100
92,faizhasim,1,0.00415,10499,43.56432,24100
93,jhonderson,1,0.00415,10500,43.56846,24100
94,JoKeRGreGre,1,0.00415,10501,43.57261,24100
95,Kwinnieprince,1,0.00415,10502,43.57676,24100
96,micahosborne,1,0.00415,10503,43.58091,24100
97,muhammadimranfarooqi,1,0.00415,10504,43.58506,24100
98,murican,1,0.00415,10505,43.58921,24100
99,Pranitha24,1,0.00415,10506,43.59336,24100
100,qt1p,1,0.00415,10507,43.59751,24100
101,saintdle,1,0.00415,10508,43.60166,24100
102,Sg-23,1,0.00415,10509,43.60581,24100
103,simon-wessel,1,0.00415,10510,43.60996,24100
104,slargo,1,0.00415,10511,43.61411,24100
105,supriyakharade,1,0.00415,10512,43.61826,24100
106,TacoNaco47,1,0.00415,10513,43.62241,24100
107,TauqeerAhmad104,1,0.00415,10514,43.62656,24100
108,theangryangel,1,0.00415,10515,43.63071,24100
109,tkawachi,1,0.00415,10516,43.63485,24100
110,Tranngan311,1,0.00415,10517,43.63900,24100
111,vktr-brlv,1,0.00415,10518,43.64315,24100
112,wesjdj,1,0.00415,10519,43.64730,24100
