rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,sam-heilbron,12002,10.61936,12002,10.61936,113020
2,nfuden,6299,5.57335,18301,16.19271,113020
3,sheidkamp,3048,2.69687,21349,18.88958,113020
4,ben-taussig-solo,2735,2.41993,24084,21.30950,113020
5,Nadine2016,2644,2.33941,26728,23.64891,113020
6,bewebi,2542,2.24916,29270,25.89807,113020
7,marcogschmidt,1945,1.72093,31215,27.61901,113020
8,elcasteel,1814,1.60503,33029,29.22403,113020
9,gunnar-solo,1740,1.53955,34769,30.76358,113020
10,Bslabe123,1726,1.52716,36495,32.29075,113020
11,ashleywang1,1658,1.46700,38153,33.75774,113020
12,inFocus7,1539,1.36171,39692,35.11945,113020
13,arianaw66,1193,1.05557,40885,36.17501,113020
14,jackstine,1150,1.01752,42035,37.19253,113020
15,GrahamGoudeau,931,0.82375,42966,38.01628,113020
16,ianmacclancy,903,0.79897,43869,38.81525,113020
17,mlholland,812,0.71846,44681,39.53371,113020
18,ned1313,673,0.59547,45354,40.12918,113020
19,jameshbarton,606,0.53619,45960,40.66537,113020
20,chrisgaun,301,0.26632,46261,40.93169,113020
21,asayah,278,0.24597,46539,41.17767,113020
22,andy-fong,267,0.23624,46806,41.41391,113020
23,jmhbh,253,0.22385,47059,41.63776,113020
24,jehawley,237,0.20970,47296,41.84746,113020
25,mkazin,170,0.15042,47466,41.99788,113020
26,scranton,141,0.12476,47607,42.12263,113020
27,puertomontt,120,0.10618,47727,42.22881,113020
28,kcbabo,100,0.08848,47827,42.31729,113020
29,TomerJLevy,85,0.07521,47912,42.39250,113020
30,irateswami,79,0.06990,47991,42.46240,113020
31,cmwylie19,73,0.06459,48064,42.52699,113020
32,rpunia1,72,0.06371,48136,42.59069,113020
33,williamgrh,71,0.06282,48207,42.65351,113020
34,kdelorey,54,0.04778,48261,42.70129,113020
35,huzlak,51,0.04512,48312,42.74642,113020
36,snuggie12,51,0.04512,48363,42.79154,113020
37,jlourenc,49,0.04336,48412,42.83490,113020
38,AkshayAdsul,40,0.03539,48452,42.87029,113020
39,axhixh,40,0.03539,48492,42.90568,113020
40,anessi,39,0.03451,48531,42.94019,113020
41,f4z3r,35,0.03097,48566,42.97116,113020
42,pwoelfle,35,0.03097,48601,43.00212,113020
43,DoroNahari,33,0.02920,48634,43.03132,113020
44,debjitk,32,0.02831,48666,43.05964,113020
45,Kostavro,31,0.02743,48697,43.08706,113020
46,danfinn,28,0.02477,48725,43.11184,113020
47,andrzej-talarek,25,0.02212,48750,43.13396,113020
48,Cluas,24,0.02124,48774,43.15519,113020
49,DreyfussDaena,23,0.02035,48797,43.17554,113020
50,cryptomeme,22,0.01947,48819,43.19501,113020
51,jwilner,22,0.01947,48841,43.21448,113020
52,tmojlupo,21,0.01858,48862,43.23306,113020
53,fbuchmeier-abi,20,0.01770,48882,43.25075,113020
54,Krief,20,0.01770,48902,43.26845,113020
55,rpatel-repay,20,0.01770,48922,43.28614,113020
56,adityajalkhare,19,0.01681,48941,43.30296,113020
57,allenjol,19,0.01681,48960,43.31977,113020
58,Goend,19,0.01681,48979,43.33658,113020
59,jannes,19,0.01681,48998,43.35339,113020
60,sadieleob,19,0.01681,49017,43.37020,113020
61,scootweiss,19,0.01681,49036,43.38701,113020
62,sopida-chotwanwirach,19,0.01681,49055,43.40382,113020
63,Charlesthebird,18,0.01593,49073,43.41975,113020
64,gsustek,18,0.01593,49091,43.43568,113020
65,bgottfried91,17,0.01504,49108,43.45072,113020
66,Megum1n,17,0.01504,49125,43.46576,113020
67,mjaow,17,0.01504,49142,43.48080,113020
68,danielfablius,16,0.01416,49158,43.49496,113020
69,devkws,16,0.01416,49174,43.50911,113020
70,havard-fjaer,16,0.01416,49190,43.52327,113020
71,jaymiracola,16,0.01416,49206,43.53743,113020
72,Jimmmz,16,0.01416,49222,43.55158,113020
73,jmassasolo,16,0.01416,49238,43.56574,113020
74,ky-rafaels,16,0.01416,49254,43.57990,113020
75,ascampos,15,0.01327,49269,43.59317,113020
76,htech7x,15,0.01327,49284,43.60644,113020
77,NelsonJeppesen,15,0.01327,49299,43.61971,113020
78,laurentquillerou,14,0.01239,49313,43.63210,113020
79,SaffatHasan,13,0.01150,49326,43.64360,113020
80,Worfle,13,0.01150,49339,43.65511,113020
81,george-oakling,12,0.01062,49351,43.66572,113020
82,Harshad112,12,0.01062,49363,43.67634,113020
83,nickcaballero,12,0.01062,49375,43.68696,113020
84,orange-guo,12,0.01062,49387,43.69758,113020
85,pmichna,12,0.01062,49399,43.70819,113020
86,avizov,11,0.00973,49410,43.71793,113020
87,gektor0856,11,0.00973,49421,43.72766,113020
88,georgefridrich,11,0.00973,49432,43.73739,113020
89,ianrudie-tmus,11,0.00973,49443,43.74712,113020
90,Ido-Itz,11,0.00973,49454,43.75686,113020
91,iridian-ks,11,0.00973,49465,43.76659,113020
92,sandromlp,11,0.00973,49476,43.77632,113020
93,bharathnoddy,10,0.00885,49486,43.78517,113020
94,Implausiblyfun,10,0.00885,49496,43.79402,113020
95,lowkeyliesmyth,10,0.00885,49506,43.80287,113020
96,sbvitok,10,0.00885,49516,43.81171,113020
97,ably77,9,0.00796,49525,43.81968,113020
98,asloan7,9,0.00796,49534,43.82764,113020
99,bobzoller,9,0.00796,49543,43.83560,113020
100,byrdog55,9,0.00796,49552,43.84357,113020
101,lamadome,9,0.00796,49561,43.85153,113020
102,plorent,9,0.00796,49570,43.85949,113020
103,aku,8,0.00708,49578,43.86657,113020
104,amiramw,8,0.00708,49586,43.87365,113020
105,blackjid,8,0.00708,49594,43.88073,113020
106,crstamps2,8,0.00708,49602,43.88781,113020
107,Ericra95,8,0.00708,49610,43.89489,113020
108,fabioaraujopt,8,0.00708,49618,43.90196,113020
109,genslein,8,0.00708,49626,43.90904,113020
110,gigi-at-zymergen,8,0.00708,49634,43.91612,113020
111,JeremyBarbosa,8,0.00708,49642,43.92320,113020
112,malmanzor,8,0.00708,49650,43.93028,113020
113,mattchrist,8,0.00708,49658,43.93736,113020
114,ncouse,8,0.00708,49666,43.94443,113020
115,sirrapa,8,0.00708,49674,43.95151,113020
116,TheCubicleJockey,8,0.00708,49682,43.95859,113020
117,Vacant0mens,8,0.00708,49690,43.96567,113020
118,allthingssecurity,7,0.00619,49697,43.97186,113020
119,ashsolo,7,0.00619,49704,43.97806,113020
120,bensolo-io,7,0.00619,49711,43.98425,113020
121,dmurawsky,7,0.00619,49718,43.99044,113020
122,Ellioben,7,0.00619,49725,43.99664,113020
123,fmedery,7,0.00619,49732,44.00283,113020
124,jswinner09,7,0.00619,49739,44.00902,113020
125,keiransteele,7,0.00619,49746,44.01522,113020
126,lilley2412,7,0.00619,49753,44.02141,113020
127,mrManner,7,0.00619,49760,44.02761,113020
128,shahar-h,7,0.00619,49767,44.03380,113020
129,stevef1uk,7,0.00619,49774,44.03999,113020
130,stevejr,7,0.00619,49781,44.04619,113020
131,wwhwwxlz,7,0.00619,49788,44.05238,113020
132,ctomc,6,0.00531,49794,44.05769,113020
133,Dominik-K,6,0.00531,49800,44.06300,113020
134,efistokl,6,0.00531,49806,44.06831,113020
135,kkapelon,6,0.00531,49812,44.07362,113020
136,lmaillet,6,0.00531,49818,44.07892,113020
137,marcelsigner,6,0.00531,49824,44.08423,113020
138,PinchasLev,6,0.00531,49830,44.08954,113020
139,rustrial,6,0.00531,49836,44.09485,113020
140,sanadbar,6,0.00531,49842,44.10016,113020
141,twang11,6,0.00531,49848,44.10547,113020
142,unbreakab1e,6,0.00531,49854,44.11078,113020
143,wendeh,6,0.00531,49860,44.11609,113020
144,zamrokk,6,0.00531,49866,44.12139,113020
145,akitekt,5,0.00442,49871,44.12582,113020
146,cmars,5,0.00442,49876,44.13024,113020
147,cowboygneox,5,0.00442,49881,44.13467,113020
148,evsasha,5,0.00442,49886,44.13909,113020
149,mgolding5010,5,0.00442,49891,44.14351,113020
150,MikeSouza,5,0.00442,49896,44.14794,113020
151,nickschuetz,5,0.00442,49901,44.15236,113020
152,OcamsRazor,5,0.00442,49906,44.15679,113020
153,Paschi28,5,0.00442,49911,44.16121,113020
154,rbsrafa,5,0.00442,49916,44.16563,113020
155,spunuru,5,0.00442,49921,44.17006,113020
156,suyuee,5,0.00442,49926,44.17448,113020
157,techmunk,5,0.00442,49931,44.17891,113020
158,vladimir-cmd,5,0.00442,49936,44.18333,113020
159,washanhanzi,5,0.00442,49941,44.18775,113020
160,yorudy,5,0.00442,49946,44.19218,113020
161,a-b-v,4,0.00354,49950,44.19572,113020
162,AlexKaiserTK,4,0.00354,49954,44.19926,113020
163,amir3code,4,0.00354,49958,44.20280,113020
164,andreasph,4,0.00354,49962,44.20634,113020
165,Azahorscak,4,0.00354,49966,44.20987,113020
166,BeauSelisker28,4,0.00354,49970,44.21341,113020
167,bkuzmic,4,0.00354,49974,44.21695,113020
168,corporealshift,4,0.00354,49978,44.22049,113020
169,DaenaDreyfuss,4,0.00354,49982,44.22403,113020
170,DiegoLelis,4,0.00354,49986,44.22757,113020
171,fooeysadly,4,0.00354,49990,44.23111,113020
172,gaberger,4,0.00354,49994,44.23465,113020
173,jad-solo,4,0.00354,49998,44.23819,113020
174,juli-vert,4,0.00354,50002,44.24173,113020
175,mash-graz,4,0.00354,50006,44.24527,113020
176,pippitt,4,0.00354,50010,44.24881,113020
177,sjortiz,4,0.00354,50014,44.25234,113020
178,tayvs,4,0.00354,50018,44.25588,113020
179,Todai88,4,0.00354,50022,44.25942,113020
180,vipulagarwal,4,0.00354,50026,44.26296,113020
181,1026908346,3,0.00265,50029,44.26562,113020
182,abrahamTesfu,3,0.00265,50032,44.26827,113020
183,akhilaj,3,0.00265,50035,44.27093,113020
184,AlfredoFausto,3,0.00265,50038,44.27358,113020
185,AntoninCamus,3,0.00265,50041,44.27623,113020
186,begoat,3,0.00265,50044,44.27889,113020
187,c0debreaker,3,0.00265,50047,44.28154,113020
188,clemensk1,3,0.00265,50050,44.28420,113020
189,dereknex,3,0.00265,50053,44.28685,113020
190,dongsu,3,0.00265,50056,44.28951,113020
191,DraganDjuric94,3,0.00265,50059,44.29216,113020
192,ermakov-oleg,3,0.00265,50062,44.29482,113020
193,gilday,3,0.00265,50065,44.29747,113020
194,htpvu,3,0.00265,50068,44.30012,113020
195,ichtestemalwieder,3,0.00265,50071,44.30278,113020
196,jmcguire98,3,0.00265,50074,44.30543,113020
197,jonlane80,3,0.00265,50077,44.30809,113020
198,kahgeh,3,0.00265,50080,44.31074,113020
199,kuperiudazn,3,0.00265,50083,44.31340,113020
200,lancewf,3,0.00265,50086,44.31605,113020
201,linecolumn,3,0.00265,50089,44.31870,113020
202,MeghaGeo,3,0.00265,50092,44.32136,113020
203,omatsko,3,0.00265,50095,44.32401,113020
204,pandino,3,0.00265,50098,44.32667,113020
205,PanOS1,3,0.00265,50101,44.32932,113020
206,podilavenky,3,0.00265,50104,44.33198,113020
207,Rafeemp,3,0.00265,50107,44.33463,113020
208,rr-sarvesh-padia,3,0.00265,50110,44.33729,113020
209,sandrom,3,0.00265,50113,44.33994,113020
210,sebastian-popa,3,0.00265,50116,44.34259,113020
211,stevenpyzhang,3,0.00265,50119,44.34525,113020
212,subukris,3,0.00265,50122,44.34790,113020
213,suchisubhra,3,0.00265,50125,44.35056,113020
214,TheEvilCoder42,3,0.00265,50128,44.35321,113020
215,tiberiuac,3,0.00265,50131,44.35587,113020
216,tilgovi,3,0.00265,50134,44.35852,113020
217,tomer-epstein,3,0.00265,50137,44.36118,113020
218,tricky42,3,0.00265,50140,44.36383,113020
