rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,sbx0r,165,6.05949,165,6.05949,2723
2,dimetron,128,4.70070,293,10.76019,2723
3,abhinav-1305,58,2.13000,351,12.89019,2723
4,nimishamehta5,43,1.57914,394,14.46934,2723
5,zanuka,43,1.57914,437,16.04848,2723
6,Copilot,16,0.58759,453,16.63606,2723
7,gossion,16,0.58759,469,17.22365,2723
8,harmindersinghk,15,0.55086,484,17.77451,2723
9,Mukund-cpu,12,0.44069,496,18.21520,2723
10,mukundkumarjha,11,0.40397,507,18.61917,2723
11,shawnazar,11,0.40397,518,19.02314,2723
12,bhupixb,9,0.33052,527,19.35365,2723
13,Abhinavcode13,6,0.22035,533,19.57400,2723
14,ANIRUDH-333,6,0.22035,539,19.79434,2723
15,den-vasyliev,6,0.22035,545,20.01469,2723
16,jrbe228,6,0.22035,551,20.23503,2723
17,Matcham89,6,0.22035,557,20.45538,2723
18,reneleonhardt,6,0.22035,563,20.67573,2723
19,berkeyalciin,5,0.18362,568,20.85935,2723
20,Jmadih,5,0.18362,573,21.04297,2723
21,AyoubOrange,4,0.14690,577,21.18986,2723
22,pavlospt,4,0.14690,581,21.33676,2723
23,sriram-dsl,4,0.14690,585,21.48366,2723
24,davidgarc,3,0.11017,588,21.59383,2723
25,dhawansolanki,3,0.11017,591,21.70400,2723
26,peterclemenko,3,0.11017,594,21.81418,2723
27,theDeviser,3,0.11017,597,21.92435,2723
28,wkrause13,3,0.11017,600,22.03452,2723
29,a-a-ron-stone,2,0.07345,602,22.10797,2723
30,anawsai,2,0.07345,604,22.18142,2723
31,atasoya,2,0.07345,606,22.25487,2723
32,hqm19,2,0.07345,608,22.32831,2723
33,jmcguire98,2,0.07345,610,22.40176,2723
34,lwsinclair,2,0.07345,612,22.47521,2723
35,PGhiorzo,2,0.07345,614,22.54866,2723
36,sadathknorket,2,0.07345,616,22.62211,2723
37,snkshukla,2,0.07345,618,22.69556,2723
38,soheil-star01,2,0.07345,620,22.76900,2723
39,abhibhaw,1,0.03672,621,22.80573,2723
40,chamodshehanka,1,0.03672,622,22.84245,2723
41,EdmondDantes21,1,0.03672,623,22.87918,2723
42,harivamsi9,1,0.03672,624,22.91590,2723
43,huzlak,1,0.03672,625,22.95263,2723
44,karthik507,1,0.03672,626,22.98935,2723
45,KIOSHIROI,1,0.03672,627,23.02607,2723
46,LiamMccafferty-bud,1,0.03672,628,23.06280,2723
47,likku123,1,0.03672,629,23.09952,2723
48,lokitoth,1,0.03672,630,23.13625,2723
49,marcosmartinezfco,1,0.03672,631,23.17297,2723
50,noordeen03,1,0.03672,632,23.20970,2723
51,omarluq,1,0.03672,633,23.24642,2723
52,OomPiet,1,0.03672,634,23.28314,2723
53,priyanshee1312,1,0.03672,635,23.31987,2723
54,ShalinChh,1,0.03672,636,23.35659,2723
55,soufianechami,1,0.03672,637,23.39332,2723
56,talhak19,1,0.03672,638,23.43004,2723
