rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,kke,6552,17.43110,6552,17.43110,37588
2,soider,961,2.55667,7513,19.98776,37588
3,jasmingacic,820,2.18155,8333,22.16931,37588
4,mikhail-sakhnov,403,1.07215,8736,23.24146,37588
5,apedriza,238,0.63318,8974,23.87464,37588
6,KoryKessel-Mirantis,129,0.34319,9103,24.21784,37588
7,jlnhnng,69,0.18357,9172,24.40140,37588
8,wheestermans31,63,0.16761,9235,24.56901,37588
9,james-nesbitt,46,0.12238,9281,24.69139,37588
10,0SkillAllLuck,45,0.11972,9326,24.81111,37588
11,jsalgado78,38,0.10110,9364,24.91221,37588
12,ologvinova,37,0.09844,9401,25.01064,37588
13,OrvilleQ,37,0.09844,9438,25.10908,37588
14,erdii,36,0.09578,9474,25.20485,37588
15,chattytak,34,0.09045,9508,25.29531,37588
16,Skaronator,34,0.09045,9542,25.38576,37588
17,CmdrSharp,33,0.08779,9575,25.47356,37588
18,martencassel,33,0.08779,9608,25.56135,37588
19,MagdaDziadosz,32,0.08513,9640,25.64648,37588
20,binoychitale,31,0.08247,9671,25.72896,37588
21,danj-replicated,30,0.07981,9701,25.80877,37588
22,Bugs5382,29,0.07715,9730,25.88592,37588
23,fenio,29,0.07715,9759,25.96307,37588
24,ChenQi1989,28,0.07449,9787,26.03757,37588
25,ogusarenko,27,0.07183,9814,26.10940,37588
26,Mihai-CMM,26,0.06917,9840,26.17857,37588
27,Starttoaster,26,0.06917,9866,26.24774,37588
28,nekwar,22,0.05853,9888,26.30627,37588
29,miskun,21,0.05587,9909,26.36214,37588
30,gakio12,20,0.05321,9929,26.41535,37588
31,zioncohen123,20,0.05321,9949,26.46855,37588
32,cr1cr1,19,0.05055,9968,26.51910,37588
33,dza89,19,0.05055,9987,26.56965,37588
34,bruno-lopes,18,0.04789,10005,26.61754,37588
35,bephinix,17,0.04523,10022,26.66276,37588
36,tmeltser,17,0.04523,10039,26.70799,37588
37,doctorpangloss,16,0.04257,10055,26.75056,37588
38,walf443,16,0.04257,10071,26.79313,37588
39,kstych,15,0.03991,10086,26.83303,37588
40,pinghe,14,0.03725,10100,26.87028,37588
41,rtsp,14,0.03725,10114,26.90752,37588
42,shoce,14,0.03725,10128,26.94477,37588
43,dzhigzhitzhapov,13,0.03459,10141,26.97936,37588
44,hercher,13,0.03459,10154,27.01394,37588
45,jpigree,13,0.03459,10167,27.04853,37588
46,NiklasRosenstein,13,0.03459,10180,27.08311,37588
47,sacesare,13,0.03459,10193,27.11770,37588
48,wizpresso-steve-cy-fan,13,0.03459,10206,27.15228,37588
49,danielskowronski,12,0.03193,10218,27.18421,37588
50,emchristiansen,12,0.03193,10230,27.21613,37588
51,FilBot3,12,0.03193,10242,27.24806,37588
52,iggy,12,0.03193,10254,27.27998,37588
53,irumaru,12,0.03193,10266,27.31191,37588
54,nleeuskadi,12,0.03193,10278,27.34383,37588
55,thisisbenwoo,12,0.03193,10290,27.37576,37588
56,a13x5,11,0.02926,10301,27.40502,37588
57,alessiodionisi,11,0.02926,10312,27.43429,37588
58,andyrue,11,0.02926,10323,27.46355,37588
59,FallingSnow,11,0.02926,10334,27.49282,37588
60,Its-Alex,11,0.02926,10345,27.52208,37588
61,kittiphophum18,11,0.02926,10356,27.55135,37588
62,ling1042133624,11,0.02926,10367,27.58061,37588
63,mlmir,11,0.02926,10378,27.60988,37588
64,r3h0,11,0.02926,10389,27.63914,37588
65,SebPlv,11,0.02926,10400,27.66840,37588
66,dwarf-king-hreidmar,10,0.02660,10410,27.69501,37588
67,Friz-zy,10,0.02660,10420,27.72161,37588
68,killergoalie,10,0.02660,10430,27.74822,37588
69,m2acgi,10,0.02660,10440,27.77482,37588
70,mattirantakomi,10,0.02660,10450,27.80143,37588
71,bazuka5801,9,0.02394,10459,27.82537,37588
72,deskoh,9,0.02394,10468,27.84931,37588
73,dinooz,9,0.02394,10477,27.87326,37588
74,ErGallo23,9,0.02394,10486,27.89720,37588
75,krzwiatrzyk,9,0.02394,10495,27.92115,37588
76,msa0311,9,0.02394,10504,27.94509,37588
77,sjdrc,9,0.02394,10513,27.96903,37588
78,stevejr,9,0.02394,10522,27.99298,37588
79,adamlamar,8,0.02128,10530,28.01426,37588
80,Christian-Rau,8,0.02128,10538,28.03554,37588
81,henrikb77,8,0.02128,10546,28.05683,37588
82,ineu,8,0.02128,10554,28.07811,37588
83,jasase,8,0.02128,10562,28.09939,37588
84,KennethEhmsen,8,0.02128,10570,28.12068,37588
85,prithvi1307,8,0.02128,10578,28.14196,37588
86,Rohmilchkaese,8,0.02128,10586,28.16324,37588
87,Vertiwell,8,0.02128,10594,28.18453,37588
88,CaptainQwark,7,0.01862,10601,28.20315,37588
89,cro,7,0.01862,10608,28.22177,37588
90,fruworg,7,0.01862,10615,28.24040,37588
91,g-a-c,7,0.01862,10622,28.25902,37588
92,jjainschigg-r,7,0.01862,10629,28.27764,37588
93,krasnosvar,7,0.01862,10636,28.29626,37588
94,lacrimal,7,0.01862,10643,28.31489,37588
95,nanoandrew4,7,0.01862,10650,28.33351,37588
96,NeonSludge,7,0.01862,10657,28.35213,37588
97,pgagarinov,7,0.01862,10664,28.37076,37588
98,qiuge615,7,0.01862,10671,28.38938,37588
99,ruhrscholz,7,0.01862,10678,28.40800,37588
100,simplysoft,7,0.01862,10685,28.42663,37588
101,sundbry,7,0.01862,10692,28.44525,37588
102,tomwilde,7,0.01862,10699,28.46387,37588
103,tsiren,7,0.01862,10706,28.48249,37588
104,turdusmerula,7,0.01862,10713,28.50112,37588
105,vojbarzz,7,0.01862,10720,28.51974,37588
106,walejandromt,7,0.01862,10727,28.53836,37588
107,wicadmin,7,0.01862,10734,28.55699,37588
108,205g0,6,0.01596,10740,28.57295,37588
109,AdrianPedriza,6,0.01596,10746,28.58891,37588
110,alanjjenkins,6,0.01596,10752,28.60487,37588
111,aufarg,6,0.01596,10758,28.62084,37588
112,bpalaya,6,0.01596,10764,28.63680,37588
113,DevTech288,6,0.01596,10770,28.65276,37588
114,GBBx,6,0.01596,10776,28.66872,37588
115,gilly42,6,0.01596,10782,28.68469,37588
116,hedge-sparrow,6,0.01596,10788,28.70065,37588
117,hugochinchilla,6,0.01596,10794,28.71661,37588
118,jafnhaar,6,0.01596,10800,28.73257,37588
119,kat33rd,6,0.01596,10806,28.74854,37588
120,kbumsik,6,0.01596,10812,28.76450,37588
121,MichaelDausmann,6,0.01596,10818,28.78046,37588
122,mtb-xt,6,0.01596,10824,28.79642,37588
123,nghiepvo-ohmidasvn,6,0.01596,10830,28.81239,37588
124,ozhankaraman,6,0.01596,10836,28.82835,37588
125,psi-4ward,6,0.01596,10842,28.84431,37588
126,radhupr,6,0.01596,10848,28.86027,37588
127,randybias,6,0.01596,10854,28.87624,37588
128,RobertMirantis,6,0.01596,10860,28.89220,37588
129,tdesaules,6,0.01596,10866,28.90816,37588
130,vyas-n,6,0.01596,10872,28.92412,37588
131,1player,5,0.01330,10877,28.93743,37588
132,achrjulien,5,0.01330,10882,28.95073,37588
133,a-prokopyev-resume,5,0.01330,10887,28.96403,37588
134,brinker-tbaker,5,0.01330,10892,28.97733,37588
135,byDimasik,5,0.01330,10897,28.99064,37588
136,ChiefyG-Admin,5,0.01330,10902,29.00394,37588
137,data-dude,5,0.01330,10907,29.01724,37588
138,Dominic1DL,5,0.01330,10912,29.03054,37588
139,dvirassamy,5,0.01330,10917,29.04384,37588
140,fbozic,5,0.01330,10922,29.05715,37588
141,fpwfhsi,5,0.01330,10927,29.07045,37588
142,ggolin,5,0.01330,10932,29.08375,37588
143,Gusymochis,5,0.01330,10937,29.09705,37588
144,hofq,5,0.01330,10942,29.11035,37588
145,itkroplis,5,0.01330,10947,29.12366,37588
146,johbo,5,0.01330,10952,29.13696,37588
147,khusseini,5,0.01330,10957,29.15026,37588
148,kube-user,5,0.01330,10962,29.16356,37588
149,logan2211,5,0.01330,10967,29.17686,37588
150,mbana,5,0.01330,10972,29.19017,37588
151,michaelbayr,5,0.01330,10977,29.20347,37588
152,pagalba-com,5,0.01330,10982,29.21677,37588
153,pchar,5,0.01330,10987,29.23007,37588
154,peltho,5,0.01330,10992,29.24338,37588
155,sphr2k,5,0.01330,10997,29.25668,37588
156,vasyakrg,5,0.01330,11002,29.26998,37588
157,vs49688,5,0.01330,11007,29.28328,37588
158,wkonitzer,5,0.01330,11012,29.29658,37588
159,wsoualhi,5,0.01330,11017,29.30989,37588
160,ydkn,5,0.01330,11022,29.32319,37588
161,zengzhengrong,5,0.01330,11027,29.33649,37588
162,abubyr,4,0.01064,11031,29.34713,37588
163,acollign,4,0.01064,11035,29.35777,37588
164,ajp-io,4,0.01064,11039,29.36842,37588
165,alecks3474,4,0.01064,11043,29.37906,37588
166,alexapps,4,0.01064,11047,29.38970,37588
167,asield,4,0.01064,11051,29.40034,37588
168,AskAlice,4,0.01064,11055,29.41098,37588
169,baznikin,4,0.01064,11059,29.42162,37588
170,chainhead,4,0.01064,11063,29.43227,37588
171,cjc4,4,0.01064,11067,29.44291,37588
172,CraxGrix,4,0.01064,11071,29.45355,37588
173,Crespalvaro,4,0.01064,11075,29.46419,37588
174,Daxcor69,4,0.01064,11079,29.47483,37588
175,farconada,4,0.01064,11083,29.48547,37588
176,ghz-max,4,0.01064,11087,29.49612,37588
177,hjannasch,4,0.01064,11091,29.50676,37588
178,hl037,4,0.01064,11095,29.51740,37588
179,iapicca,4,0.01064,11099,29.52804,37588
180,Ikke,4,0.01064,11103,29.53868,37588
181,itsek,4,0.01064,11107,29.54932,37588
182,Jaryllan,4,0.01064,11111,29.55997,37588
183,juliophp,4,0.01064,11115,29.57061,37588
