rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,tkyi,12507,0.80118,12507,0.80118,1561077
2,NotMyFault,10263,0.65743,22770,1.45861,1561077
3,lemeurherve,9505,0.60887,32275,2.06748,1561077
4,pow-devops2020,8621,0.55225,40896,2.61973,1561077
5,d2lam,8204,0.52553,49100,3.14526,1561077
6,jenkinsadmin,6401,0.41004,55501,3.55530,1561077
7,slide,5373,0.34419,60874,3.89949,1561077
8,reviewbybees,5301,0.33957,66175,4.23906,1561077
9,luispollo,4794,0.30710,70969,4.54616,1561077
10,minz1027,4788,0.30671,75757,4.85287,1561077
11,jithine,4035,0.25848,79792,5.11134,1561077
12,SaschaSchwarze0,3276,0.20986,83068,5.32120,1561077
13,PuneetPunamiya,2850,0.18257,85918,5.50376,1561077
14,ikedam,2784,0.17834,88702,5.68210,1561077
15,smerle33,2524,0.16168,91226,5.84379,1561077
16,adong,2458,0.15746,93684,6.00124,1561077
17,FenrirUnbound,2283,0.14625,95967,6.14749,1561077
18,prince-chrismc,2254,0.14439,98221,6.29187,1561077
19,caseyhebebrand,2234,0.14311,100455,6.43498,1561077
20,petey,2183,0.13984,102638,6.57482,1561077
21,jithin1987,2046,0.13106,104684,6.70588,1561077
22,gounthar,1920,0.12299,106604,6.82888,1561077
23,pritamstyz4ever,1914,0.12261,108518,6.95148,1561077
24,sm43,1883,0.12062,110401,7.07210,1561077
25,kmartens27,1814,0.11620,112215,7.18831,1561077
26,fishseabowl,1607,0.10294,113822,7.29125,1561077
27,parthasl,1457,0.09333,115279,7.38458,1561077
28,klu909,1441,0.09231,116720,7.47689,1561077
29,jonesbusy,1404,0.08994,118124,7.56683,1561077
30,otaviof,1380,0.08840,119504,7.65523,1561077
31,vigneshm,1316,0.08430,120820,7.73953,1561077
32,janfaracik,1287,0.08244,122107,7.82197,1561077
33,StefanSpieker,1267,0.08116,123374,7.90313,1561077
34,cloudbees-pull-request-builder,1262,0.08084,124636,7.98398,1561077
35,betarelease,1249,0.08001,125885,8.06398,1561077
