rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,fredldotme,25,1.85736,25,1.85736,1346
2,Cinemacloud,22,1.63447,47,3.49183,1346
3,Randark-JMT,15,1.11441,62,4.60624,1346
4,yomaytk,12,0.89153,74,5.49777,1346
5,cemalgnlts,11,0.81724,85,6.31501,1346
6,evacchi,11,0.81724,96,7.13224,1346
7,Pigrenok,6,0.44577,102,7.57801,1346
8,pmmccorm,6,0.44577,108,8.02377,1346
9,alienself,5,0.37147,113,8.39525,1346
10,liudonghua123,5,0.37147,118,8.76672,1346
11,ShalokShalom,5,0.37147,123,9.13819,1346
12,vaibhavsagar,5,0.37147,128,9.50966,1346
13,winetree94,5,0.37147,133,9.88113,1346
14,gkgoat1,4,0.29718,137,10.17831,1346
15,lanmower,4,0.29718,141,10.47548,1346
16,rajsite,4,0.29718,145,10.77266,1346
17,samyfodil,4,0.29718,149,11.06984,1346
18,taylorh140,4,0.29718,153,11.36701,1346
19,3p3r,3,0.22288,156,11.58990,1346
20,allogic,3,0.22288,159,11.81278,1346
21,demangejeremy,3,0.22288,162,12.03566,1346
22,FunnyCorgi,3,0.22288,165,12.25854,1346
23,NoahJinnn,3,0.22288,168,12.48143,1346
24,TotTheMax,3,0.22288,171,12.70431,1346
25,Archie3d,2,0.14859,173,12.85290,1346
26,chensce,2,0.14859,175,13.00149,1346
27,dean840513,2,0.14859,177,13.15007,1346
28,gregnr,2,0.14859,179,13.29866,1346
29,HankQuiter,2,0.14859,181,13.44725,1346
30,kateinoigakukun,2,0.14859,183,13.59584,1346
31,ken-okabe,2,0.14859,185,13.74443,1346
32,microchipgnu,2,0.14859,187,13.89302,1346
33,sachi-vr,2,0.14859,189,14.04160,1346
34,TheWebX,2,0.14859,191,14.19019,1346
35,Worldwidebrine,2,0.14859,193,14.33878,1346
36,agieocean,1,0.07429,194,14.41308,1346
37,aHIPPOz,1,0.07429,195,14.48737,1346
38,atoonk,1,0.07429,196,14.56166,1346
39,audiovention,1,0.07429,197,14.63596,1346
40,AuroraMaster,1,0.07429,198,14.71025,1346
41,coder0107git,1,0.07429,199,14.78455,1346
42,davidenke,1,0.07429,200,14.85884,1346
43,elpiel,1,0.07429,201,14.93314,1346
44,fipso,1,0.07429,202,15.00743,1346
45,flavioespinoza,1,0.07429,203,15.08172,1346
46,Immortalin,1,0.07429,204,15.15602,1346
47,imxade,1,0.07429,205,15.23031,1346
48,JMLX42,1,0.07429,206,15.30461,1346
49,km19809,1,0.07429,207,15.37890,1346
50,maceip,1,0.07429,208,15.45319,1346
51,martinmullins,1,0.07429,209,15.52749,1346
52,matan-h,1,0.07429,210,15.60178,1346
53,mishushakov,1,0.07429,211,15.67608,1346
54,mon-jai,1,0.07429,212,15.75037,1346
55,niutech,1,0.07429,213,15.82467,1346
56,owenthereal,1,0.07429,214,15.89896,1346
57,pateljoel,1,0.07429,215,15.97325,1346
58,pierreavn,1,0.07429,216,16.04755,1346
59,qq1469617613,1,0.07429,217,16.12184,1346
60,Seanw265,1,0.07429,218,16.19614,1346
61,terrorbyte,1,0.07429,219,16.27043,1346
62,tonxxd,1,0.07429,220,16.34473,1346
