rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,Fannon,128,4.16938,128,4.16938,3070
2,lailabougria,102,3.32248,230,7.49186,3070
3,thompson-tomo,2,0.06515,232,7.55700,3070
4,lrdavis2,1,0.03257,233,7.58958,3070
