rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,danielmellado,20,0.28377,20,0.28377,7048
2,thediveo,19,0.26958,39,0.55335,7048
3,ykaliuta,10,0.14188,49,0.69523,7048
4,shawnh2,7,0.09932,56,0.79455,7048
5,ZhangShuaiyi,5,0.07094,61,0.86549,7048
6,codearun,4,0.05675,65,0.92225,7048
7,npaton,3,0.04257,68,0.96481,7048
8,weiyuhang2011,3,0.04257,71,1.00738,7048
9,josyulav,2,0.02838,73,1.03575,7048
10,jpinsonneau,2,0.02838,75,1.06413,7048
11,MichaelClifford,2,0.02838,77,1.09251,7048
12,LavenderQAQ,1,0.01419,78,1.10670,7048
13,stflaherty,1,0.01419,79,1.12089,7048
