rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,dongsupark,5664,40.71305,5664,40.71305,13912
2,pothos,2830,20.34215,8494,61.05520,13912
3,iaguis,1652,11.87464,10146,72.92984,13912
4,marga-kinvolk,669,4.80880,10815,77.73864,13912
5,t-lo,627,4.50690,11442,82.24554,13912
6,sayanchowdhury,476,3.42151,11918,85.66705,13912
7,krnowak,350,2.51581,12268,88.18286,13912
8,vbatts,343,2.46550,12611,90.64836,13912
9,mazzy89,94,0.67568,12705,91.32404,13912
10,invidian,79,0.56786,12784,91.89189,13912
11,tormath1,68,0.48879,12852,92.38068,13912
12,samm-git,63,0.45285,12915,92.83353,13912
13,alban,52,0.37378,12967,93.20730,13912
14,kosyfrances,31,0.22283,12998,93.43013,13912
15,schu,31,0.22283,13029,93.65296,13912
16,rata,29,0.20845,13058,93.86141,13912
17,blixtra,26,0.18689,13084,94.04830,13912
18,Winnie81,25,0.17970,13109,94.22800,13912
19,neilmayhew,23,0.16532,13132,94.39333,13912
20,EthraZa,20,0.14376,13152,94.53709,13912
21,jasonbraganza,19,0.13657,13171,94.67366,13912
22,ahrkrak,16,0.11501,13187,94.78867,13912
23,goochjj,16,0.11501,13203,94.90368,13912
24,HeikoOnnebrink,16,0.11501,13219,95.01869,13912
25,silencej,15,0.10782,13234,95.12651,13912
26,johananl,13,0.09344,13247,95.21995,13912
27,judexzhu,13,0.09344,13260,95.31340,13912
28,dharmab,12,0.08626,13272,95.39965,13912
29,endzyme,12,0.08626,13284,95.48591,13912
30,joaquimrocha,12,0.08626,13296,95.57217,13912
31,awprice,11,0.07907,13307,95.65124,13912
32,obourdon,11,0.07907,13318,95.73030,13912
33,strawgate,11,0.07907,13329,95.80937,13912
34,alpana17,10,0.07188,13339,95.88125,13912
35,fransvanberckel,10,0.07188,13349,95.95313,13912
36,xeor,10,0.07188,13359,96.02501,13912
37,carpenike,9,0.06469,13368,96.08971,13912
38,dghubble,9,0.06469,13377,96.15440,13912
39,jaysiyani,9,0.06469,13386,96.21909,13912
40,ribbybibby,9,0.06469,13395,96.28378,13912
41,gyalowitzdtlr,8,0.05750,13403,96.34129,13912
42,mauriciovasquezbernal,8,0.05750,13411,96.39879,13912
43,mikekuzak,8,0.05750,13419,96.45630,13912
44,sfudeus,8,0.05750,13427,96.51380,13912
45,surajssd,8,0.05750,13435,96.57131,13912
46,CptDaniel,7,0.05032,13442,96.62162,13912
47,dmlambea,7,0.05032,13449,96.67194,13912
48,ethicalmohit,7,0.05032,13456,96.72225,13912
49,Finkregh,7,0.05032,13463,96.77257,13912
50,Jasper-Ben,7,0.05032,13470,96.82289,13912
51,marcelo-herrera-sp,7,0.05032,13477,96.87320,13912
52,4ss3g4f,6,0.04313,13483,96.91633,13912
53,a2yp,6,0.04313,13489,96.95946,13912
54,bonkko,6,0.04313,13495,97.00259,13912
55,cdemers,6,0.04313,13501,97.04572,13912
56,f0o,6,0.04313,13507,97.08884,13912
57,grepory,6,0.04313,13513,97.13197,13912
58,lht,6,0.04313,13519,97.17510,13912
59,shift,6,0.04313,13525,97.21823,13912
60,anthr76,5,0.03594,13530,97.25417,13912
61,ashu8912,5,0.03594,13535,97.29011,13912
62,blanquicet,5,0.03594,13540,97.32605,13912
63,comphilip,5,0.03594,13545,97.36199,13912
64,dadux,5,0.03594,13550,97.39793,13912
65,ffilippopoulos,5,0.03594,13555,97.43387,13912
66,hakman,5,0.03594,13560,97.46981,13912
67,kshitizbakshi,5,0.03594,13565,97.50575,13912
68,michaeldebian,5,0.03594,13570,97.54169,13912
69,seh,5,0.03594,13575,97.57763,13912
70,zeemba,5,0.03594,13580,97.61357,13912
71,Beetix,4,0.02875,13584,97.64232,13912
72,bersace,4,0.02875,13588,97.67108,13912
73,bzub,4,0.02875,13592,97.69983,13912
74,crinjes,4,0.02875,13596,97.72858,13912
75,dwagelaar,4,0.02875,13600,97.75733,13912
76,elsbrock,4,0.02875,13604,97.78608,13912
77,goshlanguage,4,0.02875,13608,97.81484,13912
78,hwaastad,4,0.02875,13612,97.84359,13912
79,kaplan-michael,4,0.02875,13616,97.87234,13912
80,Keithsc,4,0.02875,13620,97.90109,13912
81,KillahB33,4,0.02875,13624,97.92984,13912
82,matti,4,0.02875,13628,97.95860,13912
83,mback2k,4,0.02875,13632,97.98735,13912
84,mdgreenwald,4,0.02875,13636,98.01610,13912
85,mindw,4,0.02875,13640,98.04485,13912
86,mleklund,4,0.02875,13644,98.07361,13912
87,nathanhourt,4,0.02875,13648,98.10236,13912
88,oliverkurth,4,0.02875,13652,98.13111,13912
89,raravena80,4,0.02875,13656,98.15986,13912
90,rgl,4,0.02875,13660,98.18861,13912
91,riccardo32,4,0.02875,13664,98.21737,13912
92,ryanm101,4,0.02875,13668,98.24612,13912
93,simonello,4,0.02875,13672,98.27487,13912
94,skshandilya,4,0.02875,13676,98.30362,13912
95,teemow,4,0.02875,13680,98.33237,13912
96,tgelter,4,0.02875,13684,98.36113,13912
97,ThreeDfish,4,0.02875,13688,98.38988,13912
98,till,4,0.02875,13692,98.41863,13912
99,agiterman1,3,0.02156,13695,98.44020,13912
100,akunszt,3,0.02156,13698,98.46176,13912
101,arizvisa,3,0.02156,13701,98.48332,13912
102,bobhenkel,3,0.02156,13704,98.50489,13912
103,bobveznat,3,0.02156,13707,98.52645,13912
