rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,SaschaSchwarze0,4404,22.05418,4404,22.05418,19969
2,shahulsonhal,74,0.37057,4478,22.42476,19969
3,Adarsh-jaiss,47,0.23536,4525,22.66012,19969
4,ayushsatyam146,24,0.12019,4549,22.78031,19969
5,sayan-biswas,22,0.11017,4571,22.89048,19969
6,aleskandro,19,0.09515,4590,22.98563,19969
7,isibeni,9,0.04507,4599,23.03070,19969
8,Redeltaz,8,0.04006,4607,23.07076,19969
9,tsusadivyago,6,0.03005,4613,23.10081,19969
10,7h3-3mp7y-m4n,4,0.02003,4617,23.12084,19969
11,EmilyEmily,4,0.02003,4621,23.14087,19969
12,vinagarw272001,4,0.02003,4625,23.16090,19969
13,rgormley,3,0.01502,4628,23.17592,19969
14,yairyairyair,3,0.01502,4631,23.19095,19969
15,dorzel,2,0.01002,4633,23.20096,19969
16,harshsing2891,2,0.01002,4635,23.21098,19969
17,PyDataBlog,2,0.01002,4637,23.22099,19969
18,aryan-py,1,0.00501,4638,23.22600,19969
19,Born2Bake,1,0.00501,4639,23.23101,19969
20,dilipk8,1,0.00501,4640,23.23602,19969
21,giepa,1,0.00501,4641,23.24102,19969
22,Jainil2004,1,0.00501,4642,23.24603,19969
23,jaydee029,1,0.00501,4643,23.25104,19969
24,MaheshRKumawat,1,0.00501,4644,23.25605,19969
25,nichitagutu,1,0.00501,4645,23.26105,19969
26,Nikita757,1,0.00501,4646,23.26606,19969
27,oops-oom,1,0.00501,4647,23.27107,19969
28,PravallikaDin,1,0.00501,4648,23.27608,19969
29,RickJWagner,1,0.00501,4649,23.28109,19969
30,shubhamch71,1,0.00501,4650,23.28609,19969
31,srbala,1,0.00501,4651,23.29110,19969
32,testwill,1,0.00501,4652,23.29611,19969
33,thanhnho291203,1,0.00501,4653,23.30112,19969
34,worldofgeese,1,0.00501,4654,23.30612,19969
35,xiaobai-marker,1,0.00501,4655,23.31113,19969
36,xiaocode,1,0.00501,4656,23.31614,19969
