rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,ytimocin,1535,11.60417,1535,11.60417,13228
2,vinayada1,662,5.00454,2197,16.60871,13228
3,vishwahiremat,656,4.95918,2853,21.56789,13228
4,sk593,521,3.93862,3374,25.50650,13228
5,jasonviviano,500,3.77986,3874,29.28636,13228
6,nithyatsu,485,3.66647,4359,32.95283,13228
7,lakshmimsft,465,3.51527,4824,36.46810,13228
8,Reshrahim,433,3.27336,5257,39.74146,13228
9,jonvsm,102,0.77109,5359,40.51255,13228
10,gpltaylor,66,0.49894,5425,41.01149,13228
11,sylvainsf,57,0.43090,5482,41.44239,13228
12,nicolejms,51,0.38555,5533,41.82794,13228
13,PalmEmanuel,28,0.21167,5561,42.03961,13228
14,jhandel,19,0.14363,5580,42.18325,13228
15,MarioHewardt,14,0.10584,5594,42.28908,13228
16,ryanwaite,14,0.10584,5608,42.39492,13228
17,Mayureshd-18,12,0.09072,5620,42.48564,13228
18,thapasusheel,11,0.08316,5631,42.56879,13228
19,willvelida,10,0.07560,5641,42.64439,13228
20,Arcturus22,9,0.06804,5650,42.71243,13228
21,mouuii,9,0.06804,5659,42.78047,13228
22,superbeeny,8,0.06048,5667,42.84094,13228
23,cpossinger,7,0.05292,5674,42.89386,13228
24,dhyansraj,7,0.05292,5681,42.94678,13228
25,Gijsreyn,7,0.05292,5688,42.99970,13228
26,IvanJosipovic,6,0.04536,5694,43.04506,13228
27,lqshow,6,0.04536,5700,43.09041,13228
28,mattmazzola,6,0.04536,5706,43.13577,13228
29,jamesmontemagno,5,0.03780,5711,43.17357,13228
30,asilverman,4,0.03024,5715,43.20381,13228
31,kevinevans1,4,0.03024,5719,43.23405,13228
32,ltaodream,4,0.03024,5723,43.26429,13228
33,abtin,3,0.02268,5726,43.28697,13228
34,rkochar,3,0.02268,5729,43.30965,13228
35,akshayrohilla,2,0.01512,5731,43.32477,13228
36,ayushrakesh,2,0.01512,5733,43.33989,13228
37,DanieleMarrone,2,0.01512,5735,43.35500,13228
38,itpropro,2,0.01512,5737,43.37012,13228
39,JayDoubleu,2,0.01512,5739,43.38524,13228
40,licon4812,2,0.01512,5741,43.40036,13228
41,Peralysis,2,0.01512,5743,43.41548,13228
42,shailwx,2,0.01512,5745,43.43060,13228
43,smorenburg,2,0.01512,5747,43.44572,13228
44,Zekrom-7780,2,0.01512,5749,43.46084,13228
45,ahmedbham,1,0.00756,5750,43.46840,13228
46,alkreddy,1,0.00756,5751,43.47596,13228
47,asaikali,1,0.00756,5752,43.48352,13228
48,ASHIQUEMD,1,0.00756,5753,43.49108,13228
49,benbucksch,1,0.00756,5754,43.49864,13228
50,castlec,1,0.00756,5755,43.50620,13228
51,ChrisJauticon,1,0.00756,5756,43.51376,13228
52,cveld,1,0.00756,5757,43.52132,13228
53,danmoseley,1,0.00756,5758,43.52888,13228
54,DarrenTurchiarelli,1,0.00756,5759,43.53644,13228
55,ehrnst,1,0.00756,5760,43.54400,13228
56,GaTechThomas,1,0.00756,5761,43.55156,13228
57,GraemeMeyerGT,1,0.00756,5762,43.55912,13228
58,helbling-gum,1,0.00756,5763,43.56668,13228
59,HemSoft,1,0.00756,5764,43.57424,13228
60,lbzss,1,0.00756,5765,43.58180,13228
61,loekd,1,0.00756,5766,43.58936,13228
62,macko76,1,0.00756,5767,43.59692,13228
63,markarnott,1,0.00756,5768,43.60448,13228
64,ockhamlabs,1,0.00756,5769,43.61204,13228
65,pdebruin,1,0.00756,5770,43.61959,13228
66,Regenhardt,1,0.00756,5771,43.62715,13228
67,robmaw,1,0.00756,5772,43.63471,13228
68,rouke-broersma,1,0.00756,5773,43.64227,13228
69,shivkanwer,1,0.00756,5774,43.64983,13228
70,TechWatching,1,0.00756,5775,43.65739,13228
