rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,dciangot,1184,59.43775,1184,59.43775,1992
2,Surax98,297,14.90964,1481,74.34739,1992
3,Bianco95,191,9.58835,1672,83.93574,1992
4,antoinetran,143,7.17871,1815,91.11446,1992
5,ttedeschi,63,3.16265,1878,94.27711,1992
6,mginfn,20,1.00402,1898,95.28112,1992
7,landerlini,16,0.80321,1914,96.08434,1992
8,chbrandt,12,0.60241,1926,96.68675,1992
9,amemon,10,0.50201,1936,97.18876,1992
10,spigad,7,0.35141,1943,97.54016,1992
11,esparig,5,0.25100,1948,97.79116,1992
12,teop00,5,0.25100,1953,98.04217,1992
13,hakanaltindag,4,0.20080,1957,98.24297,1992
14,matbun,4,0.20080,1961,98.44378,1992
15,manfuin,3,0.15060,1964,98.59438,1992
16,andrea-manzi,2,0.10040,1966,98.69478,1992
17,tombuuz,2,0.10040,1968,98.79518,1992
18,mbarbetti,1,0.05020,1969,98.84538,1992
