rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,sjcobb,3691,15.35422,3691,15.35422,24039
2,juliepagano,2433,10.12105,6124,25.47527,24039
3,AntoineThebaud,2095,8.71500,8219,34.19027,24039
4,eunicorn,1586,6.59761,9805,40.78789,24039
5,Gladorme,1517,6.31058,11322,47.09846,24039
6,cndonovan,1366,5.68243,12688,52.78090,24039
7,celian-garcia,1362,5.66579,14050,58.44669,24039
8,LukeTillman,1270,5.28308,15320,63.72977,24039
9,zhuje,101,0.42015,15421,64.14992,24039
10,ellenwyllie,84,0.34943,15505,64.49936,24039
11,eschabell,60,0.24959,15565,64.74895,24039
12,jhardy,33,0.13728,15598,64.88623,24039
13,rasmusvan,28,0.11648,15626,65.00270,24039
14,indigo423,24,0.09984,15650,65.10254,24039
15,karsov,24,0.09984,15674,65.20238,24039
16,sjcrank,23,0.09568,15697,65.29806,24039
17,Mimi8298,18,0.07488,15715,65.37294,24039
18,7840vz,15,0.06240,15730,65.43533,24039
19,ying-jeanne,15,0.06240,15745,65.49773,24039
20,stephtaylor,14,0.05824,15759,65.55597,24039
21,Gabrielopesantos,10,0.04160,15769,65.59757,24039
22,jordanbertasso,9,0.03744,15778,65.63501,24039
23,capttrousers,8,0.03328,15786,65.66829,24039
24,chucknthem,8,0.03328,15794,65.70157,24039
25,krishagarwal278,8,0.03328,15802,65.73485,24039
26,crob611,7,0.02912,15809,65.76397,24039
27,Romain-Geissler-1A,7,0.02912,15816,65.79309,24039
28,lalooose,4,0.01664,15820,65.80973,24039
29,gguillotte,3,0.01248,15823,65.82221,24039
30,KrisBuytaert,3,0.01248,15826,65.83469,24039
31,sampark-chrono,3,0.01248,15829,65.84717,24039
32,tristanmorgan,3,0.01248,15832,65.85964,24039
33,abelyakin,2,0.00832,15834,65.86796,24039
34,azizthanawala,2,0.00832,15836,65.87628,24039
35,blairmurray,2,0.00832,15838,65.88460,24039
36,eworstell,2,0.00832,15840,65.89292,24039
37,GSX1400,2,0.00832,15842,65.90124,24039
38,JenkeScheen,2,0.00832,15844,65.90956,24039
39,Ryado,2,0.00832,15846,65.91788,24039
40,AlonMiz,1,0.00416,15847,65.92204,24039
41,Paldari,1,0.00416,15848,65.92620,24039
42,piotaixr,1,0.00416,15849,65.93036,24039
43,pyogesh2,1,0.00416,15850,65.93452,24039
44,swaggy111,1,0.00416,15851,65.93868,24039
45,tenmozes,1,0.00416,15852,65.94284,24039
46,w4rgrum,1,0.00416,15853,65.94700,24039
47,zix99,1,0.00416,15854,65.95116,24039
