rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,arbreezy,560,9.18786,560,9.18786,6095
2,patrickpichler,75,1.23052,635,10.41838,6095
3,TylerGillson,69,1.13208,704,11.55045,6095
4,HatiCode,37,0.60705,741,12.15751,6095
5,JuHyung-Son,30,0.49221,771,12.64971,6095
6,camigira,28,0.45939,799,13.10911,6095
7,shivamdurgbuns,28,0.45939,827,13.56850,6095
8,eyalsofer,25,0.41017,852,13.97867,6095
9,dkuroczk,23,0.37736,875,14.35603,6095
10,swastik959,21,0.34454,896,14.70057,6095
11,golgoth31,19,0.31173,915,15.01231,6095
12,psturc,19,0.31173,934,15.32404,6095
13,chetanguptaa,17,0.27892,951,15.60295,6095
14,jatinmehrotra,16,0.26251,967,15.86546,6095
15,yeahservice,15,0.24610,982,16.11157,6095
16,hdm23061993,14,0.22970,996,16.34126,6095
17,nunoadrego,14,0.22970,1010,16.57096,6095
18,ptyin,14,0.22970,1024,16.80066,6095
19,thomasstxyz,12,0.19688,1036,16.99754,6095
20,tozastation,12,0.19688,1048,17.19442,6095
21,yangy30,12,0.19688,1060,17.39130,6095
22,MateSousa,11,0.18048,1071,17.57178,6095
23,sudiptob2,10,0.16407,1081,17.73585,6095
24,testwill,10,0.16407,1091,17.89992,6095
25,Nitishupkr,9,0.14766,1100,18.04758,6095
26,omahs,9,0.14766,1109,18.19524,6095
27,tsadoklf,9,0.14766,1118,18.34290,6095
28,VinayKadalagi,9,0.14766,1127,18.49057,6095
29,a5w,8,0.13126,1135,18.62182,6095
30,harshit-mehtaa,8,0.13126,1143,18.75308,6095
31,junskeep,8,0.13126,1151,18.88433,6095
32,nitishfy,8,0.13126,1159,19.01559,6095
33,wmashal,8,0.13126,1167,19.14684,6095
34,xavpaice,8,0.13126,1175,19.27810,6095
35,testA113,7,0.11485,1182,19.39295,6095
36,upr-kmd,7,0.11485,1189,19.50779,6095
37,antongisli,6,0.09844,1195,19.60623,6095
38,hapham1701,6,0.09844,1201,19.70468,6095
39,krishnaduttPanchagnula,6,0.09844,1207,19.80312,6095
40,numanjatt,6,0.09844,1213,19.90156,6095
41,Omkar0114,6,0.09844,1219,20.00000,6095
42,wujunwei,6,0.09844,1225,20.09844,6095
43,Chadiii,5,0.08203,1230,20.18048,6095
44,rwlove,5,0.08203,1235,20.26251,6095
45,AdminTurnedDevOps,4,0.06563,1239,20.32814,6095
46,gowthamc206,4,0.06563,1243,20.39377,6095
47,kevincichon,4,0.06563,1247,20.45939,6095
48,puffpuf,4,0.06563,1251,20.52502,6095
49,rohanmathias,4,0.06563,1255,20.59065,6095
50,sai-kumar-peddireddy,4,0.06563,1259,20.65628,6095
51,aakashsetia,3,0.04922,1262,20.70550,6095
52,adarshjhaa100,3,0.04922,1265,20.75472,6095
53,agvsap1,3,0.04922,1268,20.80394,6095
54,apc-jnytnai0613,3,0.04922,1271,20.85316,6095
55,gkaur1631,3,0.04922,1274,20.90238,6095
56,J00MZ,3,0.04922,1277,20.95160,6095
57,juan-vg,3,0.04922,1280,21.00082,6095
58,Pela647,3,0.04922,1283,21.05004,6095
59,radrad,3,0.04922,1286,21.09926,6095
60,sandeepV2,3,0.04922,1289,21.14848,6095
61,SJ-Kumar,3,0.04922,1292,21.19770,6095
62,SuperAayush,3,0.04922,1295,21.24692,6095
63,theblinkingusb,3,0.04922,1298,21.29614,6095
64,akhil888binoy,2,0.03281,1300,21.32896,6095
65,alegri90,2,0.03281,1302,21.36177,6095
66,ARYANis0001,2,0.03281,1304,21.39459,6095
67,BatemanBatman,2,0.03281,1306,21.42740,6095
68,briannd81,2,0.03281,1308,21.46021,6095
69,edilberto-fredcode,2,0.03281,1310,21.49303,6095
70,gogeof,2,0.03281,1312,21.52584,6095
71,harshsing2891,2,0.03281,1314,21.55865,6095
72,hungry1526,2,0.03281,1316,21.59147,6095
73,Jkudjo,2,0.03281,1318,21.62428,6095
74,lioryantov,2,0.03281,1320,21.65710,6095
75,lk153,2,0.03281,1322,21.68991,6095
76,matholleville,2,0.03281,1324,21.72272,6095
77,msandbu,2,0.03281,1326,21.75554,6095
78,PalAditya,2,0.03281,1328,21.78835,6095
79,panneer-dev,2,0.03281,1330,21.82116,6095
80,rohannair11,2,0.03281,1332,21.85398,6095
81,rrva,2,0.03281,1334,21.88679,6095
82,rudrakshkarpe,2,0.03281,1336,21.91961,6095
83,shijiadong2022,2,0.03281,1338,21.95242,6095
84,singhiqbal1007,2,0.03281,1340,21.98523,6095
85,sybo-matthew,2,0.03281,1342,22.01805,6095
86,trudog,2,0.03281,1344,22.05086,6095
