rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,kakaZhou719,2704,19.10819,2704,19.10819,14151
2,bxy4543,1202,8.49410,3906,27.60229,14151
3,justadogistaken,974,6.88291,4880,34.48520,14151
4,Stevent-fei,713,5.03851,5593,39.52371,14151
5,VinceCui,469,3.31425,6062,42.83796,14151
6,starComingup,194,1.37093,6256,44.20889,14151
7,shy-Xu,154,1.08826,6410,45.29715,14151
8,lllwan,138,0.97520,6548,46.27235,14151
9,zhy76,119,0.84093,6667,47.11328,14151
10,clcc2019,102,0.72080,6769,47.83408,14151
11,tgfree7,72,0.50880,6841,48.34287,14151
12,YTGhost,70,0.49466,6911,48.83754,14151
13,jsparter,66,0.46640,6977,49.30394,14151
14,touchuyht,60,0.42400,7037,49.72793,14151
15,cubxxw,59,0.41693,7096,50.14487,14151
16,mahmut-Abi,42,0.29680,7138,50.44166,14151
17,windydayc,39,0.27560,7177,50.71726,14151
18,imdingtalk,35,0.24733,7212,50.96460,14151
19,wizardlyk,33,0.23320,7245,51.19780,14151
20,DawnGuoDev,32,0.22613,7277,51.42393,14151
21,yj-cloud,29,0.20493,7306,51.62886,14151
22,zsyaoo,28,0.19787,7334,51.82673,14151
23,ByboyCn,27,0.19080,7361,52.01753,14151
24,laotoutou,22,0.15547,7383,52.17299,14151
25,Lan-ce-lot,21,0.14840,7404,52.32139,14151
26,neo502721,21,0.14840,7425,52.46979,14151
27,wuxingzhong,21,0.14840,7446,52.61819,14151
28,wangkun-king,20,0.14133,7466,52.75952,14151
29,jinnzy,18,0.12720,7484,52.88672,14151
30,laowenyi,18,0.12720,7502,53.01392,14151
31,charnet1019,17,0.12013,7519,53.13405,14151
32,myxxhui,16,0.11307,7535,53.24712,14151
33,x-shadow-man,15,0.10600,7550,53.35312,14151
34,bryant-rh,14,0.09893,7564,53.45205,14151
35,yuvraj9,14,0.09893,7578,53.55099,14151
36,agreewangshuai,13,0.09187,7591,53.64285,14151
37,fi-ecavc,13,0.09187,7604,53.73472,14151
38,hhstu,13,0.09187,7617,53.82658,14151
39,wffeige,13,0.09187,7630,53.91845,14151
40,Xsy2002,13,0.09187,7643,54.01032,14151
41,liutao841204,12,0.08480,7655,54.09512,14151
42,nan1994,12,0.08480,7667,54.17992,14151
43,tea403,12,0.08480,7679,54.26472,14151
44,tingxuan233,12,0.08480,7691,54.34952,14151
45,berlinsaint,11,0.07773,7702,54.42725,14151
46,summer908,11,0.07773,7713,54.50498,14151
47,ysicing,11,0.07773,7724,54.58272,14151
48,zhabinecho,11,0.07773,7735,54.66045,14151
49,formy99,10,0.07067,7745,54.73111,14151
50,katepangLiu,10,0.07067,7755,54.80178,14151
51,neverCase,10,0.07067,7765,54.87245,14151
52,46797536,9,0.06360,7774,54.93605,14151
53,baozitao,9,0.06360,7783,54.99965,14151
54,hellomyboy,9,0.06360,7792,55.06325,14151
55,jelly320,9,0.06360,7801,55.12685,14151
56,noovertime7,9,0.06360,7810,55.19045,14151
57,tanxiaoning007,9,0.06360,7819,55.25405,14151
58,0x0034,8,0.05653,7827,55.31058,14151
59,amirrmonfared,8,0.05653,7835,55.36711,14151
60,czhfe,8,0.05653,7843,55.42364,14151
61,Daz-3ux,8,0.05653,7851,55.48018,14151
62,Encounter77,8,0.05653,7859,55.53671,14151
63,fangzhengjin,8,0.05653,7867,55.59324,14151
64,lklkxcxc,8,0.05653,7875,55.64978,14151
65,r67yfyt,8,0.05653,7883,55.70631,14151
66,sunshinejdq,8,0.05653,7891,55.76284,14151
67,yangras,8,0.05653,7899,55.81938,14151
68,jafardu,7,0.04947,7906,55.86884,14151
69,lusains,7,0.04947,7913,55.91831,14151
70,ningpengtao-coder,7,0.04947,7920,55.96778,14151
71,PatHoo,7,0.04947,7927,56.01724,14151
72,togettoyou,7,0.04947,7934,56.06671,14151
73,wisheen,7,0.04947,7941,56.11618,14151
74,Wusuluren,7,0.04947,7948,56.16564,14151
75,yummypeng,7,0.04947,7955,56.21511,14151
76,ZhengJuCn,7,0.04947,7962,56.26457,14151
77,Andrewcyh,6,0.04240,7968,56.30697,14151
78,BussanQ,6,0.04240,7974,56.34937,14151
79,chirsxjh,6,0.04240,7980,56.39177,14151
80,djwangyi,6,0.04240,7986,56.43417,14151
81,fanspace,6,0.04240,7992,56.47657,14151
82,Hello-Linux,6,0.04240,7998,56.51897,14151
83,jgmiao,6,0.04240,8004,56.56137,14151
84,jinsongo,6,0.04240,8010,56.60377,14151
85,jiuquguiyu,6,0.04240,8016,56.64617,14151
86,luckyfengyong,6,0.04240,8022,56.68857,14151
87,myselfghost,6,0.04240,8028,56.73097,14151
88,Phoebus888,6,0.04240,8034,56.77337,14151
89,sunzm4work,6,0.04240,8040,56.81577,14151
90,Wercurial,6,0.04240,8046,56.85817,14151
91,wzh886818,6,0.04240,8052,56.90057,14151
92,yanruogu,6,0.04240,8058,56.94297,14151
93,cnfzh66,5,0.03533,8063,56.97831,14151
94,gyliu513,5,0.03533,8068,57.01364,14151
95,ixted,5,0.03533,8073,57.04897,14151
96,JasperDiShu,5,0.03533,8078,57.08430,14151
97,oslet,5,0.03533,8083,57.11964,14151
98,vinzol,5,0.03533,8088,57.15497,14151
99,yr-tech,5,0.03533,8093,57.19030,14151
100,ziyouguodu,5,0.03533,8098,57.22564,14151
101,710210668,4,0.02827,8102,57.25390,14151
102,fighterhit,4,0.02827,8106,57.28217,14151
103,hackeren,4,0.02827,8110,57.31044,14151
104,jkryanchou,4,0.02827,8114,57.33870,14151
105,kiragoo,4,0.02827,8118,57.36697,14151
106,lin1005q,4,0.02827,8122,57.39524,14151
107,lyhao,4,0.02827,8126,57.42350,14151
108,MikelPan,4,0.02827,8130,57.45177,14151
109,w8589167,4,0.02827,8134,57.48004,14151
110,wanggd0313,4,0.02827,8138,57.50830,14151
111,xiaozitwo,4,0.02827,8142,57.53657,14151
112,xwc1125,4,0.02827,8146,57.56484,14151
113,zzq1314zll,4,0.02827,8150,57.59310,14151
114,2qif49lt,3,0.02120,8153,57.61430,14151
115,BearDare,3,0.02120,8156,57.63550,14151
116,ceunfish,3,0.02120,8159,57.65670,14151
117,cFireworks,3,0.02120,8162,57.67790,14151
118,chenrui333,3,0.02120,8165,57.69910,14151
119,freelizhun,3,0.02120,8168,57.72030,14151
120,glongzh,3,0.02120,8171,57.74150,14151
121,Heyz6,3,0.02120,8174,57.76270,14151
122,ilyndon,3,0.02120,8177,57.78390,14151
123,iosx,3,0.02120,8180,57.80510,14151
124,ouweijun1,3,0.02120,8183,57.82630,14151
125,qq510521,3,0.02120,8186,57.84750,14151
126,qwtsc,3,0.02120,8189,57.86870,14151
127,sundong1982,3,0.02120,8192,57.88990,14151
128,UniqueCh,3,0.02120,8195,57.91110,14151
129,VinceHouJianyu,3,0.02120,8198,57.93230,14151
130,xrwang8,3,0.02120,8201,57.95350,14151
131,z5614036,3,0.02120,8204,57.97470,14151
132,3293172751,2,0.01413,8206,57.98883,14151
133,a619646645,2,0.01413,8208,58.00297,14151
134,aleimu,2,0.01413,8210,58.01710,14151
135,codingdosg,2,0.01413,8212,58.03123,14151
136,Dearxiaonan,2,0.01413,8214,58.04537,14151
137,fenghaichun,2,0.01413,8216,58.05950,14151
138,frank-zsy,2,0.01413,8218,58.07363,14151
139,fsckzy,2,0.01413,8220,58.08777,14151
140,gaodongfei,2,0.01413,8222,58.10190,14151
141,geffzhang,2,0.01413,8224,58.11603,14151
142,huangjun0210,2,0.01413,8226,58.13017,14151
143,huyunhaode,2,0.01413,8228,58.14430,14151
144,Jackmeipx,2,0.01413,8230,58.15843,14151
145,Juneezee,2,0.01413,8232,58.17257,14151
146,jxhsjxhs,2,0.01413,8234,58.18670,14151
147,kiddingl,2,0.01413,8236,58.20083,14151
148,Lion916,2,0.01413,8238,58.21497,14151
149,li-sen,2,0.01413,8240,58.22910,14151
150,maojunxyz,2,0.01413,8242,58.24323,14151
151,mouuii,2,0.01413,8244,58.25737,14151
152,opsnoober,2,0.01413,8246,58.27150,14151
153,pptfz,2,0.01413,8248,58.28563,14151
154,ProgrammerVsita,2,0.01413,8250,58.29977,14151
155,qianxiao1314,2,0.01413,8252,58.31390,14151
156,scott-wong,2,0.01413,8254,58.32803,14151
157,Shuimo03,2,0.01413,8256,58.34217,14151
158,SpringHgui,2,0.01413,8258,58.35630,14151
159,trey03,2,0.01413,8260,58.37043,14151
160,vpc123,2,0.01413,8262,58.38457,14151
161,wang-mask,2,0.01413,8264,58.39870,14151
162,WordJian,2,0.01413,8266,58.41283,14151
163,xuzhipeng12,2,0.01413,8268,58.42697,14151
164,yuzhichang,2,0.01413,8270,58.44110,14151
165,zhaosonghai,2,0.01413,8272,58.45523,14151
166,zhaoying8023,2,0.01413,8274,58.46937,14151
167,1056604657,1,0.00707,8275,58.47643,14151
168,625412505,1,0.00707,8276,58.48350,14151
169,Aaron-kk,1,0.00707,8277,58.49057,14151
170,ahmedwaleedmalik,1,0.00707,8278,58.49763,14151
171,alv00,1,0.00707,8279,58.50470,14151
172,AutumnStack,1,0.00707,8280,58.51177,14151
173,bogeit,1,0.00707,8281,58.51883,14151
174,ccdd4ever,1,0.00707,8282,58.52590,14151
175,cheyang,1,0.00707,8283,58.53297,14151
176,dafu999,1,0.00707,8284,58.54003,14151
177,decaMinCow,1,0.00707,8285,58.54710,14151
178,DesistDaydream,1,0.00707,8286,58.55417,14151
179,duhongx,1,0.00707,8287,58.56123,14151
180,eagle9527,1,0.00707,8288,58.56830,14151
181,eva980636,1,0.00707,8289,58.57537,14151
182,feranwq,1,0.00707,8290,58.58243,14151
183,gdlbl,1,0.00707,8291,58.58950,14151
184,hairui33,1,0.00707,8292,58.59657,14151
185,hanqingwu,1,0.00707,8293,58.60363,14151
186,henkuaifacai,1,0.00707,8294,58.61070,14151
187,hhyasdf,1,0.00707,8295,58.61777,14151
188,huaryliu,1,0.00707,8296,58.62483,14151
189,huliangfei,1,0.00707,8297,58.63190,14151
190,hxfs,1,0.00707,8298,58.63897,14151
191,icecocer,1,0.00707,8299,58.64603,14151
192,ifui,1,0.00707,8300,58.65310,14151
193,jackiechensg,1,0.00707,8301,58.66017,14151
194,jackk01,1,0.00707,8302,58.66723,14151
195,Jekbon,1,0.00707,8303,58.67430,14151
196,jiajiangnan,1,0.00707,8304,58.68137,14151
197,jie1090,1,0.00707,8305,58.68843,14151
198,jixiaoshi-gif,1,0.00707,8306,58.69550,14151
199,JJGGu,1,0.00707,8307,58.70257,14151
200,jokimina,1,0.00707,8308,58.70963,14151
201,kubernetes-on,1,0.00707,8309,58.71670,14151
202,kylinxue,1,0.00707,8310,58.72377,14151
203,ldh761,1,0.00707,8311,58.73083,14151
204,lengrongfu,1,0.00707,8312,58.73790,14151
205,liushifa,1,0.00707,8313,58.74497,14151
206,liyongcool,1,0.00707,8314,58.75203,14151
207,longdafeng,1,0.00707,8315,58.75910,14151
208,longting,1,0.00707,8316,58.76616,14151
209,Mr-lixh,1,0.00707,8317,58.77323,14151
210,nioshield,1,0.00707,8318,58.78030,14151
211,NoDifficulty,1,0.00707,8319,58.78736,14151
212,noshenxian,1,0.00707,8320,58.79443,14151
213,onecer,1,0.00707,8321,58.80150,14151
214,orccn,1,0.00707,8322,58.80856,14151
215,pangithnb,1,0.00707,8323,58.81563,14151
216,pansue,1,0.00707,8324,58.82270,14151
217,pc0013,1,0.00707,8325,58.82976,14151
218,phpdpy,1,0.00707,8326,58.83683,14151
219,qwzhou89,1,0.00707,8327,58.84390,14151
220,redfox105,1,0.00707,8328,58.85096,14151
221,Remember2015,1,0.00707,8329,58.85803,14151
222,shaobo322,1,0.00707,8330,58.86510,14151
223,shuoshadow,1,0.00707,8331,58.87216,14151
224,SQGE,1,0.00707,8332,58.87923,14151
225,steve-fei,1,0.00707,8333,58.88630,14151
226,sunmmi,1,0.00707,8334,58.89336,14151
227,sure3385,1,0.00707,8335,58.90043,14151
228,szbjb,1,0.00707,8336,58.90750,14151
229,Tesladw,1,0.00707,8337,58.91456,14151
230,tommylxf,1,0.00707,8338,58.92163,14151
231,u2bo,1,0.00707,8339,58.92870,14151
232,vincent-pli,1,0.00707,8340,58.93576,14151
233,viveksahu26,1,0.00707,8341,58.94283,14151
234,volcano98,1,0.00707,8342,58.94990,14151
235,wangyi0shi,1,0.00707,8343,58.95696,14151
236,wangzhanxu,1,0.00707,8344,58.96403,14151
237,wh-afra,1,0.00707,8345,58.97110,14151
238,xsoloking,1,0.00707,8346,58.97816,14151
239,youngster,1,0.00707,8347,58.98523,14151
240,ZacharyGg,1,0.00707,8348,58.99230,14151
241,zhangguanzhang,1,0.00707,8349,58.99936,14151
242,zhangxx2015,1,0.00707,8350,59.00643,14151
243,zhaochj,1,0.00707,8351,59.01350,14151
244,ZhenRed,1,0.00707,8352,59.02056,14151
