rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,NickMeves,3517,11.21850,3517,11.21850,31350
2,braunsonm,257,0.81978,3774,12.03828,31350
3,Izzette,145,0.46252,3919,12.50080,31350
4,miguelborges99,131,0.41786,4050,12.91866,31350
5,isodude,124,0.39553,4174,13.31419,31350
6,morarucostel,123,0.39234,4297,13.70654,31350
7,chkohner,119,0.37959,4416,14.08612,31350
8,babs,111,0.35407,4527,14.44019,31350
9,hevans-dglcom,109,0.34769,4636,14.78788,31350
10,johejo,108,0.34450,4744,15.13238,31350
11,linuxgemini,92,0.29346,4836,15.42584,31350
12,jjlakis,85,0.27113,4921,15.69697,31350
13,papey,83,0.26475,5004,15.96172,31350
14,adriananeci,77,0.24561,5081,16.20734,31350
15,brianv0,70,0.22329,5151,16.43062,31350
16,khawaga,66,0.21053,5217,16.64115,31350
17,erkannt,60,0.19139,5277,16.83254,31350
18,salmanazmat666,57,0.18182,5334,17.01435,31350
19,pcneo83,54,0.17225,5388,17.18660,31350
20,yanasega,53,0.16906,5441,17.35566,31350
21,gargath,50,0.15949,5491,17.51515,31350
22,redboxstudio,50,0.15949,5541,17.67464,31350
23,ScottGuymer,49,0.15630,5590,17.83094,31350
24,r-kotagudem,47,0.14992,5637,17.98086,31350
25,lathspell,45,0.14354,5682,18.12440,31350
26,MNF,44,0.14035,5726,18.26475,31350
27,FStelzer,43,0.13716,5769,18.40191,31350
28,samirachoadi,43,0.13716,5812,18.53907,31350
29,knightian,42,0.13397,5854,18.67305,31350
30,aiciobanu,36,0.11483,5890,18.78788,31350
31,amnay-mo,35,0.11164,5925,18.89952,31350
32,SeWieland,34,0.10845,5959,19.00797,31350
33,willwill96,32,0.10207,5991,19.11005,31350
34,lknite,30,0.09569,6021,19.20574,31350
35,cmbaatz,29,0.09250,6050,19.29825,31350
36,polarctos,29,0.09250,6079,19.39075,31350
37,Beanow,27,0.08612,6106,19.47687,31350
38,gysel,27,0.08612,6133,19.56300,31350
39,michael-freidgeim-webjet,26,0.08293,6159,19.64593,31350
40,rabbers,24,0.07656,6183,19.72249,31350
41,Tristan971,24,0.07656,6207,19.79904,31350
42,salmanisd,23,0.07337,6230,19.87241,31350
43,fnkr,22,0.07018,6252,19.94258,31350
44,Rahul1804,22,0.07018,6274,20.01276,31350
45,bh-tt,21,0.06699,6295,20.07974,31350
46,costelmoraru,21,0.06699,6316,20.14673,31350
47,jordancrawfordnz,21,0.06699,6337,20.21372,31350
48,middagj,21,0.06699,6358,20.28070,31350
49,prince-melvin,21,0.06699,6379,20.34769,31350
50,starkers,21,0.06699,6400,20.41467,31350
51,k0ste,20,0.06380,6420,20.47847,31350
52,linoleparquet,20,0.06380,6440,20.54226,31350
53,priby05,20,0.06380,6460,20.60606,31350
54,yyoshiki41,20,0.06380,6480,20.66986,31350
55,zethis,20,0.06380,6500,20.73365,31350
56,zv0n,20,0.06380,6520,20.79745,31350
57,andoks,19,0.06061,6539,20.85805,31350
58,emsixteeen,19,0.06061,6558,20.91866,31350
59,hskiba,19,0.06061,6577,20.97927,31350
60,mvalenzisi,19,0.06061,6596,21.03987,31350
61,nilsgstrabo,19,0.06061,6615,21.10048,31350
62,rekup,19,0.06061,6634,21.16108,31350
63,rishi1111,19,0.06061,6653,21.22169,31350
64,StefanLobbenmeierObjego,19,0.06061,6672,21.28230,31350
65,stippi2,19,0.06061,6691,21.34290,31350
66,tareco,19,0.06061,6710,21.40351,31350
67,terala,19,0.06061,6729,21.46411,31350
68,timwsuqld,19,0.06061,6748,21.52472,31350
69,UiP9AV6Y,19,0.06061,6767,21.58533,31350
70,htdat148,18,0.05742,6785,21.64274,31350
71,Ornias1993,18,0.05742,6803,21.70016,31350
72,Primexz,18,0.05742,6821,21.75758,31350
73,theGOTOguy,18,0.05742,6839,21.81499,31350
74,bbodensieck,17,0.05423,6856,21.86922,31350
75,m-wcislo,17,0.05423,6873,21.92344,31350
76,nickveenhof,17,0.05423,6890,21.97767,31350
77,rezagh2,17,0.05423,6907,22.03190,31350
78,toshi-miura,17,0.05423,6924,22.08612,31350
79,abhilashjoseph,16,0.05104,6940,22.13716,31350
80,avmp2208,16,0.05104,6956,22.18820,31350
81,copolycube,16,0.05104,6972,22.23923,31350
82,dmahisingh,16,0.05104,6988,22.29027,31350
83,egrif,16,0.05104,7004,22.34131,31350
84,jacobalberty,16,0.05104,7020,22.39234,31350
85,K7cl,16,0.05104,7036,22.44338,31350
