rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,johnlanni,9332,34.18816,9332,34.18816,27296
2,CH3CHO,5579,20.43889,14911,54.62705,27296
3,slievrly,759,2.78063,15670,57.40768,27296
4,hanxiantao,457,1.67424,16127,59.08192,27296
5,rinfx,401,1.46908,16528,60.55100,27296
6,2456868764,379,1.38848,16907,61.93948,27296
7,,319,1.16867,17226,63.10815,27296
8,Hazel0928,311,1.13936,17537,64.24751,27296
9,Suchun-sv,253,0.92688,17790,65.17438,27296
10,lexburner,208,0.76202,17998,65.93640,27296
11,007gzs,196,0.71805,18194,66.65445,27296
12,WeixinX,150,0.54953,18344,67.20399,27296
13,Jing-ze,141,0.51656,18485,67.72055,27296
14,ilovedumplings,137,0.50191,18622,68.22245,27296
15,Erica177,111,0.40665,18733,68.62910,27296
16,Thomas-Eliot,109,0.39933,18842,69.02843,27296
17,daixijun,104,0.38101,18946,69.40944,27296
18,jizhuozhi,96,0.35170,19042,69.76114,27296
19,Uncle-Justice,95,0.34804,19137,70.10917,27296
20,pepesi,91,0.33338,19228,70.44256,27296
21,Aias00,82,0.30041,19310,70.74297,27296
22,OneZero-Y,81,0.29675,19391,71.03971,27296
23,kai2321,71,0.26011,19462,71.29982,27296
24,Fengxq2014,63,0.23080,19525,71.53063,27296
25,alexzzh,61,0.22348,19586,71.75410,27296
26,wojesen,60,0.21981,19646,71.97392,27296
27,hzhswyz,59,0.21615,19705,72.19006,27296
28,Risker-C,55,0.20149,19760,72.39156,27296
29,Fkbqf,53,0.19417,19813,72.58573,27296
30,liseri,53,0.19417,19866,72.77989,27296
31,Lynskylate,53,0.19417,19919,72.97406,27296
32,lixf311,50,0.18318,19969,73.15724,27296
33,Beatrueman,49,0.17951,20018,73.33675,27296
34,jujiale,47,0.17219,20065,73.50894,27296
35,caolicaoli,46,0.16852,20111,73.67746,27296
36,songpengyuan,46,0.16852,20157,73.84598,27296
37,JayLi52,45,0.16486,20202,74.01084,27296
38,JavaerJohn,43,0.15753,20245,74.16838,27296
39,w7team,41,0.15021,20286,74.31858,27296
40,yunmaoQu,41,0.15021,20327,74.46879,27296
41,xiaohui0318,40,0.14654,20367,74.61533,27296
42,VinciWu557,39,0.14288,20406,74.75821,27296
43,xychen5,39,0.14288,20445,74.90108,27296
44,yuemingming,39,0.14288,20484,75.04396,27296
45,haifzhu,37,0.13555,20521,75.17951,27296
46,xingyunyang01,37,0.13555,20558,75.31506,27296
47,yuzzjj,36,0.13189,20594,75.44695,27296
48,dspo,34,0.12456,20628,75.57151,27296
49,mirror58229,34,0.12456,20662,75.69607,27296
50,panxiaojun233,34,0.12456,20696,75.82063,27296
51,undertaker86001,34,0.12456,20730,75.94519,27296
52,EndlessSeeker,33,0.12090,20763,76.06609,27296
53,xpy01xpy,33,0.12090,20796,76.18699,27296
54,yumc2573,33,0.12090,20829,76.30788,27296
55,erasernoob,31,0.11357,20860,76.42145,27296
56,huhu-tiger,31,0.11357,20891,76.53502,27296
57,zzjin,31,0.11357,20922,76.64859,27296
58,Ink-33,30,0.10991,20952,76.75850,27296
59,littlejiancc,30,0.10991,20982,76.86841,27296
60,OnlyPiglet,30,0.10991,21012,76.97831,27296
61,bergen4,29,0.10624,21041,77.08455,27296
62,urlyy,29,0.10624,21070,77.19080,27296
63,aLIEzu,28,0.10258,21098,77.29338,27296
64,nmgliangwei,28,0.10258,21126,77.39596,27296
65,co63oc,27,0.09892,21153,77.49487,27296
66,PerforMance308,27,0.09892,21180,77.59379,27296
67,wydream,27,0.09892,21207,77.69270,27296
68,KingOfXi,26,0.09525,21233,77.78795,27296
69,ranxuxin001,26,0.09525,21259,77.88321,27296
70,bozrahvice,25,0.09159,21284,77.97479,27296
71,kaplax,25,0.09159,21309,78.06638,27296
72,lifahui,25,0.09159,21334,78.15797,27296
