rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,igooch,1675,4.24384,1675,4.24384,39469
2,Kalaiselvi84,1498,3.79538,3173,8.03922,39469
3,gongmax,1389,3.51922,4562,11.55844,39469
4,pooneh-m,955,2.41962,5517,13.97806,39469
5,govargo,334,0.84623,5851,14.82429,39469
6,lacroixthomas,305,0.77276,6156,15.59705,39469
7,steven-supersolid,295,0.74742,6451,16.34447,39469
8,chiayi,287,0.72715,6738,17.07163,39469
9,0xaravindh,269,0.68155,7007,17.75317,39469
10,jkowalski,237,0.60047,7244,18.35364,39469
11,akremsa,216,0.54726,7460,18.90091,39469
12,ilkercelikyilmaz,192,0.48646,7652,19.38737,39469
13,kemurayama,189,0.47886,7841,19.86622,39469
14,cindy52,179,0.45352,8020,20.31974,39469
15,victor-prodan,158,0.40031,8178,20.72006,39469
16,ashutosji,137,0.34711,8315,21.06717,39469
17,peterzhongyi,122,0.30910,8437,21.37627,39469
18,WeetA34,118,0.29897,8555,21.67524,39469
19,SaitejaTamma,115,0.29137,8670,21.96661,39469
20,Ludea,97,0.24576,8767,22.21237,39469
21,EricFortin,86,0.21789,8853,22.43026,39469
22,drichardson,80,0.20269,8933,22.63295,39469
23,jie-bao,79,0.20016,9012,22.83311,39469
24,highlyunavailable,78,0.19762,9090,23.03073,39469
25,Sivasankaran25,78,0.19762,9168,23.22836,39469
26,devloop0,76,0.19256,9244,23.42091,39469
27,dsazonoff,74,0.18749,9318,23.60840,39469
28,indexjoseph,74,0.18749,9392,23.79589,39469
29,devjgm,66,0.16722,9458,23.96311,39469
30,kamaljeeti,64,0.16215,9522,24.12526,39469
31,miai10,64,0.16215,9586,24.28742,39469
32,katsew,63,0.15962,9649,24.44703,39469
33,yoshd,63,0.15962,9712,24.60665,39469
34,Bmandk,60,0.15202,9772,24.75867,39469
35,heartrobotninja,59,0.14948,9831,24.90816,39469
36,nrwiersma,59,0.14948,9890,25.05764,39469
37,emrys90,57,0.14442,9947,25.20206,39469
38,slartibaartfast,55,0.13935,10002,25.34141,39469
39,CauhxMilloy,51,0.12922,10053,25.47062,39469
40,dzlier-gcp,51,0.12922,10104,25.59984,39469
41,mangalpalli,51,0.12922,10155,25.72905,39469
42,,50,0.12668,10205,25.85573,39469
43,WVerlaek,48,0.12161,10253,25.97735,39469
44,Oleksii-Terekhov,47,0.11908,10300,26.09643,39469
45,swermin,46,0.11655,10346,26.21298,39469
46,freegroup,45,0.11401,10391,26.32699,39469
47,fooock,43,0.10895,10434,26.43594,39469
48,comerford,41,0.10388,10475,26.53982,39469
49,alvin-7,36,0.09121,10511,26.63103,39469
50,Jake-Shadle,34,0.08614,10545,26.71717,39469
51,mbychkowski,34,0.08614,10579,26.80331,39469
52,Reousa,33,0.08361,10612,26.88692,39469
53,jiwonaid,32,0.08108,10644,26.96800,39469
54,pm7h,32,0.08108,10676,27.04908,39469
55,austin-space,29,0.07348,10705,27.12255,39469
56,Yingxin-Jiang,27,0.06841,10732,27.19096,39469
57,nanasi880,26,0.06587,10758,27.25683,39469
58,WilSimpson,26,0.06587,10784,27.32271,39469
59,xxtanisxx,26,0.06587,10810,27.38858,39469
60,josephbmanley,24,0.06081,10834,27.44939,39469
61,gorylpe,23,0.05827,10857,27.50766,39469
62,bennetty,22,0.05574,10879,27.56340,39469
63,ItsKev,22,0.05574,10901,27.61914,39469
64,kennycoder,22,0.05574,10923,27.67488,39469
65,paulhkim80,22,0.05574,10945,27.73062,39469
66,theminecoder,22,0.05574,10967,27.78636,39469
67,g-ericso,21,0.05321,10988,27.83957,39469
68,moesy,21,0.05321,11009,27.89278,39469
69,OneFighter,21,0.05321,11030,27.94598,39469
70,rorygarand,21,0.05321,11051,27.99919,39469
71,sylvainduchesne,21,0.05321,11072,28.05240,39469
72,estebangarcia,20,0.05067,11092,28.10307,39469
73,shin5ok,20,0.05067,11112,28.15374,39469
