rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,rahulsawra98,1054,9.06823,1054,9.06823,11623
2,NishantSingh10,1045,8.99079,2099,18.05902,11623
3,veenamj-avesha,1002,8.62084,3101,26.67986,11623
4,narmidm,961,8.26809,4062,34.94795,11623
5,uma-kt,760,6.53876,4822,41.48671,11623
6,Rahul-D78,638,5.48912,5460,46.97582,11623
7,richiesebastian,570,4.90407,6030,51.87989,11623
8,bharath-avesha,555,4.77502,6585,56.65491,11623
9,priyank-upadhyay,531,4.56853,7116,61.22344,11623
10,YachikaRalhan,477,4.10393,7593,65.32737,11623
11,PuranAdhikari,461,3.96627,8054,69.29364,11623
12,gourishkb,449,3.86303,8503,73.15667,11623
13,mridulgain,281,2.41762,8784,75.57429,11623
14,KRANTHI0918,254,2.18532,9038,77.75961,11623
15,kon3m,245,2.10789,9283,79.86750,11623
16,rajendra-avesha,239,2.05627,9522,81.92377,11623
17,saivenkatesh1909,197,1.69492,9719,83.61869,11623
18,roshanikk,146,1.25613,9865,84.87482,11623
19,that-backend-guy,142,1.22172,10007,86.09653,11623
20,eric978,123,1.05825,10130,87.15478,11623
21,wmarchesi123,120,1.03244,10250,88.18722,11623
22,jhveras-avesha,96,0.82595,10346,89.01316,11623
23,srinivas-avesha,81,0.69689,10427,89.71006,11623
24,Venkatesh2102,52,0.44739,10479,90.15745,11623
25,vivek-avesha,45,0.38716,10524,90.54461,11623
26,pnavali,39,0.33554,10563,90.88015,11623
27,Nishantsingh-10,24,0.20649,10587,91.08664,11623
28,ijonsnow,23,0.19788,10610,91.28452,11623
29,26tanishabanik,20,0.17207,10630,91.45659,11623
30,Tenish-Shrestha,17,0.14626,10647,91.60286,11623
31,ranjangautam,13,0.11185,10660,91.71470,11623
32,soharab-ic,12,0.10324,10672,91.81795,11623
33,d7r-s4a-01,8,0.06883,10680,91.88678,11623
34,mnmaha,8,0.06883,10688,91.95561,11623
35,mridul-avesha,7,0.06023,10695,92.01583,11623
36,kumar5483,6,0.05162,10701,92.06745,11623
37,priyupadhyay,6,0.05162,10707,92.11907,11623
38,krishsastry,5,0.04302,10712,92.16209,11623
39,yash2189,5,0.04302,10717,92.20511,11623
40,Himan-Miku,4,0.03441,10721,92.23953,11623
41,Geun-Oh,3,0.02581,10724,92.26534,11623
42,sbolla2,3,0.02581,10727,92.29115,11623
43,surbhiahuja,3,0.02581,10730,92.31696,11623
44,jonasbn,2,0.01721,10732,92.33417,11623
45,kanvalm,2,0.01721,10734,92.35137,11623
46,Sheikh-Abubaker,2,0.01721,10736,92.36858,11623
47,deepankar-sharma-02,1,0.00860,10737,92.37718,11623
48,dheerajavesha,1,0.00860,10738,92.38579,11623
49,isZams,1,0.00860,10739,92.39439,11623
50,kranurag7,1,0.00860,10740,92.40299,11623
51,nitc-Nishant,1,0.00860,10741,92.41160,11623
52,pg2000,1,0.00860,10742,92.42020,11623
53,rahulsawra,1,0.00860,10743,92.42880,11623
54,ravilach,1,0.00860,10744,92.43741,11623
55,ritesh-avesha,1,0.00860,10745,92.44601,11623
56,sa-ny,1,0.00860,10746,92.45462,11623
57,strawhatrag,1,0.00860,10747,92.46322,11623
58,yami-kami,1,0.00860,10748,92.47182,11623
59,yuvarajrece,1,0.00860,10749,92.48043,11623
