rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,effi-ofer,466,2.84406,466,2.84406,16385
2,fileppb,201,1.22673,667,4.07080,16385
3,namasl,66,0.40281,733,4.47360,16385
4,michalmalka,22,0.13427,755,4.60787,16385
5,fab7,11,0.06713,766,4.67501,16385
6,rubambiza,10,0.06103,776,4.73604,16385
7,eaepstein,8,0.04883,784,4.78486,16385
8,grahamwhiteuk,8,0.04883,792,4.83369,16385
9,msteinder,8,0.04883,800,4.88251,16385
10,cmadam,5,0.03052,805,4.91303,16385
11,dovholuknf,4,0.02441,809,4.93744,16385
12,dvbnrg,4,0.02441,813,4.96186,16385
13,kapilagrawal95,4,0.02441,817,4.98627,16385
14,nitinmewar,4,0.02441,821,5.01068,16385
15,qrkourier,3,0.01831,824,5.02899,16385
16,z103cb,3,0.01831,827,5.04730,16385
17,shmuelk,2,0.01221,829,5.05951,16385
18,chlam4,1,0.00610,830,5.06561,16385
19,cwiklik,1,0.00610,831,5.07171,16385
20,pmuench1717,1,0.00610,832,5.07782,16385
21,tayebehbah,1,0.00610,833,5.08392,16385
