rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,khanhtc1202,7656,26.40911,7656,26.40911,28990
2,knanao,3084,10.63815,10740,37.04726,28990
3,cakecatz,809,2.79062,11549,39.83788,28990
4,Hosshii,533,1.83857,12082,41.67644,28990
5,ono-max,506,1.74543,12588,43.42187,28990
6,funera1,451,1.55571,13039,44.97758,28990
7,kevin55156,207,0.71404,13246,45.69162,28990
8,kevin-namba,139,0.47948,13385,46.17109,28990
9,TaKO8Ki,99,0.34150,13484,46.51259,28990
10,ffjlabo,85,0.29320,13569,46.80580,28990
11,gkuga,62,0.21387,13631,47.01966,28990
12,TonkyH,59,0.20352,13690,47.22318,28990
13,kurochan,56,0.19317,13746,47.41635,28990
14,na-ga,37,0.12763,13783,47.54398,28990
15,kentakozuka,24,0.08279,13807,47.62677,28990
16,gaku123,20,0.06899,13827,47.69576,28990
17,stormcat24,19,0.06554,13846,47.76130,28990
18,tnqv,17,0.05864,13863,47.81994,28990
19,golemiso,16,0.05519,13879,47.87513,28990
20,kanata2,13,0.04484,13892,47.91997,28990
21,m-ronchi,13,0.04484,13905,47.96482,28990
22,tennashi,13,0.04484,13918,48.00966,28990
23,inobu,12,0.04139,13930,48.05105,28990
24,misukuro,10,0.03449,13940,48.08555,28990
25,arabian9ts,9,0.03105,13949,48.11659,28990
26,hosht,9,0.03105,13958,48.14764,28990
27,p0tr3c,9,0.03105,13967,48.17868,28990
28,khanhtc3010,8,0.02760,13975,48.20628,28990
29,jedipunkz,7,0.02415,13982,48.23042,28990
30,SakataAtsuki,7,0.02415,13989,48.25457,28990
31,amaany3,5,0.01725,13994,48.27182,28990
32,gotyoooo,5,0.01725,13999,48.28907,28990
33,jo-jo-1217,5,0.01725,14004,48.30631,28990
34,Linutux,5,0.01725,14009,48.32356,28990
35,mixecan,5,0.01725,14014,48.34081,28990
36,Warashi,5,0.01725,14019,48.35805,28990
37,yoiki,5,0.01725,14024,48.37530,28990
38,aidenprice,4,0.01380,14028,48.38910,28990
39,JohnTitor,4,0.01380,14032,48.40290,28990
40,phucnh,4,0.01380,14036,48.41670,28990
41,mrod2,3,0.01035,14039,48.42704,28990
42,rfelgent,3,0.01035,14042,48.43739,28990
43,yliu-d,3,0.01035,14045,48.44774,28990
44,dang1412,2,0.00690,14047,48.45464,28990
45,fukuda-nc,2,0.00690,14049,48.46154,28990
46,hori-ryota,2,0.00690,14051,48.46844,28990
47,invalid-email-address,2,0.00690,14053,48.47534,28990
48,Lennie,2,0.00690,14055,48.48224,28990
49,m4dm4rtig4n,2,0.00690,14057,48.48913,28990
50,masaaania,2,0.00690,14059,48.49603,28990
51,moko-poi,2,0.00690,14061,48.50293,28990
52,RikiyaFujii,2,0.00690,14063,48.50983,28990
53,sato-mizuki-07,2,0.00690,14065,48.51673,28990
54,vinicios-grein,2,0.00690,14067,48.52363,28990
55,ww24,2,0.00690,14069,48.53053,28990
56,atty303,1,0.00345,14070,48.53398,28990
57,breizh5729,1,0.00345,14071,48.53743,28990
58,dominhhai,1,0.00345,14072,48.54088,28990
59,hblab-ngocnd,1,0.00345,14073,48.54433,28990
60,juhanicc,1,0.00345,14074,48.54778,28990
61,utamori,1,0.00345,14075,48.55122,28990
