rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,Lyndon-Li,6233,7.35258,6233,7.35258,84773
2,qiuming-best,2560,3.01983,8793,10.37241,84773
3,shubham-pampattiwar,1714,2.02187,10507,12.39428,84773
4,zubron,1618,1.90863,12125,14.30290,84773
5,dsu-igeek,1386,1.63495,13511,15.93786,84773
6,eleanor-millman,401,0.47303,13912,16.41089,84773
7,allenxu404,368,0.43410,14280,16.84499,84773
8,mateusoliveira43,311,0.36686,14591,17.21185,84773
9,codegold79,265,0.31260,14856,17.52445,84773
10,swgupta-vmw,145,0.17105,15001,17.69549,84773
11,msfrucht,128,0.15099,15129,17.84648,84773
12,lipingxue,99,0.11678,15228,17.96327,84773
13,,87,0.10263,15315,18.06589,84773
14,dzaninovic,79,0.09319,15394,18.15908,84773
15,yanji09,76,0.08965,15470,18.24873,84773
16,surekhakallam,65,0.07668,15535,18.32541,84773
17,mayankagg9722,64,0.07550,15599,18.40091,84773
18,stephbman,58,0.06842,15657,18.46932,84773
19,priyansh17,57,0.06724,15714,18.53656,84773
20,hu-keyu,56,0.06606,15770,18.60262,84773
21,betta1,55,0.06488,15825,18.66750,84773
22,navilg,53,0.06252,15878,18.73002,84773
23,Joeavaikath,50,0.05898,15928,18.78900,84773
24,adityagu0910,48,0.05662,15976,18.84562,84773
25,nikhilbarge,47,0.05544,16023,18.90107,84773
26,dharanui,46,0.05426,16069,18.95533,84773
27,wenterjoy,46,0.05426,16115,19.00959,84773
28,chrislinan,43,0.05072,16158,19.06031,84773
29,half-life666,41,0.04836,16199,19.10868,84773
30,Shashank1306s,36,0.04247,16235,19.15114,84773
31,archmangler,35,0.04129,16270,19.19243,84773
32,Frank51,35,0.04129,16305,19.23372,84773
33,yvespp,35,0.04129,16340,19.27501,84773
34,brovoca,34,0.04011,16374,19.31511,84773
35,jhuisss,34,0.04011,16408,19.35522,84773
36,rnarenpujari,34,0.04011,16442,19.39533,84773
37,danielkucera,31,0.03657,16473,19.43189,84773
38,echel0n,31,0.03657,16504,19.46846,84773
39,R-Studio,30,0.03539,16534,19.50385,84773
40,sshende-catalogicsoftware,30,0.03539,16564,19.53924,84773
41,abserari,29,0.03421,16593,19.57345,84773
42,varunsrinivasan2,29,0.03421,16622,19.60766,84773
43,Wayne-H-Ha,28,0.03303,16650,19.64069,84773
44,cloudcafetech,27,0.03185,16677,19.67254,84773
45,imjokey,27,0.03185,16704,19.70439,84773
46,nwakalka,27,0.03185,16731,19.73624,84773
47,james-powis,26,0.03067,16757,19.76691,84773
48,PrasadJoshi12,26,0.03067,16783,19.79758,84773
49,haslersn,25,0.02949,16808,19.82707,84773
50,heptibot,25,0.02949,16833,19.85656,84773
51,immesys,25,0.02949,16858,19.88605,84773
52,slawekww,25,0.02949,16883,19.91554,84773
53,estefancaique,24,0.02831,16907,19.94385,84773
54,kkothule,24,0.02831,16931,19.97216,84773
55,klllmxx,24,0.02831,16955,20.00047,84773
56,gravops,23,0.02713,16978,20.02760,84773
57,kurthv,23,0.02713,17001,20.05473,84773
58,MoZadro,23,0.02713,17024,20.08187,84773
59,bhargavkeshav,22,0.02595,17046,20.10782,84773
60,pradeepkchaturvedi,22,0.02595,17068,20.13377,84773
61,ugur99,22,0.02595,17090,20.15972,84773
62,andy108369,21,0.02477,17111,20.18449,84773
63,gkdba87,21,0.02477,17132,20.20926,84773
64,koehn,21,0.02477,17153,20.23404,84773
65,Lighting-wings,21,0.02477,17174,20.25881,84773
66,liuy1vmware,21,0.02477,17195,20.28358,84773
67,smoms,21,0.02477,17216,20.30835,84773
68,zeieri,21,0.02477,17237,20.33312,84773
69,aki-kamada,20,0.02359,17257,20.35672,84773
70,chrisamti,20,0.02359,17277,20.38031,84773
71,jbmassicotte,20,0.02359,17297,20.40390,84773
72,naftulee,20,0.02359,17317,20.42749,84773
73,RobKenis,20,0.02359,17337,20.45109,84773
74,burkhat,19,0.02241,17356,20.47350,84773
75,euclidsun,19,0.02241,17375,20.49591,84773
76,ffd2subroutine,19,0.02241,17394,20.51833,84773
77,Panplumousse,19,0.02241,17413,20.54074,84773
78,prasenforu,19,0.02241,17432,20.56315,84773
79,VC16dec,19,0.02241,17451,20.58556,84773
80,vchrisb,19,0.02241,17470,20.60798,84773
81,WRKT,19,0.02241,17489,20.63039,84773
82,amos-baron,18,0.02123,17507,20.65162,84773
83,deefdragon,18,0.02123,17525,20.67286,84773
84,eddeh83,18,0.02123,17543,20.69409,84773
85,gschei,18,0.02123,17561,20.71532,84773
86,hemanthjakkoju,18,0.02123,17579,20.73656,84773
87,lli-hiya,18,0.02123,17597,20.75779,84773
88,Loken3,18,0.02123,17615,20.77902,84773
89,Sam123ben,18,0.02123,17633,20.80025,84773
90,amareshgreat,17,0.02005,17650,20.82031,84773
91,duduvaa,17,0.02005,17667,20.84036,84773
92,jayrajmeh0,17,0.02005,17684,20.86042,84773
93,longwa,17,0.02005,17701,20.88047,84773
94,never1701,17,0.02005,17718,20.90052,84773
95,Seb0042,17,0.02005,17735,20.92058,84773
96,13567436138,16,0.01887,17751,20.93945,84773
97,fei922,16,0.01887,17767,20.95832,84773
98,jonathon2nd,16,0.01887,17783,20.97720,84773
99,Nello-Angelo,16,0.01887,17799,20.99607,84773
100,reddiablo85,16,0.01887,17815,21.01495,84773
101,saicharana731,16,0.01887,17831,21.03382,84773
102,Sam8301-arch,16,0.01887,17847,21.05269,84773
103,shellwedance,16,0.01887,17863,21.07157,84773
