rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,allisonkarlitskaya,103,4.08892,103,4.08892,2519
2,divineaugustine,85,3.37435,188,7.46328,2519
3,eriksjolund,70,2.77888,258,10.24216,2519
4,jeckersb,31,1.23065,289,11.47281,2519
5,Kiskae,22,0.87336,311,12.34617,2519
6,smooge,15,0.59547,326,12.94164,2519
7,travier,9,0.35728,335,13.29893,2519
8,dvzrv,6,0.23819,341,13.53712,2519
9,rborn-tx,5,0.19849,346,13.73561,2519
10,ziyao233,5,0.19849,351,13.93410,2519
11,jnovy,4,0.15879,355,14.09289,2519
12,marrusl,4,0.15879,359,14.25169,2519
13,nekopsykose,4,0.15879,363,14.41048,2519
14,r0l1,4,0.15879,367,14.56927,2519
15,oluceps,3,0.11909,370,14.68837,2519
16,ruihe774,3,0.11909,373,14.80746,2519
17,wjt,3,0.11909,376,14.92656,2519
18,edbaunton,2,0.07940,378,15.00595,2519
19,flouthoc,2,0.07940,380,15.08535,2519
20,jbtrystram,2,0.07940,382,15.16475,2519
21,michalbiesek,2,0.07940,384,15.24414,2519
22,quaresmajose,2,0.07940,386,15.32354,2519
23,smcv,2,0.07940,388,15.40294,2519
24,amnoni,1,0.03970,389,15.44264,2519
25,heirecka,1,0.03970,390,15.48233,2519
26,j1nx,1,0.03970,391,15.52203,2519
27,KatrinJo,1,0.03970,392,15.56173,2519
28,nikstur,1,0.03970,393,15.60143,2519
