rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,ttsuuubasa,36,28.80000,36,28.80000,125
2,hsugiyam,32,25.60000,68,54.40000,125
3,zhouhao3,22,17.60000,90,72.00000,125
4,tgshrk1843,21,16.80000,111,88.80000,125
5,shogom2,5,4.00000,116,92.80000,125
6,tmkymst,2,1.60000,118,94.40000,125
7,riaankleinhans,1,0.80000,119,95.20000,125
8,tamuki-shoichi,1,0.80000,120,96.00000,125
