rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,paigerube14,1207,23.35526,1207,23.35526,5168
2,tsebastiani,720,13.93189,1927,37.28715,5168
3,yogananth-subramanian,99,1.91563,2026,39.20279,5168
4,yashashreesuresh,83,1.60604,2109,40.80882,5168
5,janosdebugs,60,1.16099,2169,41.96981,5168
6,agullon,41,0.79334,2210,42.76316,5168
7,shahsahil264,28,0.54180,2238,43.30495,5168
8,josecastillolema,26,0.50310,2264,43.80805,5168
9,shreyasar2202,25,0.48375,2289,44.29180,5168
10,startxfr,25,0.48375,2314,44.77554,5168
11,arcprabh,16,0.30960,2330,45.08514,5168
12,bmos299,16,0.30960,2346,45.39474,5168
13,Sau1506mya,16,0.30960,2362,45.70433,5168
14,jtydlack,13,0.25155,2375,45.95588,5168
15,satishchennu1,12,0.23220,2387,46.18808,5168
16,harshil-codes,10,0.19350,2397,46.38158,5168
17,juliemathew,10,0.19350,2407,46.57508,5168
18,koflerm,10,0.19350,2417,46.76858,5168
19,jaredoconnell,8,0.15480,2425,46.92337,5168
20,kmlefebv,8,0.15480,2433,47.07817,5168
21,MVarshini,7,0.13545,2440,47.21362,5168
22,Noreen21,7,0.13545,2447,47.34907,5168
23,Wise-Elm,6,0.11610,2453,47.46517,5168
24,napoleon-diaz,5,0.09675,2458,47.56192,5168
25,StevenBarre,5,0.09675,2463,47.65867,5168
26,thesimpledata,5,0.09675,2468,47.75542,5168
27,stratus-ss,4,0.07740,2472,47.83282,5168
28,avyas26,3,0.05805,2475,47.89087,5168
29,Fredericwu,3,0.05805,2478,47.94892,5168
30,gclendinning02,3,0.05805,2481,48.00697,5168
31,harshil-redhat,3,0.05805,2484,48.06502,5168
32,infa-anisrini,3,0.05805,2487,48.12307,5168
33,samdoran,3,0.05805,2490,48.18111,5168
34,ShellyXueHan,3,0.05805,2493,48.23916,5168
35,sinamas1,3,0.05805,2496,48.29721,5168
36,aaguirreRH,2,0.03870,2498,48.33591,5168
37,alexgdmx,2,0.03870,2500,48.37461,5168
38,ashishkamra,2,0.03870,2502,48.41331,5168
39,ericnie2015,2,0.03870,2504,48.45201,5168
40,lugi0,2,0.03870,2506,48.49071,5168
41,startx-lab,2,0.03870,2508,48.52941,5168
42,tpratyushareddy,2,0.03870,2510,48.56811,5168
43,1kaushik1,1,0.01935,2511,48.58746,5168
44,amitsagtani97,1,0.01935,2512,48.60681,5168
45,AtulTodi,1,0.01935,2513,48.62616,5168
46,diesello,1,0.01935,2514,48.64551,5168
47,duritong,1,0.01935,2515,48.66486,5168
48,enginecoremx,1,0.01935,2516,48.68421,5168
49,eskuai,1,0.01935,2517,48.70356,5168
50,githubshekar,1,0.01935,2518,48.72291,5168
51,pravalikaponugupati,1,0.01935,2519,48.74226,5168
52,wangjun1974,1,0.01935,2520,48.76161,5168
53,ylylc,1,0.01935,2521,48.78096,5168
54,yocum137,1,0.01935,2522,48.80031,5168
