rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,atlantisbot,37576,52.28984,37576,52.28984,71861
2,nitrocode,4631,6.44439,42207,58.73422,71861
3,jamengual,3156,4.39181,45363,63.12603,71861
4,GenPage,1139,1.58500,46502,64.71104,71861
5,nishkrishnan,691,0.96158,47193,65.67262,71861
6,lukemassa,552,0.76815,47745,66.44077,71861
7,X-Guardian,459,0.63873,48204,67.07950,71861
8,msarvar,204,0.28388,48408,67.36338,71861
9,bschaatsbergen,172,0.23935,48580,67.60273,71861
10,lilincmu,161,0.22404,48741,67.82678,71861
11,pseudomorph,160,0.22265,48901,68.04943,71861
12,jippi,156,0.21709,49057,68.26651,71861
13,Fabianoshz,144,0.20039,49201,68.46690,71861
14,ghaiszaher,127,0.17673,49328,68.64363,71861
15,kvanzuijlen,107,0.14890,49435,68.79253,71861
16,jandersen-plaid,106,0.14751,49541,68.94004,71861
17,nekketsuuu,106,0.14751,49647,69.08754,71861
18,grimm26,104,0.14472,49751,69.23227,71861
19,majormoses,104,0.14472,49855,69.37699,71861
20,inkel,90,0.12524,49945,69.50223,71861
21,finnag,78,0.10854,50023,69.61078,71861
22,albertorm95,76,0.10576,50099,69.71654,71861
23,gezb,76,0.10576,50175,69.82230,71861
24,mcdafydd,76,0.10576,50251,69.92806,71861
25,tapaszto,71,0.09880,50322,70.02686,71861
26,stasostrovskyi,69,0.09602,50391,70.12288,71861
27,jskrill,61,0.08489,50452,70.20776,71861
28,dimisjim,59,0.08210,50511,70.28987,71861
29,kipkoan,57,0.07932,50568,70.36918,71861
30,SSKLCP,57,0.07932,50625,70.44850,71861
31,bgalkows,54,0.07515,50679,70.52365,71861
32,Dilergore,53,0.07375,50732,70.59740,71861
33,ribejara-te,53,0.07375,50785,70.67116,71861
34,michelmzs,51,0.07097,50836,70.74213,71861
35,Teko012,51,0.07097,50887,70.81310,71861
36,AndreZiviani,50,0.06958,50937,70.88268,71861
37,adam-verigin,49,0.06819,50986,70.95086,71861
38,remilapeyre,48,0.06680,51034,71.01766,71861
39,cket,47,0.06540,51081,71.08306,71861
40,Aayyush,45,0.06262,51126,71.14568,71861
41,gmaghera,45,0.06262,51171,71.20830,71861
42,marceloboeira,45,0.06262,51216,71.27093,71861
43,brndnmtthws,44,0.06123,51260,71.33216,71861
44,marcusramberg,44,0.06123,51304,71.39338,71861
45,red8888,43,0.05984,51347,71.45322,71861
46,infame-io,41,0.05705,51388,71.51028,71861
47,parmouraly,41,0.05705,51429,71.56733,71861
48,Tenzer,41,0.05705,51470,71.62439,71861
49,kangaechu,39,0.05427,51509,71.67866,71861
50,edbighead,38,0.05288,51547,71.73154,71861
51,tufitko,38,0.05288,51585,71.78442,71861
52,vincentgna,38,0.05288,51623,71.83730,71861
53,Fauzyy,37,0.05149,51660,71.88879,71861
54,jolexa,36,0.05010,51696,71.93888,71861
55,brandon-fryslie,35,0.04871,51731,71.98759,71861
56,d-costa,35,0.04871,51766,72.03629,71861
57,giuli007,35,0.04871,51801,72.08500,71861
58,minamijoyo,35,0.04871,51836,72.13370,71861
59,ysoldak,35,0.04871,51871,72.18241,71861
60,ImperialXT,34,0.04731,51905,72.22972,71861
61,syphernl,32,0.04453,51937,72.27425,71861
62,ascandella,31,0.04314,51968,72.31739,71861
63,dedamico,31,0.04314,51999,72.36053,71861
64,ginski47,31,0.04314,52030,72.40367,71861
65,peikk0,31,0.04314,52061,72.44681,71861
66,snorlaX-sleeps,31,0.04314,52092,72.48995,71861
67,Almenon,30,0.04175,52122,72.53169,71861
68,pauloconnor,30,0.04175,52152,72.57344,71861
69,shouichi,30,0.04175,52182,72.61519,71861
70,tpolekhin,30,0.04175,52212,72.65693,71861
71,Dawnflash,29,0.04036,52241,72.69729,71861
72,mathcantin,28,0.03896,52269,72.73625,71861
73,james0209,26,0.03618,52295,72.77244,71861
74,unRob,26,0.03618,52321,72.80862,71861
75,jocelynthode,25,0.03479,52346,72.84341,71861
76,Luay-Sol,25,0.03479,52371,72.87820,71861
77,ryan-dyer-sp,25,0.03479,52396,72.91298,71861
78,SudoSpartanDan,25,0.03479,52421,72.94777,71861
79,camillsir,24,0.03340,52445,72.98117,71861
80,dupuy26,24,0.03340,52469,73.01457,71861
81,anryko,23,0.03201,52492,73.04658,71861
82,DazWorrall,23,0.03201,52515,73.07858,71861
83,chrisob,22,0.03061,52537,73.10920,71861
84,jason-huling,22,0.03061,52559,73.13981,71861
85,jasonrberk,22,0.03061,52581,73.17043,71861
86,ltmleo,22,0.03061,52603,73.20104,71861
87,mechastorm,22,0.03061,52625,73.23166,71861
88,goobysnack,21,0.02922,52646,73.26088,71861
89,netguino,21,0.02922,52667,73.29010,71861
90,robmonct,21,0.02922,52688,73.31932,71861
91,zepeng811,21,0.02922,52709,73.34855,71861
92,fblgit,20,0.02783,52729,73.37638,71861
93,jsw1993,20,0.02783,52749,73.40421,71861
94,mhennecke,20,0.02783,52769,73.43204,71861
95,mtavaresmedeiros,20,0.02783,52789,73.45987,71861
96,csainty,19,0.02644,52808,73.48631,71861
97,darrylb-github,19,0.02644,52827,73.51275,71861
98,genfemme,19,0.02644,52846,73.53919,71861
99,hafedh1978,19,0.02644,52865,73.56563,71861
100,nikovirtala,19,0.02644,52884,73.59207,71861
101,paulerickson,19,0.02644,52903,73.61851,71861
102,RulerOf,19,0.02644,52922,73.64495,71861
103,dmattia,18,0.02505,52940,73.67000,71861
104,jonathanwiemers,18,0.02505,52958,73.69505,71861
105,monikma,18,0.02505,52976,73.72010,71861
106,MRinalducci,18,0.02505,52994,73.74515,71861
107,Pardeep009,18,0.02505,53012,73.77020,71861
108,roytev,18,0.02505,53030,73.79524,71861
109,veverkap,18,0.02505,53048,73.82029,71861
110,zarelit,18,0.02505,53066,73.84534,71861
111,Balsir,17,0.02366,53083,73.86900,71861
112,eventh,17,0.02366,53100,73.89265,71861
113,JackaDu,17,0.02366,53117,73.91631,71861
114,kulkarnidk,17,0.02366,53134,73.93997,71861
115,rngtng,17,0.02366,53151,73.96362,71861
116,tlorreyte,17,0.02366,53168,73.98728,71861
117,wpbeckwith,17,0.02366,53185,74.01094,71861
118,ahasna,16,0.02227,53201,74.03320,71861
119,angeloskaltsikis,16,0.02227,53217,74.05547,71861
120,arthurio,16,0.02227,53233,74.07773,71861
121,dandcg,16,0.02227,53249,74.10000,71861
122,dgteixeira,16,0.02227,53265,74.12226,71861
123,endriu0,16,0.02227,53281,74.14453,71861
124,jhaumont,16,0.02227,53297,74.16679,71861
125,JoshiiSinfield,16,0.02227,53313,74.18906,71861
126,k4k,16,0.02227,53329,74.21132,71861
127,krzysztof-magosa,16,0.02227,53345,74.23359,71861
128,Nuru,16,0.02227,53361,74.25586,71861
129,Omicron7,16,0.02227,53377,74.27812,71861
130,raymondchen625,16,0.02227,53393,74.30039,71861
131,sza12,16,0.02227,53409,74.32265,71861
132,tekumara,16,0.02227,53425,74.34492,71861
133,timoguin,16,0.02227,53441,74.36718,71861
134,virgofx,16,0.02227,53457,74.38945,71861
135,estensen,15,0.02087,53472,74.41032,71861
136,judika03,15,0.02087,53487,74.43119,71861
137,lazzurs,15,0.02087,53502,74.45207,71861
138,maximede,15,0.02087,53517,74.47294,71861
139,nwsparks,15,0.02087,53532,74.49381,71861
140,oysteingraendsen,15,0.02087,53547,74.51469,71861
141,vmdude,15,0.02087,53562,74.53556,71861
142,esn89,14,0.01948,53576,74.55504,71861
143,goodspark,14,0.01948,53590,74.57453,71861
144,ldormoy,14,0.01948,53604,74.59401,71861
145,lmbleandro,14,0.01948,53618,74.61349,71861
146,m00lecule,14,0.01948,53632,74.63297,71861
147,malnick,14,0.01948,53646,74.65245,71861
148,marcb1,14,0.01948,53660,74.67194,71861
149,megakid,14,0.01948,53674,74.69142,71861
150,nokernel,14,0.01948,53688,74.71090,71861
151,ronaldmiranda,14,0.01948,53702,74.73038,71861
152,samuelbailey123,14,0.01948,53716,74.74986,71861
153,shurkus,14,0.01948,53730,74.76935,71861
154,sourava01,14,0.01948,53744,74.78883,71861
155,arohter,13,0.01809,53757,74.80692,71861
156,bewie,13,0.01809,53770,74.82501,71861
157,evanstachowiak,13,0.01809,53783,74.84310,71861
158,gurpalw,13,0.01809,53796,74.86119,71861
159,jlestrada,13,0.01809,53809,74.87928,71861
160,paul-civitas,13,0.01809,53822,74.89737,71861
161,Pradeepgk1,13,0.01809,53835,74.91546,71861
162,sarveshhh,13,0.01809,53848,74.93355,71861
163,Yasmine92,13,0.01809,53861,74.95164,71861
164,younus2019,13,0.01809,53874,74.96973,71861
165,casperbiering,12,0.01670,53886,74.98643,71861
166,davidh-unmind,12,0.01670,53898,75.00313,71861
167,guyscher2,12,0.01670,53910,75.01983,71861
168,iamnoah,12,0.01670,53922,75.03653,71861
169,mustdiechik,12,0.01670,53934,75.05323,71861
170,PertsevRoman,12,0.01670,53946,75.06993,71861
171,sachougule,12,0.01670,53958,75.08663,71861
172,tweeks-reify,12,0.01670,53970,75.10332,71861
173,waeltken,12,0.01670,53982,75.12002,71861
174,zxpower,12,0.01670,53994,75.13672,71861
175,amasover,11,0.01531,54005,75.15203,71861
176,austinsherron,11,0.01531,54016,75.16734,71861
177,bml1g12,11,0.01531,54027,75.18264,71861
178,bparoli,11,0.01531,54038,75.19795,71861
179,crainte,11,0.01531,54049,75.21326,71861
180,djoksimo,11,0.01531,54060,75.22857,71861
181,ean,11,0.01531,54071,75.24387,71861
182,Jaff,11,0.01531,54082,75.25918,71861
183,mattbmidigator,11,0.01531,54093,75.27449,71861
184,philnielsen,11,0.01531,54104,75.28980,71861
185,rsdelhi91,11,0.01531,54115,75.30510,71861
186,tpickett66,11,0.01531,54126,75.32041,71861
187,xafardero,11,0.01531,54137,75.33572,71861
188,atlantis333,10,0.01392,54147,75.34963,71861
189,BenoitLF,10,0.01392,54157,75.36355,71861
190,benoittoulme,10,0.01392,54167,75.37746,71861
191,chadasapp,10,0.01392,54177,75.39138,71861
192,colltrixmavenwave,10,0.01392,54187,75.40530,71861
193,DaveHewy,10,0.01392,54197,75.41921,71861
194,dbmurphy,10,0.01392,54207,75.43313,71861
195,devlucasc,10,0.01392,54217,75.44704,71861
196,devopsewb,10,0.01392,54227,75.46096,71861
197,elft3r,10,0.01392,54237,75.47488,71861
198,george-zubrienko,10,0.01392,54247,75.48879,71861
199,HFCoelho,10,0.01392,54257,75.50271,71861
200,jacob-jameson,10,0.01392,54267,75.51662,71861
201,jghal,10,0.01392,54277,75.53054,71861
202,kpurdon,10,0.01392,54287,75.54445,71861
203,lorenzoaiello,10,0.01392,54297,75.55837,71861
204,mmokijewski,10,0.01392,54307,75.57229,71861
205,monitrue,10,0.01392,54317,75.58620,71861
206,munibftl,10,0.01392,54327,75.60012,71861
207,pinkavaj,10,0.01392,54337,75.61403,71861
208,snuggie12,10,0.01392,54347,75.62795,71861
209,tomer-1,10,0.01392,54357,75.64186,71861
210,tyler-allen-tango,10,0.01392,54367,75.65578,71861
211,zhuoyang,10,0.01392,54377,75.66970,71861
212,Zophar78,10,0.01392,54387,75.68361,71861
213,benoit74,9,0.01252,54396,75.69614,71861
214,breizh5729,9,0.01252,54405,75.70866,71861
215,chriskuchin,9,0.01252,54414,75.72118,71861
216,cyrus-mc,9,0.01252,54423,75.73371,71861
217,dgokcin,9,0.01252,54432,75.74623,71861
218,dhaven,9,0.01252,54441,75.75876,71861
219,erpel,9,0.01252,54450,75.77128,71861
220,fleroux514,9,0.01252,54459,75.78380,71861
221,keidarcy,9,0.01252,54468,75.79633,71861
222,MarkIannucci,9,0.01252,54477,75.80885,71861
223,milpog,9,0.01252,54486,75.82138,71861
224,mollypi,9,0.01252,54495,75.83390,71861
225,pomcho555,9,0.01252,54504,75.84643,71861
226,pragathithangaraju,9,0.01252,54513,75.85895,71861
227,tobbbles,9,0.01252,54522,75.87147,71861
228,VladimirSt-XP,9,0.01252,54531,75.88400,71861
229,3bbbeau,8,0.01113,54539,75.89513,71861
230,Abhilash-sandupatla,8,0.01113,54547,75.90626,71861
