rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,wenting-guo,701,13.45231,701,13.45231,5211
2,tu1h,415,7.96392,1116,21.41623,5211
3,YunShiHang,317,6.08329,1433,27.49952,5211
4,yun-s-h,102,1.95740,1535,29.45692,5211
5,XiuguangHuang,88,1.68874,1623,31.14565,5211
6,KubeKyrie,23,0.44137,1646,31.58703,5211
7,yyzxw,15,0.28785,1661,31.87488,5211
8,dasu23,11,0.21109,1672,32.08597,5211
9,panguicai008,8,0.15352,1680,32.23949,5211
10,shijinye,4,0.07676,1684,32.31625,5211
11,creat2012-v2,3,0.05757,1687,32.37382,5211
12,prtkdave,3,0.05757,1690,32.43140,5211
13,EasonHe,2,0.03838,1692,32.46978,5211
14,FloatXD,2,0.03838,1694,32.50816,5211
15,qilongqiu,2,0.03838,1696,32.54654,5211
16,clay-wangzhi,1,0.01919,1697,32.56573,5211
17,cqmmm,1,0.01919,1698,32.58492,5211
18,Goend,1,0.01919,1699,32.60411,5211
19,Queetinliu,1,0.01919,1700,32.62330,5211
20,RuliXu,1,0.01919,1701,32.64249,5211
21,san3Xian,1,0.01919,1702,32.66168,5211
22,shaxiaozz,1,0.01919,1703,32.68087,5211
23,Sunrise-30,1,0.01919,1704,32.70006,5211
24,xulongju,1,0.01919,1705,32.71925,5211
25,zizhufanqing,1,0.01919,1706,32.73844,5211
