rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,ryanzhang-oss,3042,27.82911,3042,27.82911,10931
2,zhiying-lin,3000,27.44488,6042,55.27399,10931
3,michaelawyu,2480,22.68777,8522,77.96176,10931
4,Arvindthiru,788,7.20886,9310,85.17062,10931
5,britaniar,511,4.67478,9821,89.84539,10931
6,jwtty,455,4.16247,10276,94.00787,10931
7,circy9,250,2.28707,10526,96.29494,10931
8,mingqishao,85,0.77760,10611,97.07255,10931
9,kaysieyu,54,0.49401,10665,97.56655,10931
10,Ealianis,41,0.37508,10706,97.94163,10931
11,jamyct,40,0.36593,10746,98.30757,10931
12,microsoftopensource,20,0.18297,10766,98.49053,10931
13,mainred,19,0.17382,10785,98.66435,10931
14,sdesai345,19,0.17382,10804,98.83817,10931
15,vasudev-bongale,17,0.15552,10821,98.99369,10931
16,jim-minter,16,0.14637,10837,99.14006,10931
17,helayoty,14,0.12808,10851,99.26814,10931
18,serbrech,12,0.10978,10863,99.37792,10931
19,feiskyer,11,0.10063,10874,99.47855,10931
20,Teng-Jiao-Chen,11,0.10063,10885,99.57918,10931
21,sjwaight,9,0.08233,10894,99.66151,10931
22,d4rkhunt33r,7,0.06404,10901,99.72555,10931
23,Fei-Guo,3,0.02744,10904,99.75300,10931
24,jackfrancis,3,0.02744,10907,99.78044,10931
25,nerdyyatrice,3,0.02744,10910,99.80789,10931
26,nojnhuh,3,0.02744,10913,99.83533,10931
27,markjgardner,2,0.01830,10915,99.85363,10931
28,Nn909090,2,0.01830,10917,99.87192,10931
29,seth-capistron,2,0.01830,10919,99.89022,10931
30,sschepens,2,0.01830,10921,99.90852,10931
31,Tatsinnit,2,0.01830,10923,99.92681,10931
32,zhuangqh,2,0.01830,10925,99.94511,10931
33,FunLow,1,0.00915,10926,99.95426,10931
34,Haladinoq,1,0.00915,10927,99.96341,10931
35,implodingduck,1,0.00915,10928,99.97256,10931
36,LeSlothMisanthropist,1,0.00915,10929,99.98170,10931
37,nikawang,1,0.00915,10930,99.99085,10931
38,tom-data,1,0.00915,10931,100.00000,10931
