rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,RichardChukwu,57,0.92218,57,0.92218,6181
2,nirdothan,49,0.79275,106,1.71493,6181
3,maindotmarcell,47,0.76039,153,2.47533,6181
4,vishnuswmech,40,0.64714,193,3.12247,6181
5,olamideTiana,36,0.58243,229,3.70490,6181
6,cikasfm,34,0.55007,263,4.25497,6181
7,bintus-ux,33,0.53389,296,4.78887,6181
8,CloudShiva7cr,33,0.53389,329,5.32276,6181
9,Annosha,31,0.50154,360,5.82430,6181
10,bencorrado,30,0.48536,390,6.30966,6181
11,Pratik-050,30,0.48536,420,6.79502,6181
12,Jesse-Bonfire,26,0.42064,446,7.21566,6181
13,ritzorama,25,0.40447,471,7.62013,6181
14,TalyaNaima,25,0.40447,496,8.02459,6181
15,moreirayokoyama,24,0.38829,520,8.41288,6181
16,avanish23,23,0.37211,543,8.78499,6181
17,OtavioDeMoraes,22,0.35593,565,9.14092,6181
18,majeedh33,21,0.33975,586,9.48067,6181
19,wichopy,21,0.33975,607,9.82042,6181
20,winkletinkle,21,0.33975,628,10.16017,6181
21,mrleblanc101,20,0.32357,648,10.48374,6181
22,sfc-gh-jopel,20,0.32357,668,10.80731,6181
23,chahatsagarmain,19,0.30739,687,11.11471,6181
24,colelaven,19,0.30739,706,11.42210,6181
25,Victorsesan,19,0.30739,725,11.72949,6181
26,Deathnote45,18,0.29122,743,12.02071,6181
27,iheartNathan,18,0.29122,761,12.31192,6181
28,sszynrae,17,0.27504,778,12.58696,6181
29,anitabyte,16,0.25886,794,12.84582,6181
30,Arpit529Srivastava,16,0.25886,810,13.10468,6181
31,ashokpariya0,16,0.25886,826,13.36353,6181
32,Nimbus318,16,0.25886,842,13.62239,6181
33,prathamjagga,16,0.25886,858,13.88125,6181
34,fitzergerald,15,0.24268,873,14.12393,6181
35,shivanand007,15,0.24268,888,14.36661,6181
36,AntonioLyubchev,14,0.22650,902,14.59311,6181
37,austin5219,14,0.22650,916,14.81961,6181
38,awgrass,14,0.22650,930,15.04611,6181
39,carmal891,14,0.22650,944,15.27261,6181
40,shivanthzen,14,0.22650,958,15.49911,6181
41,taylorhelene,14,0.22650,972,15.72561,6181
42,Tom-Newton,14,0.22650,986,15.95211,6181
43,vamshi177,14,0.22650,1000,16.17861,6181
44,boekkooi-impossiblecloud,13,0.21032,1013,16.38893,6181
45,create2000,13,0.21032,1026,16.59926,6181
46,jrakas-dev,13,0.21032,1039,16.80958,6181
47,limck5856,13,0.21032,1052,17.01990,6181
48,marcel808,13,0.21032,1065,17.23022,6181
49,mmandada,13,0.21032,1078,17.44054,6181
50,Shmillerov,13,0.21032,1091,17.65087,6181
51,srikanth597,13,0.21032,1104,17.86119,6181
52,binaryBard97,12,0.19414,1116,18.05533,6181
53,edibble21,12,0.19414,1128,18.24947,6181
54,ff137,12,0.19414,1140,18.44362,6181
55,h0nIg,12,0.19414,1152,18.63776,6181
56,jaas1111,12,0.19414,1164,18.83190,6181
57,john7doe,12,0.19414,1176,19.02605,6181
58,lelutin,12,0.19414,1188,19.22019,6181
59,lengcangche-gituhub,12,0.19414,1200,19.41433,6181
60,robert48cfr,12,0.19414,1212,19.60848,6181
61,sceneryback,12,0.19414,1224,19.80262,6181
62,Sumitsh28,12,0.19414,1236,19.99676,6181
63,tmsagarofficial,12,0.19414,1248,20.19091,6181
64,yuanyuanzhao3,12,0.19414,1260,20.38505,6181
65,4gt-104,11,0.17796,1271,20.56302,6181
66,azarboon,11,0.17796,1282,20.74098,6181
67,bhushan354,11,0.17796,1293,20.91895,6181
68,cboudereau,11,0.17796,1304,21.09691,6181
69,dan-akeyless,11,0.17796,1315,21.27487,6181
70,HadasahR,11,0.17796,1326,21.45284,6181
71,Naggayi-Daphne-Pearl,11,0.17796,1337,21.63080,6181
72,ovindu-a,11,0.17796,1348,21.80877,6181
73,sameersaeed,11,0.17796,1359,21.98673,6181
74,sundaram2021,11,0.17796,1370,22.16470,6181
75,Waheedsys,11,0.17796,1381,22.34266,6181
76,yash1378,11,0.17796,1392,22.52063,6181
77,chengcongdu,10,0.16179,1402,22.68241,6181
78,choudhryfrompak,10,0.16179,1412,22.84420,6181
79,epicseven-cup,10,0.16179,1422,23.00599,6181
80,Garvit-77,10,0.16179,1432,23.16777,6181
81,matteopulcini6,10,0.16179,1442,23.32956,6181
82,narayviv,10,0.16179,1452,23.49134,6181
83,RaghavMangla,10,0.16179,1462,23.65313,6181
84,sberoch,10,0.16179,1472,23.81492,6181
85,techworldhello,10,0.16179,1482,23.97670,6181
86,t-eldeeb,10,0.16179,1492,24.13849,6181
87,andreiltd,9,0.14561,1501,24.28410,6181
88,DevEmilio96,9,0.14561,1510,24.42970,6181
89,FanZhang526,9,0.14561,1519,24.57531,6181
90,JanumalaAkhilendra,9,0.14561,1528,24.72092,6181
91,Labiote,9,0.14561,1537,24.86653,6181
92,mlliarm,9,0.14561,1546,25.01213,6181
93,moiz2405,9,0.14561,1555,25.15774,6181
94,Muzaffer8217,9,0.14561,1564,25.30335,6181
95,pablomh,9,0.14561,1573,25.44896,6181
96,siiddhantt,9,0.14561,1582,25.59456,6181
97,Yumeka999,9,0.14561,1591,25.74017,6181
98,Abuntxa,8,0.12943,1599,25.86960,6181
99,antonyj7,8,0.12943,1607,25.99903,6181
100,aolloh,8,0.12943,1615,26.12846,6181
101,basiratkareem,8,0.12943,1623,26.25789,6181
102,batmnnn,8,0.12943,1631,26.38732,6181
103,Beccamak,8,0.12943,1639,26.51674,6181
104,bmk9727,8,0.12943,1647,26.64617,6181
105,cybergeek2077,8,0.12943,1655,26.77560,6181
106,ddodoo,8,0.12943,1663,26.90503,6181
107,GiuseppeTT,8,0.12943,1671,27.03446,6181
108,gtully,8,0.12943,1679,27.16389,6181
109,hwoodiwiss,8,0.12943,1687,27.29332,6181
110,jacri901,8,0.12943,1695,27.42275,6181
111,JajkhContinue,8,0.12943,1703,27.55218,6181
112,learnsomethingtoday,8,0.12943,1711,27.68160,6181
113,MariusRenta,8,0.12943,1719,27.81103,6181
114,mgx0,8,0.12943,1727,27.94046,6181
115,miguellobato84,8,0.12943,1735,28.06989,6181
116,miyamotoh,8,0.12943,1743,28.19932,6181
117,olabodeIdowu,8,0.12943,1751,28.32875,6181
118,rahulsunil2,8,0.12943,1759,28.45818,6181
119,rh-tguittet,8,0.12943,1767,28.58761,6181
120,SankarshanMishra,8,0.12943,1775,28.71704,6181
121,abhi5995,7,0.11325,1782,28.83029,6181
122,andorrafields,7,0.11325,1789,28.94354,6181
123,archinksagar,7,0.11325,1796,29.05679,6181
124,CalebZoe,7,0.11325,1803,29.17004,6181
125,chzar,7,0.11325,1810,29.28329,6181
126,ep-workai,7,0.11325,1817,29.39654,6181
127,felipeagger,7,0.11325,1824,29.50979,6181
128,FuYu3699,7,0.11325,1831,29.62304,6181
129,hraban,7,0.11325,1838,29.73629,6181
130,itsalam,7,0.11325,1845,29.84954,6181
131,JavierPorron,7,0.11325,1852,29.96279,6181
132,k3v1n1k88,7,0.11325,1859,30.07604,6181
133,koko1928,7,0.11325,1866,30.18929,6181
134,lennprog,7,0.11325,1873,30.30254,6181
135,logicsys,7,0.11325,1880,30.41579,6181
136,Madraceee,7,0.11325,1887,30.52904,6181
137,marcospastor,7,0.11325,1894,30.64229,6181
138,MaxLeb,7,0.11325,1901,30.75554,6181
139,mlpaucara,7,0.11325,1908,30.86879,6181
140,mohit-nagaraj,7,0.11325,1915,30.98204,6181
141,NaveenRamu,7,0.11325,1922,31.09529,6181
142,ndbhat,7,0.11325,1929,31.20854,6181
143,nikomauno,7,0.11325,1936,31.32179,6181
144,Ogenbertrand,7,0.11325,1943,31.43504,6181
145,poojaambali,7,0.11325,1950,31.54829,6181
146,prachinandi,7,0.11325,1957,31.66154,6181
147,Pranay1237,7,0.11325,1964,31.77479,6181
148,RenilRaj-BR,7,0.11325,1971,31.88804,6181
149,rjdecilos,7,0.11325,1978,32.00129,6181
150,SagarChandra07,7,0.11325,1985,32.11454,6181
151,shijun-110,7,0.11325,1992,32.22779,6181
